user_id,condition,fit_type,n_trials,test_acc,test_ll,spearman,combined
0,inference_affirm,partial,19,0.595,-0.6704551450858964,0.262699332632539,0.03134966631626951
0,inference_affirm,blend,19,0.605,-0.6747535413854796,0.262699332632539,0.03134966631626951
0,inference_affirm,standard,20,0.545,-0.6914014530801025,-0.20967744898193474,-0.40483872449096736
0,inference_affirm,projected,20,0.51,-0.6966659146411429,-0.29001363633133503,-0.5450068181656675
0,inference_affirm,partial,20,0.6,-0.6700451845867739,0.29483380757229904,0.047416903786149545
0,inference_affirm,blend,20,0.605,-0.6743399469513608,0.29483380757229904,0.047416903786149545
0,inference_categories,standard,1,0.47,-0.6932280700936899,-0.01687059934337406,-0.20843529967168703
0,inference_categories,projected,1,0.49,-0.6948373952250323,-0.01687059934337406,-0.20843529967168703
0,inference_categories,partial,1,0.535,-0.6891434525861112,0.15344211783735456,-0.023278941081322696
0,inference_categories,blend,1,0.535,-0.6900940939738303,0.15344211783735456,-0.023278941081322696
0,inference_categories,standard,2,0.445,-0.6935460199794385,0.09077989170482231,-0.25461005414758886
0,inference_categories,projected,2,0.42,-0.6981484919846069,0.07872946360241229,-0.26063526819879385
0,inference_categories,partial,2,0.54,-0.6906417006637932,0.35267586246386723,0.07633793123193364
0,inference_categories,blend,2,0.54,-0.6912838993894386,0.35267586246386723,0.07633793123193364
0,inference_categories,standard,3,0.465,-0.6934547532144052,0.19200348776506668,-0.10399825611746667
0,inference_categories,projected,3,0.46,-0.6961763251141382,0.1695093553072346,-0.11524532234638271
0,inference_categories,partial,3,0.51,-0.686234716329688,0.32696828251205917,0.06348414125602961
0,inference_categories,blend,3,0.505,-0.6877665282069612,0.32696828251205917,0.06348414125602961
0,inference_categories,standard,4,0.44,-0.6939497824119075,0.0851563585903643,-0.35742182070481787
0,inference_categories,projected,4,0.435,-0.7008364192959234,0.10765049104819639,-0.34617475447590185
0,inference_categories,partial,4,0.505,-0.6896205050634114,0.26992958949398493,0.03496479474699249
0,inference_categories,blend,4,0.51,-0.6903435059692336,0.26992958949398493,0.03496479474699249
0,inference_categories,standard,5,0.345,-0.6949201477759024,-0.07953282547590629,-0.5397664127379531
0,inference_categories,projected,5,0.36,-0.7118403239342049,-0.06587567362650824,-0.5329378368132541
0,inference_categories,partial,5,0.485,-0.6875948431602735,0.271536313240973,0.03576815662048652
0,inference_categories,blend,5,0.48,-0.6889496480057292,0.271536313240973,0.03576815662048652
0,inference_categories,standard,6,0.355,-0.6949830544481006,0.1887900402710907,-0.3056049798644547
0,inference_categories,projected,6,0.385,-0.7096255589946614,0.17834633591566865,-0.3108268320421657
0,inference_categories,partial,6,0.535,-0.6842422156770236,0.273946398861455,-0.06302680056927251
0,inference_categories,blend,6,0.525,-0.6863452213747564,0.273946398861455,-0.06302680056927251
0,inference_categories,standard,7,0.41,-0.6945380728532465,0.21771106771687476,-0.1911444661415626
0,inference_categories,projected,7,0.425,-0.7058557267944827,0.1903967640180787,-0.30480161799096067
0,inference_categories,partial,7,0.565,-0.6839361127308484,0.29242372195181704,-0.05378813902409149
0,inference_categories,blend,7,0.56,-0.686073869483395,0.29242372195181704,-0.05378813902409149
0,inference_categories,standard,8,0.405,-0.6945080983353855,0.18075642153615062,-0.1096217892319247
0,inference_categories,projected,8,0.47,-0.7036526168254571,0.15103203221687253,-0.2244839838915637
0,inference_categories,partial,8,0.595,-0.6789167849102824,0.34464224372892727,0.07232112186446366
0,inference_categories,blend,8,0.59,-0.6821645732855512,0.34464224372892727,0.07232112186446366
0,inference_categories,standard,9,0.44,-0.6949765742252787,0.10925721479518438,-0.34537139260240785
0,inference_categories,projected,9,0.45,-0.7095941198798836,0.07792610172891828,-0.36103694913554085
0,inference_categories,partial,9,0.59,-0.677383504019677,0.3711531855542293,0.08557659277711469
0,inference_categories,blend,9,0.585,-0.6810829604357589,0.3711531855542293,0.08557659277711469
0,inference_categories,standard,10,0.47,-0.6946676894058963,0.057038693018074196,-0.37148065349096293
0,inference_categories,projected,10,0.455,-0.7075382056152049,0.04498826491566416,-0.3775058675421679
0,inference_categories,partial,10,0.605,-0.6771771338559941,0.28680018883735897,0.04340009441867951
0,inference_categories,blend,10,0.6,-0.6807116886009951,0.28680018883735897,0.04340009441867951
0,inference_categories,standard,11,0.475,-0.6946866687333226,0.0827462729698823,-0.3586268635150589
0,inference_categories,projected,11,0.48,-0.7040660706383178,0.08033618734940029,-0.3598319063252999
0,inference_categories,partial,11,0.615,-0.6726766541845071,0.4153380885963995,0.007669044298199729
0,inference_categories,blend,11,0.62,-0.6771550553883284,0.4153380885963995,0.007669044298199729
