lambda,scale,alpha,qualtrics_id,condition,domain,fold,n_test,test_acc_std,test_ll_std,test_acc_part,test_ll_part,delta_ll,delta_acc
0.05,1.5,0.15,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,0,4,0.5,-0.6925040934732599,0.75,-0.6231115051953917,0.0693925882778682,0.25
0.05,1.5,0.15,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,1,4,0.25,-0.693942222109138,0.5,-0.7721067782682887,-0.07816455615915063,0.25
0.05,1.5,0.15,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,2,4,0.75,-0.6912821629528922,0.75,-0.6073664259511837,0.08391573700170851,0.0
0.05,1.5,0.15,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,3,4,0.5,-0.6924616239598635,0.75,-0.6568829995694776,0.03557862439038595,0.25
0.05,1.5,0.15,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,4,4,1.0,-0.6911718043804796,1.0,-0.5793505417555285,0.11182126262495118,0.0
0.05,1.5,0.15,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,0,4,0.75,-0.6927384253042169,0.75,-0.6642517715090234,0.02848665379519355,0.0
0.05,1.5,0.15,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,1,4,0.5,-0.6927163458859349,0.25,-0.6824522211668673,0.010264124719067569,-0.25
0.05,1.5,0.15,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,2,4,0.5,-0.6932754640605925,0.75,-0.6626180571465454,0.03065740691404706,0.25
0.05,1.5,0.15,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,3,4,0.75,-0.6926125292192916,0.75,-0.710887329893082,-0.018274800673790392,0.0
0.05,1.5,0.15,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,4,4,0.75,-0.6926171705827615,0.5,-0.6511272298153135,0.04148994076744805,-0.25
0.05,1.5,0.15,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,0,4,1.0,-0.6916563926178843,1.0,-0.5720253799587736,0.11963101265911069,0.0
0.05,1.5,0.15,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,1,4,0.75,-0.6913416045752215,0.75,-0.5747501464876246,0.11659145808759697,0.0
0.05,1.5,0.15,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,2,4,0.75,-0.6917451406050665,0.75,-0.5696527636964392,0.12209237690862729,0.0
0.05,1.5,0.15,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,3,4,0.75,-0.6915415809271314,0.75,-0.6236447603771764,0.06789682054995494,0.0
0.05,1.5,0.15,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,4,4,0.25,-0.6954732529707177,0.25,-0.8584050285866881,-0.1629317756159704,0.0
0.05,1.5,0.15,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,0,5,1.0,-0.6901900358599771,1.0,-0.440650822716577,0.24953921314340005,0.0
0.05,1.5,0.15,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,1,5,0.6,-0.6912324351004475,0.8,-0.5477200775498585,0.143512357550589,0.20000000000000007
0.05,1.5,0.15,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,2,5,0.8,-0.691829432035987,0.8,-0.5886060253909038,0.10322340664508323,0.0
0.05,1.5,0.15,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,3,5,0.6,-0.6903303706504949,0.6,-0.5043940387504564,0.18593633190003844,0.0
0.05,1.5,0.15,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,0,4,0.75,-0.6919509454770811,1.0,-0.6024596366877254,0.08949130878935574,0.25
0.05,1.5,0.15,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,1,4,0.5,-0.693423134032705,0.75,-0.7352890682066311,-0.041865934173926145,0.25
0.05,1.5,0.15,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,2,4,0.5,-0.692956189895669,0.75,-0.6487164628487035,0.04423972704696544,0.25
0.05,1.5,0.15,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,3,4,0.5,-0.6922843616630568,0.5,-0.6308135231484086,0.061470838514648296,0.0
0.05,1.5,0.15,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,4,4,1.0,-0.6918221546867992,1.0,-0.6180135476389267,0.07380860704787251,0.0
0.05,1.5,0.15,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,0,4,0.5,-0.6921819867098238,0.75,-0.6288484817684054,0.06333350494141843,0.25
0.05,1.5,0.15,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,1,4,0.75,-0.6927603848918005,0.5,-0.701359871181765,-0.008599486289964542,-0.25
0.05,1.5,0.15,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,2,4,0.5,-0.6928712779217644,0.5,-0.7391873885006118,-0.046316110578847436,0.0
0.05,1.5,0.15,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,3,4,0.75,-0.6917737093762071,0.75,-0.5816911216906061,0.11008258768560097,0.0
0.05,1.5,0.15,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,4,4,1.0,-0.691789791299691,1.0,-0.5939238790313861,0.09786591226830488,0.0
0.05,1.5,0.15,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,0,4,0.75,-0.6911846470944386,0.75,-0.5546421479797946,0.136542499114644,0.0
0.05,1.5,0.15,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,1,4,0.75,-0.69164818192401,0.75,-0.580220387037224,0.111427794886786,0.0
0.05,1.5,0.15,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,2,4,1.0,-0.6907843678215682,1.0,-0.527744877636328,0.1630394901852401,0.0
0.05,1.5,0.15,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,3,4,0.75,-0.6922579415528716,0.5,-0.6725108763416426,0.01974706521122893,-0.25
0.05,1.5,0.15,R_7rNeEq8TvAxjqdL,inference_categories,dailydilemmas,4,4,0.75,-0.6916794143622071,1.0,-0.5821725485281453,0.10950686583406188,0.25
0.05,1.5,0.15,R_7QAkOtO6FETwKSv,inference_categories,dailydilemmas,0,4,0.5,-0.6935653153634046,0.5,-0.7670229963359299,-0.07345768097252525,0.0
0.05,1.5,0.15,R_7QAkOtO6FETwKSv,inference_categories,dailydilemmas,1,4,0.75,-0.6922413992091314,0.75,-0.6579359021235934,0.034305497085537984,0.0
0.05,1.5,0.15,R_7QAkOtO6FETwKSv,inference_categories,dailydilemmas,2,4,0.5,-0.6929267303893999,0.5,-0.7580135342438427,-0.06508680385444277,0.0
0.05,1.5,0.15,R_7QAkOtO6FETwKSv,inference_categories,dailydilemmas,3,4,1.0,-0.6920532080201354,0.5,-0.7054898170761847,-0.013436609056049376,-0.5
0.05,1.5,0.15,R_7QAkOtO6FETwKSv,inference_categories,dailydilemmas,4,4,0.5,-0.692874388257928,0.5,-0.7068435966890322,-0.013969208431104163,0.0
0.05,1.5,0.15,R_6gCrJV80LvD23XK,choice_only,dailydilemmas,0,4,0.5,-0.693771785100323,0.5,-0.7623043658938501,-0.06853258079352709,0.0
0.05,1.5,0.15,R_6gCrJV80LvD23XK,choice_only,dailydilemmas,1,4,1.0,-0.6920506137011905,1.0,-0.5697211733364957,0.12232944036469473,0.0
0.05,1.5,0.15,R_6gCrJV80LvD23XK,choice_only,dailydilemmas,2,4,0.75,-0.692272194395104,0.75,-0.6406146439800595,0.051657550415044495,0.0
0.05,1.5,0.15,R_6gCrJV80LvD23XK,choice_only,dailydilemmas,3,4,0.25,-0.6935722697383494,0.25,-0.7311366754598347,-0.03756440572148534,0.0
0.05,1.5,0.15,R_6gCrJV80LvD23XK,choice_only,dailydilemmas,4,4,0.5,-0.69288341392352,0.5,-0.6717138202882612,0.021169593635258832,0.0
0.05,1.5,0.15,R_7SrhV7HvgsG1fvA,choice_only,dailydilemmas,0,4,0.5,-0.6919869228690966,0.5,-0.6417624386169318,0.05022448425216475,0.0
0.05,1.5,0.15,R_7SrhV7HvgsG1fvA,choice_only,dailydilemmas,1,4,0.75,-0.6927850648558612,1.0,-0.6622367556811984,0.03054830917466278,0.25
0.05,1.5,0.15,R_7SrhV7HvgsG1fvA,choice_only,dailydilemmas,2,4,0.5,-0.6932548429514276,0.5,-0.7341229189156817,-0.040868075964254125,0.0
0.05,1.5,0.15,R_7SrhV7HvgsG1fvA,choice_only,dailydilemmas,3,4,0.75,-0.6925621208023383,1.0,-0.6488511870437993,0.04371093375853896,0.25
0.05,1.5,0.15,R_7SrhV7HvgsG1fvA,choice_only,dailydilemmas,4,4,0.0,-0.694777709820397,0.0,-0.8150445773756837,-0.1202668675552867,0.0
0.05,1.5,0.15,R_5aLcKnMSH0hrVLH,choice_only,dailydilemmas,0,4,1.0,-0.6923263146045625,1.0,-0.6038746553856295,0.08845165921893305,0.0
0.05,1.5,0.15,R_5aLcKnMSH0hrVLH,choice_only,dailydilemmas,1,4,1.0,-0.691702529524409,0.75,-0.6040561315310526,0.08764639799335638,-0.25
0.05,1.5,0.15,R_5aLcKnMSH0hrVLH,choice_only,dailydilemmas,2,4,0.75,-0.6924378717203983,0.5,-0.636056588269835,0.05638128345056326,-0.25
0.05,1.5,0.15,R_5aLcKnMSH0hrVLH,choice_only,dailydilemmas,3,4,1.0,-0.6922143155928429,1.0,-0.6562703667345263,0.03594394885831653,0.0
0.05,1.5,0.15,R_5aLcKnMSH0hrVLH,choice_only,dailydilemmas,4,4,0.5,-0.6935217086981267,0.5,-0.7644273510255217,-0.07090564232739505,0.0
0.05,1.5,0.15,R_6E6esO9YjIptSgZ,choice_only,dailydilemmas,0,5,0.4,-0.6933243109022651,0.4,-0.7054602416980122,-0.012135930795747152,0.0
0.05,1.5,0.15,R_6E6esO9YjIptSgZ,choice_only,dailydilemmas,1,5,0.4,-0.6935058840958112,0.4,-0.6820935462427143,0.01141233785309681,0.0
0.05,1.5,0.15,R_6E6esO9YjIptSgZ,choice_only,dailydilemmas,2,5,0.4,-0.693025151606699,1.0,-0.6447133923943393,0.04831175921235964,0.6
0.05,1.5,0.15,R_6E6esO9YjIptSgZ,choice_only,dailydilemmas,3,5,0.4,-0.693228696324342,0.4,-0.6870833082646364,0.006145388059705659,0.0
0.05,1.5,0.15,R_1MCxQvFXsgFj9AZ,choice_only,dailydilemmas,0,4,0.0,-0.6941318405634145,0.5,-0.7124398208359541,-0.01830798027253966,0.5
0.05,1.5,0.15,R_1MCxQvFXsgFj9AZ,choice_only,dailydilemmas,1,4,0.75,-0.6930678237544948,0.5,-0.6862570048935281,0.006810818860966683,-0.25
0.05,1.5,0.15,R_1MCxQvFXsgFj9AZ,choice_only,dailydilemmas,2,4,0.25,-0.6935068931572397,0.25,-0.7521454362139278,-0.05863854305668814,0.0
0.05,1.5,0.15,R_1MCxQvFXsgFj9AZ,choice_only,dailydilemmas,3,4,0.25,-0.6936224990050501,0.25,-0.7175711700858988,-0.023948671080848638,0.0
0.05,1.5,0.15,R_1MCxQvFXsgFj9AZ,choice_only,dailydilemmas,4,4,0.75,-0.6930774068097307,0.5,-0.6906203734669647,0.002457033342766035,-0.25
0.05,1.5,0.15,R_3JfmC4gRU1JpbNv,choice_only,dailydilemmas,0,4,0.75,-0.691414093721901,0.75,-0.5835649645602115,0.10784912916168954,0.0
0.05,1.5,0.15,R_3JfmC4gRU1JpbNv,choice_only,dailydilemmas,1,4,1.0,-0.6911231568843574,1.0,-0.5451955575526863,0.1459275993316711,0.0
0.05,1.5,0.15,R_3JfmC4gRU1JpbNv,choice_only,dailydilemmas,2,4,0.5,-0.6937110318112766,0.5,-0.7168610759186562,-0.02315004410737964,0.0
0.05,1.5,0.15,R_3JfmC4gRU1JpbNv,choice_only,dailydilemmas,3,4,0.5,-0.6933484607438867,0.5,-0.6683160778098595,0.02503238293402721,0.0
0.05,1.5,0.15,R_3JfmC4gRU1JpbNv,choice_only,dailydilemmas,4,4,1.0,-0.691460935575063,1.0,-0.5597013328433629,0.13175960273170018,0.0
0.05,1.5,0.15,R_7QGHM1iZnW1jfRx,choice_only,dailydilemmas,0,4,0.5,-0.6933461948959684,0.5,-0.6948283927692911,-0.0014821978733227104,0.0
0.05,1.5,0.15,R_7QGHM1iZnW1jfRx,choice_only,dailydilemmas,1,4,0.5,-0.6933979723363053,0.5,-0.7209386001075477,-0.027540627771242443,0.0
0.05,1.5,0.15,R_7QGHM1iZnW1jfRx,choice_only,dailydilemmas,2,4,0.5,-0.692723397096704,0.25,-0.7037469315006161,-0.011023534403912016,-0.25
0.05,1.5,0.15,R_7QGHM1iZnW1jfRx,choice_only,dailydilemmas,3,4,0.75,-0.693106248193503,0.75,-0.6771035103274408,0.01600273786606221,0.0
0.05,1.5,0.15,R_7QGHM1iZnW1jfRx,choice_only,dailydilemmas,4,4,0.25,-0.6938567634717323,0.25,-0.7315161765973378,-0.0376594131256055,0.0
0.05,1.5,0.15,R_6rBDZvDRiktj92h,choice_only,dailydilemmas,0,4,0.75,-0.6919508583886247,0.5,-0.6576226122615974,0.03432824612702734,-0.25
0.05,1.5,0.15,R_6rBDZvDRiktj92h,choice_only,dailydilemmas,1,4,0.5,-0.6920848654673555,0.5,-0.6340945475415577,0.057990317925797785,0.0
0.05,1.5,0.15,R_6rBDZvDRiktj92h,choice_only,dailydilemmas,2,4,0.75,-0.6926821806338346,0.75,-0.6894457847696365,0.003236395864198105,0.0
0.05,1.5,0.15,R_6rBDZvDRiktj92h,choice_only,dailydilemmas,3,4,0.5,-0.6925047484490472,0.5,-0.6904190397927643,0.002085708656282881,0.0
0.05,1.5,0.15,R_6rBDZvDRiktj92h,choice_only,dailydilemmas,4,4,0.5,-0.6936433799394314,0.5,-0.7484311058612259,-0.05478772592179448,0.0
0.05,1.5,0.15,R_7DZXdu8GHiSZQbw,choice_only,dailydilemmas,0,5,0.8,-0.6915098669160649,0.8,-0.5863664282285799,0.10514343868748499,0.0
0.05,1.5,0.15,R_7DZXdu8GHiSZQbw,choice_only,dailydilemmas,1,5,0.6,-0.690806185488559,0.6,-0.5610037277517576,0.12980245773680144,0.0
0.05,1.5,0.15,R_7DZXdu8GHiSZQbw,choice_only,dailydilemmas,2,5,0.8,-0.6908536245536288,0.8,-0.5441739976727319,0.14667962688089686,0.0
0.05,1.5,0.15,R_7DZXdu8GHiSZQbw,choice_only,dailydilemmas,3,5,0.8,-0.6915137653328134,0.8,-0.6070427638433438,0.08447100148946962,0.0
0.05,1.5,0.15,R_3wNdGb7QZmozWdV,inference_affirm,dailydilemmas,0,4,0.75,-0.6925585495452946,0.5,-0.6986940990470608,-0.006135549501766202,-0.25
0.05,1.5,0.15,R_3wNdGb7QZmozWdV,inference_affirm,dailydilemmas,1,4,0.5,-0.692981251064235,0.5,-0.6950818816533115,-0.002100630589076502,0.0
0.05,1.5,0.15,R_3wNdGb7QZmozWdV,inference_affirm,dailydilemmas,2,4,0.25,-0.693020012554981,0.25,-0.7377313445325084,-0.04471133197752741,0.0
0.05,1.5,0.15,R_3wNdGb7QZmozWdV,inference_affirm,dailydilemmas,3,4,1.0,-0.6923061806371242,0.75,-0.6520274905578652,0.040278690079258994,-0.25
0.05,1.5,0.15,R_3wNdGb7QZmozWdV,inference_affirm,dailydilemmas,4,4,0.75,-0.6922461602262034,0.5,-0.6520663317648401,0.040179828461363365,-0.25
0.05,1.5,0.15,R_54BDOExpKqNLP7U,choice_only,dailydilemmas,0,5,1.0,-0.690222392201228,1.0,-0.48126444010797814,0.2089579520932499,0.0
0.05,1.5,0.15,R_54BDOExpKqNLP7U,choice_only,dailydilemmas,1,5,0.8,-0.6912457920133276,1.0,-0.5455707397582685,0.14567505225505906,0.19999999999999996
0.05,1.5,0.15,R_54BDOExpKqNLP7U,choice_only,dailydilemmas,2,5,0.6,-0.6923603456842805,0.6,-0.6535029266555555,0.03885741902872497,0.0
0.05,1.5,0.15,R_54BDOExpKqNLP7U,choice_only,dailydilemmas,3,5,0.8,-0.6900271794005838,1.0,-0.45526903526251045,0.23475814413807333,0.19999999999999996
0.05,1.5,0.15,R_7FP7x1oOPEhKFnt,choice_only,dailydilemmas,0,4,1.0,-0.6919280667454282,1.0,-0.56693140574824,0.1249966609971882,0.0
0.05,1.5,0.15,R_7FP7x1oOPEhKFnt,choice_only,dailydilemmas,1,4,0.5,-0.6928210627175507,1.0,-0.6376487734914849,0.055172289226065874,0.5
0.05,1.5,0.15,R_7FP7x1oOPEhKFnt,choice_only,dailydilemmas,2,4,1.0,-0.6925045821357162,0.75,-0.6363857154031342,0.05611886673258204,-0.25
0.05,1.5,0.15,R_7FP7x1oOPEhKFnt,choice_only,dailydilemmas,3,4,0.75,-0.6929586161800017,0.75,-0.6989295939911883,-0.005970977811186606,0.0
0.05,1.5,0.15,R_7FP7x1oOPEhKFnt,choice_only,dailydilemmas,4,4,0.75,-0.6921518574026817,0.5,-0.6311519486558198,0.0609999087468619,-0.25
0.05,1.5,0.15,R_3RlcXTweCHzrYtz,choice_only,dailydilemmas,0,4,0.75,-0.692169622767719,0.75,-0.6155333313118719,0.07663629145584705,0.0
0.05,1.5,0.15,R_3RlcXTweCHzrYtz,choice_only,dailydilemmas,1,4,0.5,-0.6921245155651763,0.5,-0.6342384516509667,0.057886063914209585,0.0
0.05,1.5,0.15,R_3RlcXTweCHzrYtz,choice_only,dailydilemmas,2,4,0.25,-0.6934837659178836,0.5,-0.7216831147169033,-0.02819934879901964,0.25
0.05,1.5,0.15,R_3RlcXTweCHzrYtz,choice_only,dailydilemmas,3,4,0.5,-0.6932357233524356,0.5,-0.7100179709255303,-0.016782247573094766,0.0
0.05,1.5,0.15,R_3RlcXTweCHzrYtz,choice_only,dailydilemmas,4,4,0.75,-0.6924225385240101,0.75,-0.6077533487113486,0.08466918981266158,0.0
0.05,1.5,0.15,R_64MjAxTXtmHjKMx,choice_only,dailydilemmas,0,4,0.5,-0.6926941351033684,0.5,-0.6521466147298527,0.04054752037351572,0.0
0.05,1.5,0.15,R_64MjAxTXtmHjKMx,choice_only,dailydilemmas,1,4,0.25,-0.6940710556215365,0.25,-0.676927110671755,0.017143944949781442,0.0
0.05,1.5,0.15,R_64MjAxTXtmHjKMx,choice_only,dailydilemmas,2,4,0.25,-0.6938039134381895,0.25,-0.792382275499179,-0.09857836206098947,0.0
0.05,1.5,0.15,R_64MjAxTXtmHjKMx,choice_only,dailydilemmas,3,4,0.75,-0.6920861844549647,0.75,-0.5900790089224803,0.1020071755324844,0.0
0.05,1.5,0.15,R_64MjAxTXtmHjKMx,choice_only,dailydilemmas,4,4,1.0,-0.6918386995488164,1.0,-0.5532800152021845,0.13855868434663188,0.0
0.05,1.5,0.15,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,0,4,1.0,-0.6924009679036246,0.75,-0.6563455475351325,0.036055420368492075,-0.25
0.05,1.5,0.15,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,1,4,1.0,-0.6914967585051052,0.75,-0.5755037994502592,0.11599295905484597,-0.25
0.05,1.5,0.15,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,2,4,0.5,-0.6916899171728221,0.5,-0.5969143034850144,0.09477561368780774,0.0
0.05,1.5,0.15,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,3,4,0.5,-0.6925555829975424,0.5,-0.633061611292721,0.0594939717048214,0.0
0.05,1.5,0.15,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,4,4,0.5,-0.6934639971088424,0.25,-0.7139233703727985,-0.020459373263956082,-0.25
0.05,1.5,0.15,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,0,4,0.75,-0.6918140257887567,1.0,-0.5958543691686782,0.09595965662007855,0.25
0.05,1.5,0.15,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,1,4,0.75,-0.6912834457678454,1.0,-0.5820009191136316,0.10928252665421379,0.25
0.05,1.5,0.15,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,2,4,1.0,-0.6919592595083794,1.0,-0.5950076897692786,0.0969515697391008,0.0
0.05,1.5,0.15,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,3,4,0.5,-0.6923729489017025,0.5,-0.6712380253877549,0.021134923513947634,0.0
0.05,1.5,0.15,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,4,4,0.75,-0.6914575245591041,0.75,-0.6012749261751031,0.090182598384001,0.0
0.05,1.5,0.15,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,0,4,0.75,-0.6916294137246326,0.75,-0.5973324488460259,0.09429696487860673,0.0
0.05,1.5,0.15,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,1,4,0.5,-0.6922729032778986,0.5,-0.6365746196314096,0.05569828364648899,0.0
0.05,1.5,0.15,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,2,4,1.0,-0.6913990748711327,1.0,-0.5582242407284568,0.13317483414267595,0.0
0.05,1.5,0.15,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,3,4,0.75,-0.6917636640252386,0.75,-0.5715345554384607,0.12022910858677793,0.0
0.05,1.5,0.15,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,4,4,0.75,-0.6918227014195795,1.0,-0.5969441899494835,0.09487851147009596,0.25
0.05,1.5,0.2,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,0,4,0.75,-0.6923275991814979,0.5,-0.6797664985222744,0.012561100659223445,-0.25
0.05,1.5,0.2,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,1,4,0.5,-0.692107728588651,0.75,-0.6468924590480758,0.0452152695405752,0.25
0.05,1.5,0.2,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,2,4,0.5,-0.6930055898490717,0.5,-0.663051036997385,0.02995455285168669,0.0
0.05,1.5,0.2,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,3,4,0.75,-0.6921698893625947,1.0,-0.6008678405866404,0.09130204877595427,0.25
0.05,1.5,0.2,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,4,4,0.5,-0.6916124977152831,0.75,-0.6047547314900457,0.08685776622523744,0.25
0.05,1.5,0.2,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,0,4,0.75,-0.6928161057074206,0.75,-0.6504286396454778,0.04238746606194277,0.0
0.05,1.5,0.2,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,1,4,0.25,-0.6937101957354634,0.5,-0.7367505056321163,-0.04304030989665286,0.25
0.05,1.5,0.2,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,2,4,0.75,-0.6924772749383264,0.5,-0.6672853829401201,0.025191891998206373,-0.25
0.05,1.5,0.2,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,3,4,0.75,-0.692553249130433,0.5,-0.6660301023892742,0.026523146741158854,-0.25
0.05,1.5,0.2,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,4,4,0.5,-0.6927715965415814,0.5,-0.6919490677324647,0.0008225288091167071,0.0
0.05,1.5,0.2,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,0,4,1.0,-0.6922145708976619,0.75,-0.6140218044146543,0.07819276648300766,-0.25
0.05,1.5,0.2,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,1,4,0.5,-0.6935194048429342,0.5,-0.7710525214260328,-0.07753311658309858,0.0
0.05,1.5,0.2,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,2,4,0.5,-0.6928434999593708,0.5,-0.7041492019681751,-0.01130570200880432,0.0
0.05,1.5,0.2,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,3,4,0.5,-0.6925147737062834,0.75,-0.6169570299118246,0.0755577437944589,0.25
0.05,1.5,0.2,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,4,4,0.75,-0.6922641213528324,0.75,-0.6035911787861059,0.08867294256672653,0.0
0.05,1.5,0.2,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,0,4,0.75,-0.6928992813204569,0.5,-0.6827802928563187,0.010118988464138168,-0.25
0.05,1.5,0.2,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,1,4,0.75,-0.692487035620315,0.75,-0.6145252556141848,0.07796178000613019,0.0
0.05,1.5,0.2,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,2,4,0.25,-0.6934830207785968,0.5,-0.7305320809389068,-0.037049060160309955,0.25
0.05,1.5,0.2,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,3,4,0.75,-0.6924371284265671,1.0,-0.6315038876675787,0.06093324075898843,0.25
0.05,1.5,0.2,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,4,4,0.75,-0.691991702915315,0.75,-0.6223801166660482,0.06961158624926678,0.0
0.05,1.5,0.2,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,0,4,0.5,-0.6932046971065635,0.25,-0.7347138859653203,-0.04150918885875676,-0.25
0.05,1.5,0.2,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,1,4,0.75,-0.6933010362528886,0.5,-0.6898608657198997,0.003440170532988951,-0.25
0.05,1.5,0.2,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,2,4,0.5,-0.6925393726246563,0.75,-0.687787699029702,0.004751673594954209,0.25
0.05,1.5,0.2,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,3,4,0.25,-0.693672157233209,0.25,-0.7152307152438724,-0.02155855801066342,0.0
0.05,1.5,0.2,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,4,4,0.5,-0.6927479762012052,0.5,-0.6829457513732062,0.009802224827998973,0.0
0.05,1.5,0.2,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,0,4,0.5,-0.6916147042699178,0.5,-0.6754395641830169,0.016175140086900908,0.0
0.05,1.5,0.2,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,1,4,1.0,-0.6899870586634695,1.0,-0.5452920668284951,0.14469499183497447,0.0
0.05,1.5,0.2,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,2,4,0.25,-0.6917238616310285,0.5,-0.5891735639786778,0.10255029765235069,0.25
0.05,1.5,0.2,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,3,4,1.0,-0.6891156439819446,1.0,-0.48782483039775426,0.20129081358419032,0.0
0.05,1.5,0.2,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,4,4,0.75,-0.6902118746874193,1.0,-0.5111775362542607,0.17903433843315864,0.25
0.05,1.5,0.2,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,0,4,0.75,-0.6923560192102111,0.5,-0.6623152796987766,0.03004073951143449,-0.25
0.05,1.5,0.2,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,1,4,0.5,-0.692708683905009,0.5,-0.6358591178075857,0.0568495660974232,0.0
0.05,1.5,0.2,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,2,4,0.5,-0.6938594465566419,0.25,-0.7247767829891538,-0.030917336432511933,-0.25
0.05,1.5,0.2,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,3,4,0.25,-0.693157141606494,0.5,-0.690204882123707,0.0029522594827869897,0.25
0.05,1.5,0.2,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,4,4,0.75,-0.6923894076906529,0.5,-0.6449041883404238,0.04748521935022909,-0.25
0.05,1.5,0.2,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,0,5,0.6,-0.6920068818772697,0.6,-0.6140645366272711,0.07794234524999855,0.0
