qualtrics_id,condition,domain,t,fit,test_acc,test_ll
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,18,projection_alpha,0.6111111111111112,-0.6885822299635257
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,19,random_projection,0.5789473684210527,-0.6931567221119577
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,19,projection_only,0.5789473684210527,-0.6786489656513162
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,19,projection_alpha,0.5789473684210527,-0.6889826021668726
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,20,random_projection,0.5,-0.6932673519236199
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,20,projection_only,0.6,-0.6671793460637421
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,20,projection_alpha,0.6,-0.6859495288173517
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,3,random_projection,0.6666666666666666,-0.693168687336231
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,3,projection_only,1.0,-0.6907098583419042
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,3,projection_alpha,1.0,-0.6927366136088136
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,4,random_projection,0.0,-0.6933505159445872
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,4,projection_only,0.5,-0.6986883548377204
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,4,projection_alpha,0.5,-0.6940768916893716
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,5,random_projection,0.4,-0.6932854663206182
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,5,projection_only,0.8,-0.6877475781067882
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,5,projection_alpha,0.8,-0.692156554928661
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,6,random_projection,0.16666666666666666,-0.6932745389592996
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,6,projection_only,0.8333333333333334,-0.6699794488987226
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,6,projection_alpha,0.8333333333333334,-0.6887438328896985
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,7,random_projection,0.0,-0.6933918260915346
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,7,projection_only,0.8571428571428571,-0.6597870229297212
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,7,projection_alpha,0.8571428571428571,-0.6867576043777941
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,8,random_projection,0.25,-0.6933357409614985
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,8,projection_only,0.875,-0.6550610842822321
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,8,projection_alpha,0.875,-0.6856528769456554
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,9,random_projection,0.3333333333333333,-0.6932521415145154
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,9,projection_only,0.7777777777777778,-0.6698689755840174
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,9,projection_alpha,0.7777777777777778,-0.6884651472058146
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,10,random_projection,0.4,-0.6932849569110849
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,10,projection_only,0.8,-0.6631428682470221
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,10,projection_alpha,0.8,-0.6870725854390903
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,11,random_projection,0.36363636363636365,-0.6931513926212222
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,11,projection_only,0.8181818181818182,-0.6185281074293072
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,11,projection_alpha,0.8181818181818182,-0.6747776728683152
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,12,random_projection,0.3333333333333333,-0.6932769961613325
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,12,projection_only,0.75,-0.6740084860495116
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,12,projection_alpha,0.75,-0.6873070662169293
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,13,random_projection,0.3076923076923077,-0.6933171590907309
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,13,projection_only,0.6153846153846154,-0.6768959325950394
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,13,projection_alpha,0.6153846153846154,-0.6884575184045383
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,14,random_projection,0.5,-0.6932571012380951
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,14,projection_only,0.6428571428571429,-0.6613960197420086
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,14,projection_alpha,0.7142857142857143,-0.6839189613065134
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,15,random_projection,0.4666666666666667,-0.6931253533300638
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,15,projection_only,0.6666666666666666,-0.6372820307896812
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,15,projection_alpha,0.7333333333333333,-0.6761154642133766
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,16,random_projection,0.625,-0.6929649733586094
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,16,projection_only,0.6875,-0.6344370928283996
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,16,projection_alpha,0.75,-0.6753549254556179
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,17,random_projection,0.5882352941176471,-0.693021793266672
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,17,projection_only,0.6470588235294118,-0.6638046557437902
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,17,projection_alpha,0.7058823529411765,-0.6831699902934252
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,18,random_projection,0.6111111111111112,-0.6929333928015464
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,18,projection_only,0.6666666666666666,-0.6566247320913982
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,18,projection_alpha,0.6666666666666666,-0.68109578174289
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,19,random_projection,0.5789473684210527,-0.6929804105277381
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,19,projection_only,0.6842105263157895,-0.6561211369665413
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,19,projection_alpha,0.6842105263157895,-0.6808669310922131
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,20,random_projection,0.6,-0.6929397889268331
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,20,projection_only,0.7,-0.6548294190218285
R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,20,projection_alpha,0.7,-0.6804771657461413
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,3,random_projection,0.6666666666666666,-0.6931450329487844
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,3,projection_only,0.3333333333333333,-0.704420238417666
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,3,projection_alpha,0.6666666666666666,-0.6910922520550367
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,4,random_projection,0.5,-0.6930716894781103
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,4,projection_only,0.0,-0.7189602574791859
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,4,projection_alpha,0.75,-0.676649806157289
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,5,random_projection,0.6,-0.6931024486931358
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,5,projection_only,0.2,-0.718446496531483
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,5,projection_alpha,0.6,-0.6909597049480342
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,6,random_projection,0.6666666666666666,-0.6931724581496709
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,6,projection_only,0.6666666666666666,-0.7037116011791902
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,6,projection_alpha,0.5,-0.6968391232063977
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,7,random_projection,0.5714285714285714,-0.6931362816937009
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,7,projection_only,0.7142857142857143,-0.6953752284273979
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,7,projection_alpha,0.5714285714285714,-0.6917637827420415
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,8,random_projection,0.625,-0.6931347672870694
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,8,projection_only,0.75,-0.6749747760511114
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,8,projection_alpha,0.5,-0.6909563633895516
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,9,random_projection,0.6666666666666666,-0.6929324504782668
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,9,projection_only,0.7777777777777778,-0.6581081299806297
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,9,projection_alpha,0.3333333333333333,-0.688366166933601
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,10,random_projection,0.9,-0.6926545251134125
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,10,projection_only,0.8,-0.6269522787641476
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,10,projection_alpha,0.9,-0.6768673763248508
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,11,random_projection,0.8181818181818182,-0.6928323634153545
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,11,projection_only,0.7272727272727273,-0.6845725962265989
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,11,projection_alpha,0.45454545454545453,-0.6890937552667986
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,12,random_projection,0.6666666666666666,-0.6929157546286676
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,12,projection_only,0.6666666666666666,-0.6949542827763557
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,12,projection_alpha,0.3333333333333333,-0.6915686083771918
R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,13,random_projection,0.5384615384615384,-0.693186355004201
