lambda,scale,alpha,condition,fit,spearman,topn_sign,test_ll,test_acc,combined,rating_partial_vs_standard
1.0,0.5,0.0,inference_categories,projected,0.42633794977802936,0.43333333333333335,-0.6503749165211408,0.7148333333333333,0.146502308222348,0.5014439641540942
1.0,0.5,0.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5014439641540942
1.0,0.5,0.25,choice_only,partial,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,0.5,0.25,choice_only,projected,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,0.5,0.25,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5160073574201579
1.0,0.5,0.25,inference_affirm,partial,0.4498770203150182,0.4766666666666666,-0.6513224746913443,0.7318333333333334,0.20160517682417575,0.5593086914873033
1.0,0.5,0.25,inference_affirm,projected,0.42615856518912837,0.44333333333333336,-0.6493727241711347,0.7333333333333333,0.1564126159278975,0.5593086914873033
1.0,0.5,0.25,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5593086914873033
1.0,0.5,0.25,inference_categories,partial,0.4637653195128137,0.46,-0.6516148697668933,0.7234999999999999,0.19188265975640684,0.5565383811552507
1.0,0.5,0.25,inference_categories,projected,0.42633794977802936,0.43333333333333335,-0.6503749165211408,0.7148333333333333,0.146502308222348,0.5565383811552507
1.0,0.5,0.25,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5565383811552507
1.0,0.5,0.5,choice_only,partial,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,0.5,0.5,choice_only,projected,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,0.5,0.5,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5160073574201579
1.0,0.5,0.5,inference_affirm,partial,0.46293151788875847,0.45,-0.6547783398303438,0.7165,0.18146575894437922,0.5345379750818346
1.0,0.5,0.5,inference_affirm,projected,0.42615856518912837,0.44333333333333336,-0.6493727241711347,0.7333333333333333,0.1564126159278975,0.5345379750818346
1.0,0.5,0.5,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5345379750818346
1.0,0.5,0.5,inference_categories,partial,0.5039064673283585,0.47333333333333333,-0.654353359945153,0.7158333333333334,0.22528656699751262,0.5908842558448643
1.0,0.5,0.5,inference_categories,projected,0.42633794977802936,0.43333333333333335,-0.6503749165211408,0.7148333333333333,0.146502308222348,0.5908842558448643
1.0,0.5,0.5,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5908842558448643
1.0,0.5,0.75,choice_only,partial,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,0.5,0.75,choice_only,projected,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,0.5,0.75,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5160073574201579
1.0,0.5,0.75,inference_affirm,partial,0.4755619414718191,0.4633333333333333,-0.6589062355248402,0.6878333333333334,0.20111430406924288,0.5556331990152688
1.0,0.5,0.75,inference_affirm,projected,0.42615856518912837,0.44333333333333336,-0.6493727241711347,0.7333333333333333,0.1564126159278975,0.5556331990152688
1.0,0.5,0.75,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5556331990152688
1.0,0.5,0.75,inference_categories,partial,0.5283890620140268,0.4533333333333333,-0.658031204389435,0.6916666666666667,0.21752786434034677,0.5789659824045631
1.0,0.5,0.75,inference_categories,projected,0.42633794977802936,0.43333333333333335,-0.6503749165211408,0.7148333333333333,0.146502308222348,0.5789659824045631
1.0,0.5,0.75,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5789659824045631
1.0,0.5,1.0,choice_only,partial,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,0.5,1.0,choice_only,projected,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,0.5,1.0,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5160073574201579
1.0,0.5,1.0,inference_affirm,partial,0.47964377946592707,0.45666666666666667,-0.6630829676194939,0.662,0.1964885563996302,0.5479780585790803
1.0,0.5,1.0,inference_affirm,projected,0.42615856518912837,0.44333333333333336,-0.6493727241711347,0.7333333333333333,0.1564126159278975,0.5479780585790803
1.0,0.5,1.0,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5479780585790803
1.0,0.5,1.0,inference_categories,partial,0.537859624182582,0.45666666666666667,-0.6620776238627406,0.6671666666666667,0.22559647875795769,0.5797624861706077
1.0,0.5,1.0,inference_categories,projected,0.42633794977802936,0.43333333333333335,-0.6503749165211408,0.7148333333333333,0.146502308222348,0.5797624861706077
1.0,0.5,1.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5797624861706077
1.0,0.75,0.0,choice_only,partial,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,0.75,0.0,choice_only,projected,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,0.75,0.0,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5160073574201579
1.0,0.75,0.0,inference_affirm,partial,0.42615856518912837,0.44333333333333336,-0.6493727241711347,0.7333333333333333,0.1564126159278975,0.5051784077741442
1.0,0.75,0.0,inference_affirm,projected,0.42615856518912837,0.44333333333333336,-0.6493727241711347,0.7333333333333333,0.1564126159278975,0.5051784077741442
1.0,0.75,0.0,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5051784077741442
1.0,0.75,0.0,inference_categories,partial,0.42633794977802936,0.43333333333333335,-0.6503749165211408,0.7148333333333333,0.146502308222348,0.5014439641540942
1.0,0.75,0.0,inference_categories,projected,0.42633794977802936,0.43333333333333335,-0.6503749165211408,0.7148333333333333,0.146502308222348,0.5014439641540942
1.0,0.75,0.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5014439641540942
1.0,0.75,0.25,choice_only,partial,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,0.75,0.25,choice_only,projected,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,0.75,0.25,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5160073574201579
1.0,0.75,0.25,inference_affirm,partial,0.46040882547729217,0.47333333333333333,-0.6506422739554059,0.731,0.20353774607197944,0.5614285414613615
1.0,0.75,0.25,inference_affirm,projected,0.42615856518912837,0.44333333333333336,-0.6493727241711347,0.7333333333333333,0.1564126159278975,0.5614285414613615
1.0,0.75,0.25,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5614285414613615
1.0,0.75,0.25,inference_categories,partial,0.48743736077137034,0.4666666666666667,-0.6505745631012642,0.7241666666666667,0.21038534705235185,0.5783554983709034
1.0,0.75,0.25,inference_categories,projected,0.42633794977802936,0.43333333333333335,-0.6503749165211408,0.7148333333333333,0.146502308222348,0.5783554983709034
1.0,0.75,0.25,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5783554983709034
1.0,0.75,0.5,choice_only,partial,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,0.75,0.5,choice_only,projected,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,0.75,0.5,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5160073574201579
1.0,0.75,0.5,inference_affirm,partial,0.48068159263880894,0.48666666666666664,-0.653903854203043,0.7101666666666666,0.22700746298607113,0.5880637683916176
1.0,0.75,0.5,inference_affirm,projected,0.42615856518912837,0.44333333333333336,-0.6493727241711347,0.7333333333333333,0.1564126159278975,0.5880637683916176
1.0,0.75,0.5,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5880637683916176
1.0,0.75,0.5,inference_categories,partial,0.5308598748304185,0.5033333333333333,-0.6527390924676639,0.7158333333333334,0.2687632707485426,0.635187065754778
1.0,0.75,0.5,inference_categories,projected,0.42633794977802936,0.43333333333333335,-0.6503749165211408,0.7148333333333333,0.146502308222348,0.635187065754778
1.0,0.75,0.5,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.635187065754778
1.0,0.75,0.75,choice_only,partial,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,0.75,0.75,choice_only,projected,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,0.75,0.75,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5160073574201579
1.0,0.75,0.75,inference_affirm,partial,0.4933051210137573,0.5,-0.6576306445097057,0.6859999999999999,0.24665256050687864,0.6031118872086833
1.0,0.75,0.75,inference_affirm,projected,0.42615856518912837,0.44333333333333336,-0.6493727241711347,0.7333333333333333,0.1564126159278975,0.6031118872086833
1.0,0.75,0.75,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.6031118872086833
1.0,0.75,0.75,inference_categories,partial,0.561669484026514,0.5233333333333333,-0.6558053195346738,0.6963333333333334,0.30416807534659035,0.662270174634057
1.0,0.75,0.75,inference_categories,projected,0.42633794977802936,0.43333333333333335,-0.6503749165211408,0.7148333333333333,0.146502308222348,0.662270174634057
1.0,0.75,0.75,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.662270174634057
1.0,0.75,1.0,choice_only,partial,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,0.75,1.0,choice_only,projected,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,0.75,1.0,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5160073574201579
1.0,0.75,1.0,inference_affirm,partial,0.49953277689308495,0.48000000000000004,-0.6611418501436164,0.6653333333333333,0.22976638844654249,0.5849734751059491
1.0,0.75,1.0,inference_affirm,projected,0.42615856518912837,0.44333333333333336,-0.6493727241711347,0.7333333333333333,0.1564126159278975,0.5849734751059491
1.0,0.75,1.0,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5849734751059491
1.0,0.75,1.0,inference_categories,partial,0.5735711458581011,0.51,-0.6590452194244154,0.6739999999999999,0.29678557292905056,0.6484831880356642
1.0,0.75,1.0,inference_categories,projected,0.42633794977802936,0.43333333333333335,-0.6503749165211408,0.7148333333333333,0.146502308222348,0.6484831880356642
1.0,0.75,1.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.6484831880356642
1.0,1.0,0.0,choice_only,partial,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,1.0,0.0,choice_only,projected,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,1.0,0.0,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5160073574201579
1.0,1.0,0.0,inference_affirm,partial,0.42615856518912837,0.44333333333333336,-0.6493727241711347,0.7333333333333333,0.1564126159278975,0.5051784077741442
1.0,1.0,0.0,inference_affirm,projected,0.42615856518912837,0.44333333333333336,-0.6493727241711347,0.7333333333333333,0.1564126159278975,0.5051784077741442
1.0,1.0,0.0,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5051784077741442
1.0,1.0,0.0,inference_categories,partial,0.42633794977802936,0.43333333333333335,-0.6503749165211408,0.7148333333333333,0.146502308222348,0.5014439641540942
1.0,1.0,0.0,inference_categories,projected,0.42633794977802936,0.43333333333333335,-0.6503749165211408,0.7148333333333333,0.146502308222348,0.5014439641540942
1.0,1.0,0.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5014439641540942
1.0,1.0,0.25,choice_only,partial,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,1.0,0.25,choice_only,projected,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,1.0,0.25,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5160073574201579
1.0,1.0,0.25,inference_affirm,partial,0.47097357618800095,0.4766666666666666,-0.6501872261680369,0.7313333333333334,0.21215345476066713,0.5717362759781071
1.0,1.0,0.25,inference_affirm,projected,0.42615856518912837,0.44333333333333336,-0.6493727241711347,0.7333333333333333,0.1564126159278975,0.5717362759781071
1.0,1.0,0.25,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5717362759781071
1.0,1.0,0.25,inference_categories,partial,0.49903599230457796,0.4766666666666667,-0.6497071337699311,0.725,0.22618466281895563,0.5963774067699479
1.0,1.0,0.25,inference_categories,projected,0.42633794977802936,0.43333333333333335,-0.6503749165211408,0.7148333333333333,0.146502308222348,0.5963774067699479
1.0,1.0,0.25,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5963774067699479
1.0,1.0,0.5,choice_only,partial,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,1.0,0.5,choice_only,projected,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,1.0,0.5,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5160073574201579
1.0,1.0,0.5,inference_affirm,partial,0.4956464606129242,0.4933333333333333,-0.6535278319651144,0.7026666666666668,0.24115656363979543,0.5999181165862864
1.0,1.0,0.5,inference_affirm,projected,0.42615856518912837,0.44333333333333336,-0.6493727241711347,0.7333333333333333,0.1564126159278975,0.5999181165862864
1.0,1.0,0.5,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5999181165862864
1.0,1.0,0.5,inference_categories,partial,0.5572791461142057,0.53,-0.6515740037199091,0.7174999999999999,0.3086395730571028,0.674412777683774
1.0,1.0,0.5,inference_categories,projected,0.42633794977802936,0.43333333333333335,-0.6503749165211408,0.7148333333333333,0.146502308222348,0.674412777683774
1.0,1.0,0.5,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.674412777683774
1.0,1.0,0.75,choice_only,partial,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,1.0,0.75,choice_only,projected,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,1.0,0.75,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5160073574201579
1.0,1.0,0.75,inference_affirm,partial,0.5054028249343083,0.52,-0.6570993326746021,0.6786666666666666,0.2727014124671542,0.6305518188810179
1.0,1.0,0.75,inference_affirm,projected,0.42615856518912837,0.44333333333333336,-0.6493727241711347,0.7333333333333333,0.1564126159278975,0.6305518188810179
1.0,1.0,0.75,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.6305518188810179
1.0,1.0,0.75,inference_categories,partial,0.5863473643761153,0.5566666666666666,-0.6542754930129782,0.6996666666666668,0.3498403488547243,0.7045410147190899
1.0,1.0,0.75,inference_categories,projected,0.42633794977802936,0.43333333333333335,-0.6503749165211408,0.7148333333333333,0.146502308222348,0.7045410147190899
1.0,1.0,0.75,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.7045410147190899
1.0,1.0,1.0,choice_only,partial,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,1.0,1.0,choice_only,projected,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,1.0,1.0,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5160073574201579
1.0,1.0,1.0,inference_affirm,partial,0.512142901233017,0.5133333333333333,-0.6602842284804201,0.6618333333333334,0.2694047839498418,0.6247135837639491
1.0,1.0,1.0,inference_affirm,projected,0.42615856518912837,0.44333333333333336,-0.6493727241711347,0.7333333333333333,0.1564126159278975,0.6247135837639491
1.0,1.0,1.0,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.6247135837639491
1.0,1.0,1.0,inference_categories,partial,0.6010929870036502,0.56,-0.657021301939674,0.6793333333333333,0.3605464935018251,0.705646847191509
1.0,1.0,1.0,inference_categories,projected,0.42633794977802936,0.43333333333333335,-0.6503749165211408,0.7148333333333333,0.146502308222348,0.705646847191509
1.0,1.0,1.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.705646847191509
1.0,1.25,0.0,choice_only,partial,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,1.25,0.0,choice_only,projected,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,1.25,0.0,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5160073574201579
1.0,1.25,0.0,inference_affirm,partial,0.42615856518912837,0.44333333333333336,-0.6493727241711347,0.7333333333333333,0.1564126159278975,0.5051784077741442
1.0,1.25,0.0,inference_affirm,projected,0.42615856518912837,0.44333333333333336,-0.6493727241711347,0.7333333333333333,0.1564126159278975,0.5051784077741442
1.0,1.25,0.0,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5051784077741442
1.0,1.25,0.0,inference_categories,partial,0.42633794977802936,0.43333333333333335,-0.6503749165211408,0.7148333333333333,0.146502308222348,0.5014439641540942
1.0,1.25,0.0,inference_categories,projected,0.42633794977802936,0.43333333333333335,-0.6503749165211408,0.7148333333333333,0.146502308222348,0.5014439641540942
1.0,1.25,0.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5014439641540942
1.0,1.25,0.25,choice_only,partial,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,1.25,0.25,choice_only,projected,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,1.25,0.25,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5160073574201579
1.0,1.25,0.25,inference_affirm,partial,0.4762388910516114,0.48666666666666664,-0.6499191767576451,0.7323333333333333,0.22478611219247238,0.585509632369618
1.0,1.25,0.25,inference_affirm,projected,0.42615856518912837,0.44333333333333336,-0.6493727241711347,0.7333333333333333,0.1564126159278975,0.585509632369618
1.0,1.25,0.25,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.585509632369618
1.0,1.25,0.25,inference_categories,partial,0.514570187856918,0.48666666666666664,-0.6489940311165887,0.7283333333333334,0.24395176059512563,0.6124108054159149
1.0,1.25,0.25,inference_categories,projected,0.42633794977802936,0.43333333333333335,-0.6503749165211408,0.7148333333333333,0.146502308222348,0.6124108054159149
1.0,1.25,0.25,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.6124108054159149
1.0,1.25,0.5,choice_only,partial,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,1.25,0.5,choice_only,projected,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,1.25,0.5,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5160073574201579
1.0,1.25,0.5,inference_affirm,partial,0.5013250255787977,0.5333333333333333,-0.6534804362870582,0.6993333333333334,0.2839958461227321,0.6432189745208166
1.0,1.25,0.5,inference_affirm,projected,0.42615856518912837,0.44333333333333336,-0.6493727241711347,0.7333333333333333,0.1564126159278975,0.6432189745208166
1.0,1.25,0.5,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.6432189745208166
1.0,1.25,0.5,inference_categories,partial,0.5827662708547565,0.56,-0.650748231485793,0.7153333333333334,0.35138313542737826,0.714053163607071
1.0,1.25,0.5,inference_categories,projected,0.42633794977802936,0.43333333333333335,-0.6503749165211408,0.7148333333333333,0.146502308222348,0.714053163607071
1.0,1.25,0.5,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.714053163607071
1.0,1.25,0.75,choice_only,partial,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,1.25,0.75,choice_only,projected,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,1.25,0.75,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5160073574201579
1.0,1.25,0.75,inference_affirm,partial,0.5101684781860923,0.5333333333333333,-0.6570293811991813,0.6763333333333333,0.2884175724263795,0.6433143588296919
1.0,1.25,0.75,inference_affirm,projected,0.42615856518912837,0.44333333333333336,-0.6493727241711347,0.7333333333333333,0.1564126159278975,0.6433143588296919
1.0,1.25,0.75,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.6433143588296919
1.0,1.25,0.75,inference_categories,partial,0.603558333673404,0.5766666666666667,-0.653256008600485,0.6991666666666667,0.37844583350336863,0.725259916190333
1.0,1.25,0.75,inference_categories,projected,0.42633794977802936,0.43333333333333335,-0.6503749165211408,0.7148333333333333,0.146502308222348,0.725259916190333
1.0,1.25,0.75,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.725259916190333
1.0,1.25,1.0,choice_only,partial,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,1.25,1.0,choice_only,projected,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,1.25,1.0,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5160073574201579
1.0,1.25,1.0,inference_affirm,partial,0.5132043975928007,0.52,-0.6600702052857204,0.6605000000000001,0.27660219879640036,0.6265561901071803
1.0,1.25,1.0,inference_affirm,projected,0.42615856518912837,0.44333333333333336,-0.6493727241711347,0.7333333333333333,0.1564126159278975,0.6265561901071803
1.0,1.25,1.0,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.6265561901071803
1.0,1.25,1.0,inference_categories,partial,0.6100584201393049,0.5766666666666667,-0.6557403018962112,0.6848333333333334,0.3816958767363191,0.7185434461638999
1.0,1.25,1.0,inference_categories,projected,0.42633794977802936,0.43333333333333335,-0.6503749165211408,0.7148333333333333,0.146502308222348,0.7185434461638999
1.0,1.25,1.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.7185434461638999
1.0,1.5,0.0,choice_only,partial,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,1.5,0.0,choice_only,projected,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,1.5,0.0,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5160073574201579
1.0,1.5,0.0,inference_affirm,partial,0.42615856518912837,0.44333333333333336,-0.6493727241711347,0.7333333333333333,0.1564126159278975,0.5051784077741442
1.0,1.5,0.0,inference_affirm,projected,0.42615856518912837,0.44333333333333336,-0.6493727241711347,0.7333333333333333,0.1564126159278975,0.5051784077741442
1.0,1.5,0.0,inference_affirm,standard,0.41226773904673714,0.44666666666666666,-0.6856767371795984,0.6713333333333333,0.15280053619003522,0.5051784077741442
1.0,1.5,0.0,inference_categories,partial,0.42633794977802936,0.43333333333333335,-0.6503749165211408,0.7148333333333333,0.146502308222348,0.5014439641540942
1.0,1.5,0.0,inference_categories,projected,0.42633794977802936,0.43333333333333335,-0.6503749165211408,0.7148333333333333,0.146502308222348,0.5014439641540942
1.0,1.5,0.0,inference_categories,standard,0.41737416046944015,0.43666666666666665,-0.6858578547520221,0.67,0.14535374690138675,0.5014439641540942
1.0,1.5,0.25,choice_only,partial,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,1.5,0.25,choice_only,projected,0.41925629619553983,0.4166666666666667,-0.6514942769108781,0.7103333333333333,0.1262948147644366,0.5160073574201579
1.0,1.5,0.25,choice_only,standard,0.406589100439153,0.41000000000000003,-0.6861570323457477,0.6609999999999999,0.11329455021957648,0.5160073574201579
1.0,1.5,0.25,inference_affirm,partial,0.4829874095500195,0.49,-0.6498016801006834,0.728,0.23149370477500977,0.5926662967339426
