lambda,scale,alpha,user_id,condition,fit,test_acc,test_ll,spearman,topn_sign,combined,rating_partial_vs_standard
0.1,1.0,1.0,29,inference_affirm,projected,0.795,-0.5216114174323141,0.5989783372384436,0.7,0.49948916861922177,0.4119841531966111
0.1,1.0,1.0,29,inference_affirm,partial,0.64,-0.6279232349756332,0.410842859501805,0.6,0.3054214297509025,0.4119841531966111
0.1,1.0,1.0,29,inference_categories,standard,0.765,-0.6828699694861382,0.4840066563993867,0.7,0.44200332819969335,0.5639673627647545
0.1,1.0,1.0,29,inference_categories,projected,0.82,-0.47177478664782996,0.5788783930358113,0.8,0.5894391965179058,0.5639673627647545
0.1,1.0,1.0,29,inference_categories,partial,0.67,-0.5972500537903034,0.5869183707168643,0.7,0.4934591853584321,0.5639673627647545
0.1,1.25,0.0,0,choice_only,standard,0.68,-0.6856764892842665,0.553645046557168,0.6,0.37682252327858395,0.47555800764364287
0.1,1.25,0.0,0,choice_only,projected,0.69,-0.5691527536079319,0.5145066632953947,0.6,0.35725333164769735,0.47555800764364287
0.1,1.25,0.0,0,choice_only,partial,0.69,-0.5691527536079319,0.5145066632953947,0.6,0.35725333164769735,0.47555800764364287
0.1,1.25,0.0,0,inference_affirm,standard,0.69,-0.6857326325275982,0.5842219084804284,0.5,0.2921109542402142,0.25923619865940956
0.1,1.25,0.0,0,inference_affirm,projected,0.75,-0.5574663756856215,0.5642450253572316,0.3,0.08212251267861581,0.25923619865940956
0.1,1.25,0.0,0,inference_affirm,partial,0.75,-0.5574663756856215,0.5642450253572316,0.3,0.08212251267861581,0.25923619865940956
0.1,1.25,0.0,0,inference_categories,standard,0.725,-0.684700659066005,0.5964526532497325,0.5,0.29822632662486626,0.4994903858110794
0.1,1.25,0.0,0,inference_categories,projected,0.73,-0.5445488453366876,0.5956372702651124,0.5,0.2978186351325562,0.4994903858110794
0.1,1.25,0.0,0,inference_categories,partial,0.73,-0.5445488453366876,0.5956372702651124,0.5,0.2978186351325562,0.4994903858110794
0.1,1.25,0.0,1,choice_only,standard,0.68,-0.6857177453960456,0.5274657106279396,0.4,0.1637328553139698,0.4912949095702725
0.1,1.25,0.0,1,choice_only,projected,0.69,-0.5881025693450032,0.5135361584106525,0.4,0.15676807920532626,0.4912949095702725
0.1,1.25,0.0,1,choice_only,partial,0.69,-0.5881025693450032,0.5135361584106525,0.4,0.15676807920532626,0.4912949095702725
0.1,1.25,0.0,1,inference_affirm,standard,0.765,-0.6856327476378772,0.5395379892162551,0.5,0.26976899460812753,0.404622291439098
0.1,1.25,0.0,1,inference_affirm,projected,0.815,-0.49642177238237567,0.5850411931260598,0.4,0.19252059656302994,0.404622291439098
0.1,1.25,0.0,1,inference_affirm,partial,0.815,-0.49642177238237567,0.5850411931260598,0.4,0.19252059656302994,0.404622291439098
0.1,1.25,0.0,1,inference_categories,standard,0.79,-0.6827289537757585,0.5265370738134538,0.5,0.2632685369067269,0.5098654856066839
0.1,1.25,0.0,1,inference_categories,projected,0.78,-0.4951866203605514,0.5423238996597125,0.5,0.27116194982985625,0.5098654856066839
0.1,1.25,0.0,1,inference_categories,partial,0.78,-0.4951866203605514,0.5423238996597125,0.5,0.27116194982985625,0.5098654856066839
0.1,1.25,0.0,2,choice_only,standard,0.725,-0.6835978859266434,0.4085544694142977,0.3,0.00427723470714883,0.37332842334590194
0.1,1.25,0.0,2,choice_only,projected,0.78,-0.47864571731513367,0.4013688380426894,0.2,-0.09931558097865528,0.37332842334590194
0.1,1.25,0.0,2,choice_only,partial,0.78,-0.47864571731513367,0.4013688380426894,0.2,-0.09931558097865528,0.37332842334590194
0.1,1.25,0.0,2,inference_affirm,standard,0.68,-0.6849851621106291,0.2946108862359383,0.2,-0.15269455688203085,0.5032078271349015
0.1,1.25,0.0,2,inference_affirm,projected,0.755,-0.5493652224150206,0.2997434800728013,0.2,-0.15012825996359933,0.5032078271349015
0.1,1.25,0.0,2,inference_affirm,partial,0.755,-0.5493652224150206,0.2997434800728013,0.2,-0.15012825996359933,0.5032078271349015
0.1,1.25,0.0,2,inference_categories,standard,0.685,-0.6871112450066102,0.22686064758934618,0.2,-0.18656967620532688,0.5396938962536932
0.1,1.25,0.0,2,inference_categories,projected,0.71,-0.563864943686111,0.2905048111664479,0.2,-0.15474759441677605,0.5396938962536932
0.1,1.25,0.0,2,inference_categories,partial,0.71,-0.563864943686111,0.2905048111664479,0.2,-0.15474759441677605,0.5396938962536932
0.1,1.25,0.0,3,choice_only,standard,0.71,-0.6826756077966502,0.5227869394046357,0.4,0.16139346970231788,0.6346238315142171
0.1,1.25,0.0,3,choice_only,projected,0.76,-0.49491135218169574,0.543628943633392,0.5,0.271814471816696,0.6346238315142171
0.1,1.25,0.0,3,choice_only,partial,0.76,-0.49491135218169574,0.543628943633392,0.5,0.271814471816696,0.6346238315142171
0.1,1.25,0.0,3,inference_affirm,standard,0.715,-0.6800873714892636,0.4524451751325835,0.4,0.12622258756629176,0.46856141920660144
0.1,1.25,0.0,3,inference_affirm,projected,0.74,-0.5026610624789281,0.4020769982464225,0.4,0.10103849912321128,0.46856141920660144
0.1,1.25,0.0,3,inference_affirm,partial,0.74,-0.5026610624789281,0.4020769982464225,0.4,0.10103849912321128,0.46856141920660144
0.1,1.25,0.0,3,inference_categories,standard,0.73,-0.682110328136842,0.5401552762619326,0.4,0.17007763813096632,0.6310927808730591
0.1,1.25,0.0,3,inference_categories,projected,0.765,-0.4862119307551908,0.554918362590635,0.5,0.2774591812953175,0.6310927808730591
0.1,1.25,0.0,3,inference_categories,partial,0.765,-0.4862119307551908,0.554918362590635,0.5,0.2774591812953175,0.6310927808730591
0.1,1.25,0.0,4,choice_only,standard,0.685,-0.682393453267213,0.26931267485398663,0.2,-0.16534366257300667,0.5026465227966207
0.1,1.25,0.0,4,choice_only,projected,0.705,-0.5567369008156501,0.2735471508737034,0.2,-0.1632264245631483,0.5026465227966207
0.1,1.25,0.0,4,choice_only,partial,0.705,-0.5567369008156501,0.2735471508737034,0.2,-0.1632264245631483,0.5026465227966207
0.1,1.25,0.0,4,inference_affirm,standard,0.67,-0.686100605424536,0.2718533604658167,0.4,0.035926680232908376,0.4433435993151031
0.1,1.25,0.0,4,inference_affirm,projected,0.69,-0.5902695035147013,0.1808121260419061,0.4,-0.009593936979046924,0.4433435993151031
0.1,1.25,0.0,4,inference_affirm,partial,0.69,-0.5902695035147013,0.1808121260419061,0.4,-0.009593936979046924,0.4433435993151031
0.1,1.25,0.0,4,inference_categories,standard,0.625,-0.6895175588442651,0.3396049767812851,0.2,-0.13019751160935744,0.5074097905169939
0.1,1.25,0.0,4,inference_categories,projected,0.625,-0.6287714530570593,0.351461509636492,0.2,-0.124269245181754,0.5074097905169939
0.1,1.25,0.0,4,inference_categories,partial,0.625,-0.6287714530570593,0.351461509636492,0.2,-0.124269245181754,0.5074097905169939
0.1,1.25,0.0,5,choice_only,standard,0.715,-0.6814005614357996,0.36911987750407765,0.3,-0.015440061247961184,0.6549822086426517
0.1,1.25,0.0,5,choice_only,projected,0.795,-0.4760000023771274,0.42552471271818393,0.4,0.11276235635909199,0.6549822086426517
0.1,1.25,0.0,5,choice_only,partial,0.795,-0.4760000023771274,0.42552471271818393,0.4,0.11276235635909199,0.6549822086426517
0.1,1.25,0.0,5,inference_affirm,standard,0.75,-0.6820522970334818,0.4835885136738815,0.3,0.04179425683694074,0.6345630009579684
0.1,1.25,0.0,5,inference_affirm,projected,0.785,-0.4970459740520779,0.5043255854437736,0.4,0.15216279272188682,0.6345630009579684
0.1,1.25,0.0,5,inference_affirm,partial,0.785,-0.4970459740520779,0.5043255854437736,0.4,0.15216279272188682,0.6345630009579684
0.1,1.25,0.0,5,inference_categories,standard,0.745,-0.680658936258339,0.4354785071677321,0.3,0.01773925358386605,0.5139938678652662
0.1,1.25,0.0,5,inference_categories,projected,0.82,-0.47078190142027426,0.45787454467921546,0.3,0.028937272339607717,0.5139938678652662
0.1,1.25,0.0,5,inference_categories,partial,0.82,-0.47078190142027426,0.45787454467921546,0.3,0.028937272339607717,0.5139938678652662
0.1,1.25,0.0,6,choice_only,standard,0.6,-0.6889562858289736,0.3714547257943236,0.4,0.08572736289716182,0.6327680472488548
0.1,1.25,0.0,6,choice_only,projected,0.685,-0.5772599182488543,0.389098825269554,0.5,0.194549412634777,0.6327680472488548
0.1,1.25,0.0,6,choice_only,partial,0.685,-0.5772599182488543,0.389098825269554,0.5,0.194549412634777,0.6327680472488548
0.1,1.25,0.0,6,inference_affirm,standard,0.595,-0.6869407624030031,0.27023331301537046,0.4,0.03511665650768525,0.39404222330564154
0.1,1.25,0.0,6,inference_affirm,projected,0.65,-0.6226543244959954,0.29809241744994475,0.3,-0.05095379127502764,0.39404222330564154
0.1,1.25,0.0,6,inference_affirm,partial,0.65,-0.6226543244959954,0.29809241744994475,0.3,-0.05095379127502764,0.39404222330564154
0.1,1.25,0.0,6,inference_categories,standard,0.66,-0.6872756161273113,0.3705260889798379,0.4,0.08526304448991898,0.5411152093261912
0.1,1.25,0.0,6,inference_categories,projected,0.715,-0.5316266852600573,0.4364593028083303,0.4,0.11822965140416516,0.5411152093261912
0.1,1.25,0.0,6,inference_categories,partial,0.715,-0.5316266852600573,0.4364593028083303,0.4,0.11822965140416516,0.5411152093261912
0.1,1.25,0.0,7,choice_only,standard,0.66,-0.6879031243982443,0.4953451631568182,0.5,0.2476725815784091,0.5142653296868939
0.1,1.25,0.0,7,choice_only,projected,0.765,-0.5405587275902594,0.518175886726186,0.5,0.259087943363093,0.5142653296868939
0.1,1.25,0.0,7,choice_only,partial,0.765,-0.5405587275902594,0.518175886726186,0.5,0.259087943363093,0.5142653296868939
0.1,1.25,0.0,7,inference_affirm,standard,0.645,-0.6892046180284589,0.4786298119721025,0.6,0.33931490598605124,0.6786713550073621
0.1,1.25,0.0,7,inference_affirm,projected,0.745,-0.5756518923390629,0.5776988446034662,0.7,0.48884942230173306,0.6786713550073621
0.1,1.25,0.0,7,inference_affirm,partial,0.745,-0.5756518923390629,0.5776988446034662,0.7,0.48884942230173306,0.6786713550073621
0.1,1.25,0.0,7,inference_categories,standard,0.66,-0.6882829165610502,0.4480529500488421,0.6,0.32402647502442106,0.5711153675715858
0.1,1.25,0.0,7,inference_categories,projected,0.79,-0.5418078517130885,0.5626142593879911,0.6,0.38130712969399555,0.5711153675715858
0.1,1.25,0.0,7,inference_categories,partial,0.79,-0.5418078517130885,0.5626142593879911,0.6,0.38130712969399555,0.5711153675715858
0.1,1.25,0.0,8,choice_only,standard,0.695,-0.68425070046885,0.3103431384886433,0.4,0.05517156924432168,0.7507300552601447
0.1,1.25,0.0,8,choice_only,projected,0.68,-0.5829750489437511,0.3513470246620133,0.6,0.2756735123310066,0.7507300552601447
0.1,1.25,0.0,8,choice_only,partial,0.68,-0.5829750489437511,0.3513470246620133,0.6,0.2756735123310066,0.7507300552601447
0.1,1.25,0.0,8,inference_affirm,standard,0.67,-0.6835381114872539,0.4148628483423315,0.7,0.40743142417116573,0.6616933561177277
0.1,1.25,0.0,8,inference_affirm,projected,0.715,-0.5646743010657298,0.4832026586312814,0.8,0.5416013293156408,0.6616933561177277
0.1,1.25,0.0,8,inference_affirm,partial,0.715,-0.5646743010657298,0.4832026586312814,0.8,0.5416013293156408,0.6616933561177277
0.1,1.25,0.0,8,inference_categories,standard,0.665,-0.6847840475347331,0.4639067121967544,0.8,0.5319533560983772,0.5624839728952222
0.1,1.25,0.0,8,inference_categories,projected,0.725,-0.5612209488349494,0.5644064332099161,0.8,0.5822032166049581,0.5624839728952222
0.1,1.25,0.0,8,inference_categories,partial,0.725,-0.5612209488349494,0.5644064332099161,0.8,0.5822032166049581,0.5624839728952222
0.1,1.25,0.0,9,choice_only,standard,0.625,-0.6880403314303902,0.4863335968748174,0.2,-0.05683320156259128,0.6316182752527519
0.1,1.25,0.0,9,choice_only,projected,0.6,-0.630072051028649,0.5019998051775076,0.3,0.05099990258875381,0.6316182752527519
0.1,1.25,0.0,9,choice_only,partial,0.6,-0.630072051028649,0.5019998051775076,0.3,0.05099990258875381,0.6316182752527519
0.1,1.25,0.0,9,inference_affirm,standard,0.565,-0.6899701387804089,0.3868872311273057,0.2,-0.10655638443634713,0.5072366017404494
0.1,1.25,0.0,9,inference_affirm,projected,0.6,-0.6839051363746098,0.3984666024814681,0.2,-0.10076669875926594,0.5072366017404494
0.1,1.25,0.0,9,inference_affirm,partial,0.6,-0.6839051363746098,0.3984666024814681,0.2,-0.10076669875926594,0.5072366017404494
0.1,1.25,0.0,9,inference_categories,standard,0.635,-0.6891794099335781,0.20297956844355125,0.1,-0.2985102157782244,0.5
0.1,1.25,0.0,9,inference_categories,projected,0.65,-0.6205234522051319,0.20297956844355125,0.1,-0.2985102157782244,0.5
0.1,1.25,0.0,9,inference_categories,partial,0.65,-0.6205234522051319,0.20297956844355125,0.1,-0.2985102157782244,0.5
0.1,1.25,0.0,10,choice_only,standard,0.695,-0.6848514747283597,0.377715260958736,0.3,-0.011142369520632023,0.5511633187911958
0.1,1.25,0.0,10,choice_only,projected,0.785,-0.5420027174157538,0.4598640957412414,0.3,0.029932047870620676,0.5511633187911958
0.1,1.25,0.0,10,choice_only,partial,0.785,-0.5420027174157538,0.4598640957412414,0.3,0.029932047870620676,0.5511633187911958
0.1,1.25,0.0,10,inference_affirm,standard,0.675,-0.683313141694445,0.4107441739125268,0.4,0.10537208695626343,0.5211597345868906
0.1,1.25,0.0,10,inference_affirm,projected,0.74,-0.5274353450471482,0.444619982070261,0.4,0.12230999103513052,0.5211597345868906
0.1,1.25,0.0,10,inference_affirm,partial,0.74,-0.5274353450471482,0.444619982070261,0.4,0.12230999103513052,0.5211597345868906
0.1,1.25,0.0,10,inference_categories,standard,0.71,-0.683894453150335,0.46071099094518464,0.3,0.03035549547259231,0.5087327186809056
0.1,1.25,0.0,10,inference_categories,projected,0.775,-0.5111970106222096,0.47468476181025,0.3,0.03734238090512498,0.5087327186809056
0.1,1.25,0.0,10,inference_categories,partial,0.775,-0.5111970106222096,0.47468476181025,0.3,0.03734238090512498,0.5087327186809056
0.1,1.25,0.0,11,choice_only,standard,0.72,-0.6848068452261264,0.4470912673588716,0.5,0.2235456336794358,0.5331306991137327
0.1,1.25,0.0,11,choice_only,projected,0.79,-0.5118943417306658,0.5001781710897952,0.5,0.2500890855448976,0.5331306991137327
0.1,1.25,0.0,11,choice_only,partial,0.79,-0.5118943417306658,0.5001781710897952,0.5,0.2500890855448976,0.5331306991137327
0.1,1.25,0.0,11,inference_affirm,standard,0.71,-0.685257898812911,0.4470912673588716,0.5,0.2235456336794358,0.49844472463332296
0.1,1.25,0.0,11,inference_affirm,projected,0.765,-0.535098534453823,0.4446028187464846,0.5,0.2223014093732423,0.49844472463332296
0.1,1.25,0.0,11,inference_affirm,partial,0.765,-0.535098534453823,0.4446028187464846,0.5,0.2223014093732423,0.49844472463332296
0.1,1.25,0.0,11,inference_categories,standard,0.73,-0.6861224519468391,0.4595335104208068,0.4,0.12976675521040343,0.6229465361887037
0.1,1.25,0.0,11,inference_categories,projected,0.72,-0.5553098601958301,0.4603629932916025,0.5,0.23018149664580126,0.6229465361887037
0.1,1.25,0.0,11,inference_categories,partial,0.72,-0.5553098601958301,0.4603629932916025,0.5,0.23018149664580126,0.6229465361887037
0.1,1.25,0.0,12,choice_only,standard,0.485,-0.6940976498793442,0.1259204422154023,0.2,-0.23703977889229882,0.6559866156561301
0.1,1.25,0.0,12,choice_only,projected,0.58,-0.709001800401111,0.18410437068734678,0.3,-0.10794781465632662,0.6559866156561301
0.1,1.25,0.0,12,choice_only,partial,0.58,-0.709001800401111,0.18410437068734678,0.3,-0.10794781465632662,0.6559866156561301
0.1,1.25,0.0,12,inference_affirm,standard,0.51,-0.6928050987227506,0.17715703594442808,0.4,-0.011421482027785937,0.48426514211392196
0.1,1.25,0.0,12,inference_affirm,projected,0.615,-0.6694870783906254,0.1519729475013476,0.4,-0.024013526249326178,0.48426514211392196
0.1,1.25,0.0,12,inference_affirm,partial,0.615,-0.6694870783906254,0.1519729475013476,0.4,-0.024013526249326178,0.48426514211392196
0.1,1.25,0.0,12,inference_categories,standard,0.53,-0.6917321741590938,0.29699856025977645,0.3,-0.05150071987011179,0.6500837398287158
0.1,1.25,0.0,12,inference_categories,projected,0.645,-0.6536008012712377,0.34476148661734285,0.4,0.07238074330867145,0.6500837398287158
0.1,1.25,0.0,12,inference_categories,partial,0.645,-0.6536008012712377,0.34476148661734285,0.4,0.07238074330867145,0.6500837398287158
0.1,1.25,0.0,13,choice_only,standard,0.67,-0.684576750562012,0.428013161330571,0.4,0.11400658066528552,0.4937791994785439
0.1,1.25,0.0,13,choice_only,projected,0.695,-0.5274720824468762,0.41805936688102285,0.4,0.10902968344051145,0.4937791994785439
0.1,1.25,0.0,13,choice_only,partial,0.695,-0.5274720824468762,0.41805936688102285,0.4,0.10902968344051145,0.4937791994785439
0.1,1.25,0.0,13,inference_affirm,standard,0.74,-0.6837902198526947,0.508472999797752,0.5,0.254236499898876,0.3573015123691204
0.1,1.25,0.0,13,inference_affirm,projected,0.765,-0.4862369704692218,0.4736347192243333,0.4,0.13681735961216668,0.3573015123691204
0.1,1.25,0.0,13,inference_affirm,partial,0.765,-0.4862369704692218,0.4736347192243333,0.4,0.13681735961216668,0.3573015123691204
0.1,1.25,0.0,13,inference_categories,standard,0.705,-0.6837766126703454,0.5059845511853649,0.4,0.15299227559268247,0.3288056613426582
0.1,1.25,0.0,13,inference_categories,projected,0.75,-0.5093565431616394,0.42054781549340986,0.3,0.010273907746704919,0.3288056613426582
0.1,1.25,0.0,13,inference_categories,partial,0.75,-0.5093565431616394,0.42054781549340986,0.3,0.010273907746704919,0.3288056613426582
0.1,1.25,0.0,14,choice_only,standard,0.71,-0.6837072985647975,0.42803526043203083,0.6,0.31401763021601536,0.53051468639403
0.1,1.25,0.0,14,choice_only,projected,0.69,-0.5752718197521896,0.47691951023067497,0.6,0.33845975511533744,0.53051468639403
0.1,1.25,0.0,14,choice_only,partial,0.69,-0.5752718197521896,0.47691951023067497,0.6,0.33845975511533744,0.53051468639403
0.1,1.25,0.0,14,inference_affirm,standard,0.7,-0.6777584879840964,0.22057527348168718,0.5,0.11028763674084359,0.5448388172290946
0.1,1.25,0.0,14,inference_affirm,projected,0.705,-0.5540284054632656,0.2925106329414806,0.5,0.1462553164707403,0.5448388172290946
0.1,1.25,0.0,14,inference_affirm,partial,0.705,-0.5540284054632656,0.2925106329414806,0.5,0.1462553164707403,0.5448388172290946
0.1,1.25,0.0,14,inference_categories,standard,0.74,-0.6791876729515743,0.3453692119920471,0.5,0.17268460599602356,0.5109276650577033
0.1,1.25,0.0,14,inference_categories,projected,0.75,-0.5425794305989168,0.36285626070050514,0.5,0.18142813035025257,0.5109276650577033
0.1,1.25,0.0,14,inference_categories,partial,0.75,-0.5425794305989168,0.36285626070050514,0.5,0.18142813035025257,0.5109276650577033
0.1,1.25,0.0,15,choice_only,standard,0.685,-0.6818578045747898,0.3715997937888838,0.2,-0.11420010310555809,0.5051324135636804
0.1,1.25,0.0,15,choice_only,projected,0.775,-0.5098890219401588,0.37981194392786466,0.2,-0.11009402803606766,0.5051324135636804
0.1,1.25,0.0,15,choice_only,partial,0.775,-0.5098890219401588,0.37981194392786466,0.2,-0.11009402803606766,0.5051324135636804
0.1,1.25,0.0,15,inference_affirm,standard,0.675,-0.6835571388191459,0.3603080873477852,0.3,-0.019845956326107417,0.4929431520965778
0.1,1.25,0.0,15,inference_affirm,projected,0.7,-0.5439864855972601,0.34901638090668646,0.3,-0.02549180954665678,0.4929431520965778
0.1,1.25,0.0,15,inference_affirm,partial,0.7,-0.5439864855972601,0.34901638090668646,0.3,-0.02549180954665678,0.4929431520965778
0.1,1.25,0.0,15,inference_categories,standard,0.695,-0.6833835966679874,0.4290848447617498,0.3,0.014542422380874886,0.4865302011304758
0.1,1.25,0.0,15,inference_categories,projected,0.755,-0.5575784609235879,0.40752795064692504,0.3,0.0037639753234625095,0.4865302011304758
0.1,1.25,0.0,15,inference_categories,partial,0.755,-0.5575784609235879,0.40752795064692504,0.3,0.0037639753234625095,0.4865302011304758
0.1,1.25,0.0,16,choice_only,standard,0.615,-0.6896514936701956,0.31556174260262987,0.4,0.05778087130131496,0.5928602496034637
0.1,1.25,0.0,16,choice_only,projected,0.595,-0.6843092609310439,0.2658826269536013,0.5,0.13294131347680066,0.5928602496034637
0.1,1.25,0.0,16,choice_only,partial,0.595,-0.6843092609310439,0.2658826269536013,0.5,0.13294131347680066,0.5928602496034637
0.1,1.25,0.0,16,inference_affirm,standard,0.695,-0.6847508616669309,0.34656151076762376,0.5,0.17328075538381188,0.53051468639403
0.1,1.25,0.0,16,inference_affirm,projected,0.73,-0.5362723472937,0.3954457605662679,0.5,0.19772288028313395,0.53051468639403
0.1,1.25,0.0,16,inference_affirm,partial,0.73,-0.5362723472937,0.3954457605662679,0.5,0.19772288028313395,0.53051468639403
0.1,1.25,0.0,16,inference_categories,standard,0.69,-0.6850693377583229,0.22534446858399393,0.5,0.11267223429199696,0.5541850069875903
0.1,1.25,0.0,16,inference_categories,projected,0.69,-0.5678294379600488,0.3123822792010921,0.5,0.15619113960054604,0.5541850069875903
0.1,1.25,0.0,16,inference_categories,partial,0.69,-0.5678294379600488,0.3123822792010921,0.5,0.15619113960054604,0.5541850069875903
0.1,1.25,0.0,17,choice_only,standard,0.625,-0.6861421779567695,0.1539379177351214,0.3,-0.12303104113243932,0.5048559330532377
0.1,1.25,0.0,17,choice_only,projected,0.67,-0.5912884936103115,0.16170765490787203,0.3,-0.119146172546064,0.5048559330532377
0.1,1.25,0.0,17,choice_only,partial,0.67,-0.5912884936103115,0.16170765490787203,0.3,-0.119146172546064,0.5048559330532377
0.1,1.25,0.0,17,inference_affirm,standard,0.68,-0.6867831096051185,0.3258433526822286,0.3,-0.03707832365888572,0.6527420867358443
0.1,1.25,0.0,17,inference_affirm,projected,0.645,-0.5835591408234773,0.3782890785982952,0.4,0.08914453929914762,0.6527420867358443
0.1,1.25,0.0,17,inference_affirm,partial,0.645,-0.5835591408234773,0.3782890785982952,0.4,0.08914453929914762,0.6527420867358443
0.1,1.25,0.0,17,inference_categories,standard,0.63,-0.6897575214985173,0.3889724672108273,0.4,0.09448623360541367,0.3933555830340934
0.1,1.25,0.0,17,inference_categories,projected,0.58,-0.664452272398566,0.41568093874215745,0.3,0.007840469371078712,0.3933555830340934
0.1,1.25,0.0,17,inference_categories,partial,0.58,-0.664452272398566,0.41568093874215745,0.3,0.007840469371078712,0.3933555830340934
0.1,1.25,0.0,18,choice_only,standard,0.66,-0.688884422447108,0.44128488726330184,0.6,0.3206424436316509,0.5020736952870936
0.1,1.25,0.0,18,choice_only,projected,0.73,-0.576524829573268,0.4446028187464846,0.6,0.32230140937324225,0.5020736952870936
0.1,1.25,0.0,18,choice_only,partial,0.73,-0.576524829573268,0.4446028187464846,0.6,0.32230140937324225,0.5020736952870936
0.1,1.25,0.0,18,inference_affirm,standard,0.705,-0.6855773216810296,0.38156212056601285,0.4,0.09078106028300645,0.5031105206374313
0.1,1.25,0.0,18,inference_affirm,projected,0.755,-0.5249892486663712,0.3865390177907869,0.4,0.09326950889539348,0.5031105206374313
0.1,1.25,0.0,18,inference_affirm,partial,0.755,-0.5249892486663712,0.3865390177907869,0.4,0.09326950889539348,0.5031105206374313
0.1,1.25,0.0,18,inference_categories,standard,0.6,-0.6897444268908365,0.2944664191324665,0.3,-0.05276679043376675,0.507775774963844
0.1,1.25,0.0,18,inference_categories,projected,0.55,-0.7047844145203738,0.30690866219440166,0.3,-0.04654566890279918,0.507775774963844
0.1,1.25,0.0,18,inference_categories,partial,0.55,-0.7047844145203738,0.30690866219440166,0.3,-0.04654566890279918,0.507775774963844
0.1,1.25,0.0,19,choice_only,standard,0.8,-0.6780228395662843,0.6467412456168627,0.6,0.42337062280843135,0.6174503802414083
0.1,1.25,0.0,19,choice_only,projected,0.845,-0.4604171443713662,0.6382373814876445,0.7,0.5191186907438222,0.6174503802414083
0.1,1.25,0.0,19,choice_only,partial,0.845,-0.4604171443713662,0.6382373814876445,0.7,0.5191186907438222,0.6174503802414083
0.1,1.25,0.0,19,inference_affirm,standard,0.75,-0.6793727841611602,0.6221247968217574,0.6,0.41106239841087866,0.339984407014563
0.1,1.25,0.0,19,inference_affirm,projected,0.79,-0.495634964503987,0.556779314565659,0.5,0.2783896572828295,0.339984407014563
0.1,1.25,0.0,19,inference_affirm,partial,0.79,-0.495634964503987,0.556779314565659,0.5,0.2783896572828295,0.339984407014563
0.1,1.25,0.0,19,inference_categories,standard,0.755,-0.6803283638354207,0.7286468843351228,0.8,0.6643234421675615,0.3417441789406982
0.1,1.25,0.0,19,inference_categories,projected,0.795,-0.49204517625748273,0.6664344046529471,0.7,0.5332172023264735,0.3417441789406982
0.1,1.25,0.0,19,inference_categories,partial,0.795,-0.49204517625748273,0.6664344046529471,0.7,0.5332172023264735,0.3417441789406982
0.1,1.25,0.0,20,choice_only,standard,0.625,-0.6864484878276359,0.43908373721801913,0.6,0.31954186860900957,0.3898317900310693
0.1,1.25,0.0,20,choice_only,projected,0.76,-0.5126829039758994,0.45987600332583617,0.5,0.22993800166291808,0.3898317900310693
0.1,1.25,0.0,20,choice_only,partial,0.76,-0.5126829039758994,0.45987600332583617,0.5,0.22993800166291808,0.3898317900310693
0.1,1.25,0.0,20,inference_affirm,standard,0.66,-0.6861070725320333,0.5263297165723888,0.7,0.46316485828619436,0.5384001181018837
0.1,1.25,0.0,20,inference_affirm,projected,0.77,-0.5369028775314539,0.5878911319112196,0.7,0.49394556595560973,0.5384001181018837
0.1,1.25,0.0,20,inference_affirm,partial,0.77,-0.5369028775314539,0.5878911319112196,0.7,0.49394556595560973,0.5384001181018837
0.1,1.25,0.0,20,inference_categories,standard,0.655,-0.6865040051330488,0.5116528228492238,0.6,0.35582641142461185,0.523170845352211
0.1,1.25,0.0,20,inference_categories,projected,0.735,-0.5312837856673003,0.5487527486494463,0.6,0.37437637432472315,0.523170845352211
0.1,1.25,0.0,20,inference_categories,partial,0.735,-0.5312837856673003,0.5487527486494463,0.6,0.37437637432472315,0.523170845352211
0.1,1.25,0.0,21,choice_only,standard,0.48,-0.6929735095910428,0.40558226234933475,0.3,0.002791131174667366,0.49656058459029506
0.1,1.25,0.0,21,choice_only,projected,0.605,-0.662605505096827,0.40007911089276305,0.3,3.955544638151176e-05,0.49656058459029506
0.1,1.25,0.0,21,choice_only,partial,0.605,-0.662605505096827,0.40007911089276305,0.3,3.955544638151176e-05,0.49656058459029506
0.1,1.25,0.0,21,inference_affirm,standard,0.565,-0.691200810084309,0.3951262745818485,0.3,-0.0024368627090757544,0.3611987110546962
0.1,1.25,0.0,21,inference_affirm,projected,0.64,-0.6252738650168755,0.3670602021533328,0.2,-0.11646989892333359,0.3611987110546962
0.1,1.25,0.0,21,inference_affirm,partial,0.64,-0.6252738650168755,0.3670602021533328,0.2,-0.11646989892333359,0.3611987110546962
0.1,1.25,0.0,21,inference_categories,standard,0.475,-0.6932560291486621,0.4941830008001392,0.2,-0.05290849959993038,0.5130670086246337
0.1,1.25,0.0,21,inference_categories,projected,0.655,-0.624211312393742,0.5150949763351118,0.2,-0.042452511832444084,0.5130670086246337
0.1,1.25,0.0,21,inference_categories,partial,0.655,-0.624211312393742,0.5150949763351118,0.2,-0.042452511832444084,0.5130670086246337
0.1,1.25,0.0,22,choice_only,standard,0.735,-0.6862702708555198,0.4069793345336368,0.8,0.5034896672668184,0.5946828206644583
0.1,1.25,0.0,22,choice_only,projected,0.725,-0.5304421128942084,0.5603226423122478,0.8,0.580161321156124,0.5946828206644583
