persona_id,condition,trial,accuracy,log_likelihood
4,partial,2,0.68,-0.6929197832360972
4,standard,3,0.7,-0.692792732944143
4,projected,3,0.52,-0.6931301922871829
4,slider,3,0.56,-0.6931265554323296
4,partial,3,0.64,-0.6929594521703186
4,standard,4,0.66,-0.6927346385446489
4,projected,4,0.52,-0.6931287700585403
4,slider,4,0.48,-0.6931285069684641
4,partial,4,0.6,-0.6929312783802376
4,standard,5,0.72,-0.6925385665778638
4,projected,5,0.54,-0.6930704296061108
4,slider,5,0.54,-0.6930763191613347
4,partial,5,0.72,-0.6928071972890847
4,standard,6,0.72,-0.6925079737393989
4,projected,6,0.6,-0.6930305104386315
4,slider,6,0.56,-0.6930325533873607
4,partial,6,0.68,-0.6927700182123655
4,standard,7,0.64,-0.6926847659432122
4,projected,7,0.66,-0.6930495550626403
4,slider,7,0.56,-0.693040941369572
4,partial,7,0.64,-0.6928625413067502
4,standard,8,0.68,-0.6926480227382882
4,projected,8,0.66,-0.6930153813643873
4,slider,8,0.66,-0.6930025561556559
4,partial,8,0.66,-0.6928249962517615
4,standard,9,0.68,-0.692249897806366
4,projected,9,0.72,-0.6929505501932478
4,slider,9,0.68,-0.6929290079999592
4,partial,9,0.68,-0.6925885946480662
4,standard,10,0.66,-0.6918838938049403
4,projected,10,0.7,-0.6928763464437643
4,slider,10,0.7,-0.6928502070096445
4,partial,10,0.7,-0.6923660425944196
4,standard,11,0.7,-0.6918675142229087
4,projected,11,0.72,-0.692858164152662
4,slider,11,0.72,-0.6928309601730674
4,partial,11,0.68,-0.6923480600225482
4,standard,12,0.7,-0.6920472713293296
4,projected,12,0.7,-0.692874443760412
4,slider,12,0.72,-0.6927733187947349
4,partial,12,0.68,-0.6924091575390137
4,standard,13,0.7,-0.6919192082055602
4,projected,13,0.64,-0.6928360726856613
