lambda,gamma,alpha,qualtrics_id,condition,domain,fold,n_test,test_acc_std,test_ll_std,test_acc_part,test_ll_part,test_acc_blend,test_ll_blend,delta_ll,delta_acc
0.005,0.25,0.5,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,1,4,1.0,-0.6914967585051052,0.75,-0.4421579561270663,0.75,-0.5949331985058113,0.09656355999929389,-0.25
0.005,0.25,0.5,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,2,4,0.5,-0.6916899171728221,0.5,-0.582093442697807,0.5,-0.6356036543942737,0.056086262778548446,0.0
0.005,0.25,0.5,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,3,4,0.5,-0.6925555829975424,0.5,-0.6366006849723806,0.5,-0.6653953987155031,0.027160184282039257,0.0
0.005,0.25,0.5,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,4,4,0.5,-0.6934639971088424,0.25,-0.7600109897019359,0.25,-0.7058127895576062,-0.012348792448763746,-0.25
0.005,0.25,0.5,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,0,4,0.75,-0.6918140257887567,0.75,-0.4418637001820477,0.75,-0.6102308489980659,0.08158317679069083,0.0
0.005,0.25,0.5,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,1,4,0.75,-0.6912834457678454,0.75,-0.46887619654306756,0.75,-0.6161809193945289,0.07510252637331649,0.0
0.005,0.25,0.5,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,2,4,1.0,-0.6919592595083794,1.0,-0.33267895200606634,1.0,-0.5827868150131071,0.1091724444952723,0.0
0.005,0.25,0.5,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,3,4,0.5,-0.6923729489017025,0.5,-0.8274046128345325,0.5,-0.6991102157124683,-0.006737266810765807,0.0
0.005,0.25,0.5,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,4,4,0.75,-0.6914575245591041,0.75,-0.501022413714861,0.75,-0.594700623050315,0.09675690150878913,0.0
0.005,0.25,0.5,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,0,4,0.75,-0.6916294137246326,0.75,-0.4302899742186785,0.75,-0.5908921798668785,0.10073723385775413,0.0
0.005,0.25,0.5,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,1,4,0.5,-0.6922729032778986,0.5,-0.5942646458342994,0.5,-0.6253538515880526,0.06691905168984602,0.0
0.005,0.25,0.5,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,2,4,1.0,-0.6913990748711327,1.0,-0.30525201245742795,1.0,-0.5640387872087995,0.1273602876623332,0.0
0.005,0.25,0.5,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,3,4,0.75,-0.6917636640252386,0.75,-0.47061109614985885,0.75,-0.5776883801838393,0.11407528384139931,0.0
0.005,0.25,0.5,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,4,4,0.75,-0.6918227014195795,1.0,-0.42588474465308407,1.0,-0.6145887837733468,0.07723391764623266,0.25
0.005,0.25,0.75,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,0,4,0.75,-0.6923275991814979,1.0,-0.45349815782620284,1.0,-0.6220182656208986,0.07030933356059932,0.25
0.005,0.25,0.75,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,1,4,0.5,-0.692107728588651,0.5,-0.5251571143672166,0.5,-0.6183426074808382,0.07376512110781275,0.0
0.005,0.25,0.75,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,2,4,0.5,-0.6930055898490717,0.5,-0.704849480037899,0.5,-0.6788925176601649,0.014113072188906783,0.0
0.005,0.25,0.75,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,3,4,0.75,-0.6921698893625947,1.0,-0.4388044721244331,1.0,-0.617804220217804,0.0743656691447907,0.25
0.005,0.25,0.75,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,4,4,0.5,-0.6916124977152831,1.0,-0.3361661360387076,1.0,-0.5596660130329999,0.1319464846822832,0.5
0.005,0.25,0.75,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,0,4,0.75,-0.6928161057074206,0.0,-4.931536002753012,0.0,-1.5237116346931816,-0.830895528985761,-0.75
0.005,0.25,0.75,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,1,4,0.25,-0.6937101957354634,0.5,-1.6367103641675074,0.5,-0.7939375980060817,-0.10022740227061822,0.25
0.005,0.25,0.75,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,2,4,0.75,-0.6924772749383264,0.25,-5.448387487887048,0.25,-1.555200694240333,-0.8627234193020065,-0.5
0.005,0.25,0.75,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,3,4,0.75,-0.692553249130433,0.5,-4.340982012369471,0.5,-1.294710324028142,-0.6021570748977089,-0.25
0.005,0.25,0.75,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,4,4,0.5,-0.6927715965415814,0.5,-0.7205400346259987,0.5,-0.6739143790627897,0.018857217478791655,0.0
0.005,0.25,0.75,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,0,4,1.0,-0.6922145708976619,0.75,-0.4362680191360916,0.75,-0.6108552660742875,0.08135930482337439,-0.25
0.005,0.25,0.75,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,1,4,0.5,-0.6935194048429342,0.25,-1.0735308933135692,0.25,-0.768164627952032,-0.07464522310909782,-0.25
0.005,0.25,0.75,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,2,4,0.5,-0.6928434999593708,0.5,-0.847928189379054,0.5,-0.700277087641615,-0.007433587682244225,0.0
0.005,0.25,0.75,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,3,4,0.5,-0.6925147737062834,0.75,-0.5046073174344532,0.75,-0.6261964360989329,0.06631833760735051,0.25
0.005,0.25,0.75,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,4,4,0.75,-0.6922641213528324,1.0,-0.4529660976556244,1.0,-0.614173817083348,0.07809030426948449,0.25
0.005,0.25,0.75,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,0,4,0.75,-0.6928992813204569,0.25,-0.7699602817593101,0.25,-0.7019239930455888,-0.009024711725131973,-0.5
0.005,0.25,0.75,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,1,4,0.75,-0.692487035620315,0.75,-0.5919303829544862,0.75,-0.6072043961837557,0.08528263943655934,0.0
0.005,0.25,0.75,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,2,4,0.25,-0.6934830207785968,0.25,-0.9694861633865682,0.25,-0.7498465282566548,-0.05636350747805796,0.0
0.005,0.25,0.75,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,3,4,0.75,-0.6924371284265671,0.75,-0.568071766729204,0.75,-0.6573964019457288,0.035040726480838336,0.0
0.005,0.25,0.75,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,4,4,0.75,-0.691991702915315,0.75,-0.5454357101356984,0.75,-0.6349930419019858,0.05699866101332918,0.0
0.005,0.25,0.75,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,0,4,0.5,-0.6932046971065635,0.5,-6.237187680413818,0.5,-2.574330354839749,-1.8811256577331854,0.0
0.005,0.25,0.75,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,1,4,0.75,-0.6933010362528886,0.25,-9.782318556556916,0.25,-4.559394003711792,-3.8660929674589033,-0.5
0.005,0.25,0.75,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,2,4,0.5,-0.6925393726246563,0.75,-0.44707950212110265,0.75,-0.320697674009751,0.37184169861490524,0.25
0.005,0.25,0.75,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,3,4,0.25,-0.693672157233209,0.5,-7.088864859111419,0.5,-1.859715243771752,-1.166043086538543,0.25
0.005,0.25,0.75,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,4,4,0.5,-0.6927479762012052,0.75,-1.4367019763127336,0.75,-0.46304564802978665,0.22970232817141856,0.25
0.005,0.25,0.75,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,0,4,0.5,-0.6916147042699178,1.0,-2.6297775407587036e-06,1.0,-0.01979930061588296,0.6718154036540348,0.5
0.005,0.25,0.75,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,1,4,1.0,-0.6899870586634695,0.5,-2.4005694183291246,0.5,-0.9029452409389679,-0.21295818227549834,-0.5
0.005,0.25,0.75,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,2,4,0.25,-0.6917238616310285,1.0,-0.0008539664857146684,1.0,-0.06693362367655861,0.6247902379544699,0.75
0.005,0.25,0.75,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,3,4,1.0,-0.6891156439819446,0.25,-4.694204525859277,0.25,-1.3951662719837108,-0.7060506280017662,-0.75
0.005,0.25,0.75,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,4,4,0.75,-0.6902118746874193,0.75,-0.4161587606481661,0.75,-0.377214630770558,0.3129972439168613,0.0
0.005,0.25,0.75,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,0,4,0.75,-0.6923560192102111,0.75,-0.8582182650482588,0.75,-0.43399487529043934,0.2583611439197717,0.0
0.005,0.25,0.75,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,1,4,0.5,-0.692708683905009,0.75,-1.7367655891753222,0.75,-0.5493568202273846,0.1433518636776243,0.25
0.005,0.25,0.75,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,2,4,0.5,-0.6938594465566419,0.5,-8.499527856183615,0.5,-3.8447188866669064,-3.1508594401102643,0.0
0.005,0.25,0.75,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,3,4,0.25,-0.693157141606494,0.5,-1.9568408255064857,0.5,-0.7198315537890694,-0.02667441218257538,0.25
0.005,0.25,0.75,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,4,4,0.75,-0.6923894076906529,0.75,-1.785765476264785,0.75,-0.5592120760679895,0.13317733162266343,0.0
0.005,0.25,0.75,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,0,5,0.6,-0.6920068818772697,0.4,-2.086147738666319,0.4,-0.8256506312769343,-0.1336437493996646,-0.19999999999999996
0.005,0.25,0.75,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,1,5,0.8,-0.6917348847637751,0.6,-3.796666140347862,0.6,-1.0941737083415757,-0.4024388235778006,-0.20000000000000007
0.005,0.25,0.75,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,2,5,0.8,-0.6916545545853191,0.6,-1.4646396329685982,0.6,-0.5753474772466685,0.11630707733865064,-0.20000000000000007
0.005,0.25,0.75,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,3,5,1.0,-0.6917046586626592,1.0,-0.032835804273227444,1.0,-0.2180102744794465,0.4736943841832127,0.0
0.005,0.25,0.75,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,0,4,0.25,-0.694026868559669,0.25,-1.0973369211440307,0.25,-0.7782556564470194,-0.08422878788735044,0.0
0.005,0.25,0.75,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,1,4,0.5,-0.6930937564136729,0.25,-0.831389173234087,0.25,-0.7210467740429505,-0.0279530176292776,-0.25
0.005,0.25,0.75,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,2,4,0.5,-0.6928904338246693,0.5,-0.6750310787777022,0.5,-0.6817731682599517,0.011117265564717593,0.0
0.005,0.25,0.75,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,3,4,0.75,-0.6928488703434292,0.75,-0.5465966171262688,0.75,-0.6450087805413125,0.047840089802116736,0.0
0.005,0.25,0.75,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,4,4,0.75,-0.6923363356652761,0.5,-0.7928712859517473,0.5,-0.7055507945673372,-0.013214458902061077,-0.25
0.005,0.25,0.75,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,0,4,0.5,-0.6928590408729023,0.5,-0.8760299221429069,0.5,-0.5778878227602512,0.1149712181126511,0.0
0.005,0.25,0.75,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,1,4,0.25,-0.6940582712554482,0.25,-2.52334490477109,0.25,-1.03137599285158,-0.3373177215961318,0.0
0.005,0.25,0.75,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,2,4,0.25,-0.6938234561373877,0.25,-0.8341401108316355,0.25,-0.7255928472095229,-0.03176939107213517,0.0
0.005,0.25,0.75,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,3,4,0.5,-0.6930868562810306,0.25,-9.173403952761255,0.25,-2.4242293171716756,-1.731142460890645,-0.25
0.005,0.25,0.75,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,4,4,0.25,-0.6937483224132927,0.25,-9.889599159872613,0.25,-2.560227545351535,-1.866479222938242,0.0
0.005,0.25,0.75,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,0,4,0.25,-0.6936107817399355,0.5,-8.71909579504966,0.5,-2.214900315062568,-1.5212895333226326,0.25
0.005,0.25,0.75,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,1,4,0.75,-0.6927597897553112,0.5,-11.471746223222954,0.5,-4.29788018757253,-3.605120397817219,-0.25
0.005,0.25,0.75,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,2,4,0.5,-0.692882790314926,0.25,-12.087894472633206,0.25,-4.675837831460139,-3.9829550411452135,-0.25
0.005,0.25,0.75,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,3,4,0.5,-0.6933126230141359,0.75,-4.373348685452625,0.75,-1.2530500557506854,-0.5597374327365495,0.25
0.005,0.25,0.75,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,4,4,0.5,-0.6933165620073277,0.75,-5.908806937973462,0.75,-1.8215669117402566,-1.1282503497329288,0.25
0.005,0.25,0.75,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,0,4,0.75,-0.6921669564928575,0.5,-2.449718247814607,0.5,-0.762364030098379,-0.07019707360552152,-0.25
0.005,0.25,0.75,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,1,4,1.0,-0.6919515344248186,1.0,-0.1524536973715634,1.0,-0.4912535577144572,0.20069797671036138,0.0
0.005,0.25,0.75,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,2,4,0.75,-0.6922742370254034,0.25,-7.294289843825999,0.25,-1.9281634386925042,-1.2358892016671008,-0.5
0.005,0.25,0.75,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,3,4,0.75,-0.6922809472749593,0.5,-4.138929821313476,0.5,-1.147004106754842,-0.45472315947988273,-0.25
0.005,0.25,0.75,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,4,4,0.5,-0.6923239171830518,0.75,-4.157437098993126,0.75,-1.2211871446554472,-0.5288632274723954,0.25
0.005,0.25,0.75,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,0,4,0.75,-0.6912657817430935,0.5,-0.8334595931769124,0.5,-0.7084610961349386,-0.017195314391845073,-0.25
0.005,0.25,0.75,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,1,4,0.75,-0.6910091198303364,0.75,-0.4820785411512069,0.75,-0.6141301276039859,0.07687899222635053,0.0
0.005,0.25,0.75,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,2,4,0.75,-0.6916135310151922,0.75,-0.3925394819837986,0.75,-0.5595992861985335,0.1320142448166587,0.0
0.005,0.25,0.75,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,3,4,0.75,-0.6912827721934094,0.75,-0.35359325271837927,0.75,-0.5688871672689132,0.12239560492449619,0.0
0.005,0.25,0.75,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,4,4,0.25,-0.6945114868894781,0.5,-0.7868593779608439,0.5,-0.7015061853172339,-0.006994698427755797,0.25
0.005,0.25,0.75,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,0,4,0.5,-0.693099326816225,0.25,-4.381491704042004,0.25,-1.3322615131652622,-0.6391621863490372,-0.25
0.005,0.25,0.75,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,1,4,0.5,-0.6935456776381743,0.0,-2.446624567314673,0.0,-1.0322313579063118,-0.3386856802681375,-0.5
0.005,0.25,0.75,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,2,4,1.0,-0.6903881142268726,0.0,-7.395263076345442,0.0,-2.057056813889227,-1.3666686996623543,-1.0
0.005,0.25,0.75,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,3,4,0.75,-0.6910186881848221,1.0,-0.03554801838664978,1.0,-0.2581410360537968,0.43287765213102536,0.25
0.005,0.25,0.75,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,4,4,0.75,-0.6910584094419714,0.25,-3.45562991021744,0.25,-1.2043440702646189,-0.5132856608226475,-0.5
0.005,0.25,0.75,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,0,4,0.25,-0.6927920742765155,0.25,-0.8352001998977255,0.25,-0.7157157243159914,-0.02292365003947594,0.0
0.005,0.25,0.75,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,1,4,0.5,-0.6924913932327733,0.5,-0.6395839934322565,0.5,-0.6732441283098137,0.019247264922959584,0.0
0.005,0.25,0.75,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,2,4,0.75,-0.6930215747126403,0.5,-0.9257584330286548,0.5,-0.7418523050313964,-0.04883073031875618,-0.25
0.005,0.25,0.75,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,3,4,0.75,-0.6913539511353748,0.5,-0.7051550365403148,0.5,-0.6475036288989684,0.04385032223640639,-0.25
0.005,0.25,0.75,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,4,4,1.0,-0.6911317756524363,0.75,-0.6050383086522233,0.75,-0.6654088549795377,0.025722920672898608,-0.25
0.005,0.25,0.75,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,0,4,1.0,-0.6913708595536875,0.5,-4.757246147417251,0.5,-1.3474913554382804,-0.6561204958845929,-0.5
0.005,0.25,0.75,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,1,4,0.75,-0.6912995160513344,1.0,-0.002720418075048971,1.0,-0.15650957099644558,0.5347899450548889,0.25
0.005,0.25,0.75,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,2,4,0.5,-0.6926591280607736,0.75,-0.21425744376525294,0.75,-0.3179840808043757,0.3746750472563979,0.25
0.005,0.25,0.75,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,3,4,0.75,-0.6920955861097676,1.0,-4.293810446889676e-05,1.0,-0.06712484417752726,0.6249707419322403,0.25
0.005,0.25,0.75,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,4,4,0.5,-0.6944162521312823,0.5,-0.7420285202560049,0.5,-0.4340096708050321,0.2604065813262502,0.0
0.005,0.25,0.75,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,0,4,0.75,-0.6901793664806752,0.5,-0.9312331845189138,0.5,-0.6217846011817973,0.06839476529887789,-0.25
0.005,0.25,0.75,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,1,4,0.5,-0.6905398035230048,0.5,-2.8093261095381834,0.5,-0.8620734079135127,-0.1715336043905079,0.0
0.005,0.25,0.75,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,2,4,0.75,-0.6916850396000928,0.75,-1.3854241042527065,0.75,-0.6160924979059219,0.07559254169417085,0.0
0.005,0.25,0.75,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,3,4,0.75,-0.6917166981820564,0.5,-1.6285628738253617,0.5,-0.7288226595592096,-0.03710596137715316,-0.25
0.005,0.25,0.75,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,4,4,0.75,-0.6905830384527758,0.75,-1.7509891840431653,0.75,-0.6270380808507134,0.06354495760206236,0.0
0.005,0.25,0.75,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,0,4,1.0,-0.6920433577900249,0.75,-3.0149899037975194,0.75,-0.8358764043695833,-0.14383304657955842,-0.25
0.005,0.25,0.75,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,1,4,1.0,-0.6919164570325738,0.75,-4.435292690579004,0.75,-1.1833753506993583,-0.4914588936667845,-0.25
0.005,0.25,0.75,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,2,4,0.75,-0.6928577825296892,0.25,-5.9260217527123755,0.25,-1.6959971349878944,-1.0031393524582053,-0.5
0.005,0.25,0.75,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,3,4,0.25,-0.6932254130917721,0.5,-2.5151129817318947,0.5,-0.7782894502458767,-0.0850640371541046,0.25
0.005,0.25,0.75,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,4,4,1.0,-0.6913179800919581,1.0,-0.0009215699374919648,1.0,-0.0795570727915757,0.6117609073003825,0.0
0.005,0.25,0.75,R_7go085j249AymBb,inference_categories,dailydilemmas,0,4,0.5,-0.6920457681275483,0.5,-0.6883556617032289,0.5,-0.6511047667937819,0.040941001333766325,0.0
0.005,0.25,0.75,R_7go085j249AymBb,inference_categories,dailydilemmas,1,4,0.75,-0.6918687893093179,0.75,-0.5426324770977009,0.75,-0.6227796395991784,0.06908914971013957,0.0
0.005,0.25,0.75,R_7go085j249AymBb,inference_categories,dailydilemmas,2,4,0.75,-0.6916919699910548,1.0,-0.37671649917865907,1.0,-0.5914280554824438,0.10026391450861094,0.25
0.005,0.25,0.75,R_7go085j249AymBb,inference_categories,dailydilemmas,3,4,0.75,-0.6921476975615788,0.75,-0.5406302419836636,0.75,-0.6493791315824624,0.04276856597911638,0.0
0.005,0.25,0.75,R_7go085j249AymBb,inference_categories,dailydilemmas,4,4,0.5,-0.6933859969559947,0.5,-0.968239433567706,0.5,-0.6911749067913758,0.0022110901646188452,0.0
0.005,0.25,0.75,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,0,4,0.25,-0.6927821561848767,1.0,-0.48297879349235473,1.0,-0.6254471930508296,0.06733496313404708,0.75
0.005,0.25,0.75,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,1,4,0.75,-0.6925641341245401,0.25,-5.375144175605598,0.25,-1.5175311888127814,-0.8249670546882413,-0.5
0.005,0.25,0.75,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,2,4,0.75,-0.6928042560852457,1.0,-0.2246753342003559,1.0,-0.5164583441738337,0.1763459119114119,0.25
0.005,0.25,0.75,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,3,4,1.0,-0.6921312027011314,0.5,-0.9680581260138484,0.5,-0.7333340250529962,-0.04120282235186479,-0.5
0.005,0.25,0.75,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,4,4,0.75,-0.6925934243944709,0.25,-4.469501006728148,0.25,-1.4381867961659842,-0.7455933717715133,-0.5
0.005,0.25,0.75,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,0,4,1.0,-0.6915691978027982,1.0,-0.3250935789681321,1.0,-0.5734994837155063,0.11806971408729194,0.0
0.005,0.25,0.75,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,1,4,0.5,-0.6922579912654148,0.75,-0.7111804952732326,0.75,-0.6048383533651094,0.08741963790030538,0.25
0.005,0.25,0.75,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,2,4,1.0,-0.6920351292436367,1.0,-0.401388382642762,1.0,-0.6029266932014546,0.0891084360421821,0.0
0.005,0.25,0.75,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,3,4,1.0,-0.6918581079995139,1.0,-0.26279761606907803,1.0,-0.5103008794856608,0.18155722851385303,0.0
0.005,0.25,0.75,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,4,4,0.25,-0.693113923592781,0.5,-1.3420602653486864,0.5,-0.782530808840818,-0.08941688524803704,0.25
0.005,0.25,0.75,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,0,4,0.5,-0.6934585289871318,0.5,-0.7535253909718804,0.5,-0.7001218274134859,-0.006663298426354158,0.0
0.005,0.25,0.75,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,1,4,0.75,-0.6924249223884483,0.75,-0.5260648954359247,0.75,-0.6150450761698433,0.07737984621860505,0.0
0.005,0.25,0.75,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,2,4,0.75,-0.6921256744126439,0.5,-0.5124262144490953,0.5,-0.6176288606587113,0.07449681375393269,-0.25
0.005,0.25,0.75,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,3,4,0.75,-0.6923140677501498,0.75,-0.49367146751310687,0.75,-0.6286279204525119,0.06368614729763789,0.0
0.005,0.25,0.75,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,4,4,0.75,-0.6924660984930848,0.75,-0.5003492197256179,0.75,-0.6271454424235339,0.06532065606955095,0.0
0.005,0.25,0.75,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,0,4,0.5,-0.6925040934732599,0.5,-1.1325960469350866,0.5,-0.6301364296183408,0.0623676638549191,0.0
0.005,0.25,0.75,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,1,4,0.25,-0.693942222109138,0.25,-1.674024461578917,0.25,-0.7628677074009012,-0.06892548529176312,0.0
0.005,0.25,0.75,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,2,4,0.75,-0.6912821629528922,0.75,-0.5658228241259766,0.75,-0.6482069784966635,0.04307518445622871,0.0
0.005,0.25,0.75,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,3,4,0.5,-0.6924616239598635,0.75,-3.287820871235542,0.75,-0.9415479727339412,-0.24908634877407765,0.25
0.005,0.25,0.75,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,4,4,1.0,-0.6911718043804796,0.25,-6.571712918980421,0.25,-1.945780631928744,-1.2546088275482643,-0.75
0.005,0.25,0.75,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,0,4,0.75,-0.6927384253042169,0.75,-0.6501601841180334,1.0,-0.6817460610262963,0.010992364277920608,0.25
0.005,0.25,0.75,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,1,4,0.5,-0.6927163458859349,0.25,-0.9086045696854212,0.25,-0.7215638117609207,-0.028847465874985767,-0.25
0.005,0.25,0.75,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,2,4,0.5,-0.6932754640605925,0.25,-1.3796872310674277,0.25,-0.821124229784657,-0.12784876572406456,-0.25
0.005,0.25,0.75,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,3,4,0.75,-0.6926125292192916,0.75,-0.5635177909136825,0.75,-0.6166444545460364,0.07596807467325517,0.0
