user_id,condition,n_trials,rating_partial_vs_standard,test_acc_standard,test_ll_standard,spearman_standard,topn_sign_standard,topn_overlap_standard,combined_standard,test_acc_projected,test_ll_projected,spearman_projected,topn_sign_projected,topn_overlap_projected,combined_projected,test_acc_partial,test_ll_partial,spearman_partial,topn_sign_partial,topn_overlap_partial,combined_partial,test_acc_blend,test_ll_blend,spearman_blend,topn_sign_blend,topn_overlap_blend,combined_blend
55,inference_affirm,20,0.7264947587373121,0.495,-0.6927732586566379,0.2916642624762949,0.5,0.5,0.14583213123814745,0.54,-0.7183934820046661,0.3137361526096361,0.5,0.5,0.15686807630481805,0.555,-0.712265965396136,0.4824284557716013,0.6,0.6,0.34121422788580064,0.555,-0.712265965396136,0.4824284557716013,0.6,0.6,0.34121422788580064
55,inference_categories,20,0.51280677734568,0.525,-0.6915019765697759,0.4146362217906247,0.5,0.6,0.20731811089531235,0.52,-0.7280901083217581,0.4209424761144364,0.5,0.6,0.2104712380572182,0.52,-0.7456188068676539,0.4351315483430129,0.5,0.4,0.21756577417150644,0.52,-0.7456188068676539,0.4351315483430129,0.5,0.4,0.21756577417150644
56,choice_only,20,0.3517415266124057,0.57,-0.6896983018778468,0.5116390627364347,0.5,0.5,0.25581953136821733,0.625,-0.6727836265474113,0.46708190712275116,0.4,0.4,0.1335409535613756,0.625,-0.6727836265474113,0.46708190712275116,0.4,0.4,0.1335409535613756,0.625,-0.6727836265474113,0.46708190712275116,0.4,0.4,0.1335409535613756
56,inference_affirm,20,0.5057614461406913,0.53,-0.6914862990426727,0.33955625484910523,0.6,0.4,0.2697781274245526,0.58,-0.6989663804939913,0.25197839726358945,0.5,0.4,0.12598919863179472,0.59,-0.7040092569935663,0.3487749767002121,0.6,0.3,0.27438748835010607,0.59,-0.7040092569935663,0.3487749767002121,0.6,0.3,0.27438748835010607
56,inference_categories,20,0.4980794423931783,0.535,-0.691683458627669,0.5654149402012251,0.6,0.4,0.3827074701006125,0.585,-0.6936130819260705,0.4194518442253653,0.4,0.2,0.10972592211268267,0.59,-0.6926313660218191,0.5623420329175227,0.6,0.5,0.38117101645876134,0.59,-0.6926313660218191,0.5623420329175227,0.6,0.5,0.38117101645876134
57,choice_only,20,0.49794245071239646,0.54,-0.6925297882338336,0.3588386212959485,0.3,0.4,-0.020580689352025755,0.54,-0.717482293202043,0.35554652385286645,0.3,0.4,-0.022226738073566787,0.54,-0.717482293202043,0.35554652385286645,0.3,0.4,-0.022226738073566787,0.54,-0.717482293202043,0.35554652385286645,0.3,0.4,-0.022226738073566787
57,inference_affirm,20,0.5441224913949074,0.56,-0.6915141142212198,0.2304468210157468,0.3,0.5,-0.08477658949212662,0.53,-0.7129128930497969,0.21234028507879524,0.3,0.5,-0.09382985746060239,0.535,-0.7419209167408539,0.30122691604201185,0.3,0.4,-0.049386541978994086,0.535,-0.7419209167408539,0.30122691604201185,0.3,0.4,-0.049386541978994086
57,inference_categories,20,0.7322679793904515,0.585,-0.6902993905112299,0.31768740325742234,0.2,0.3,-0.14115629837128882,0.54,-0.7122529670953872,0.4180963752714263,0.3,0.4,0.009048187635713134,0.54,-0.7366974029171435,0.5201513960069714,0.3,0.4,0.06007569800348567,0.54,-0.7366974029171435,0.5201513960069714,0.3,0.4,0.06007569800348567
58,choice_only,20,0.7771340140463414,0.54,-0.6909193941251728,0.38159688990965135,0.4,0.5,0.0907984449548257,0.59,-0.6640371388540413,0.48121376222290774,0.6,0.6,0.3406068811114539,0.59,-0.6640371388540413,0.48121376222290774,0.6,0.6,0.3406068811114539,0.59,-0.6640371388540413,0.48121376222290774,0.6,0.6,0.3406068811114539
58,inference_affirm,20,0.7725955756277045,0.565,-0.6904777000043708,0.36633301431326537,0.4,0.4,0.08316650715663271,0.61,-0.6648047598880238,0.5856508057771281,0.5,0.5,0.29282540288856407,0.595,-0.6864227968216505,0.6555432887711063,0.5,0.5,0.3277716443855532,0.595,-0.6864227968216505,0.6555432887711063,0.5,0.5,0.3277716443855532
