qualtrics_id,condition,domain,t,fit,test_acc,test_ll
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,13,projection_only,0.6923076923076923,-0.6205308469440933
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,13,projection_alpha,0.6923076923076923,-0.6205308469440933
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,14,random_projection,0.5,-0.6953434219532297
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,14,projection_only,0.5714285714285714,-0.6351403704883966
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,14,projection_alpha,0.5714285714285714,-0.6351403704883966
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,15,random_projection,0.5333333333333333,-0.6951516474395874
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,15,projection_only,0.5333333333333333,-0.6690842393299198
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,15,projection_alpha,0.5333333333333333,-0.6690842393299198
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,16,random_projection,0.625,-0.6942098529983609
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,16,projection_only,0.625,-0.6421388286082903
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,16,projection_alpha,0.625,-0.6421388286082903
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,17,random_projection,0.47058823529411764,-0.6942530879308508
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,17,projection_only,0.5294117647058824,-0.6412819027652493
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,17,projection_alpha,0.5294117647058824,-0.6412819027652493
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,18,random_projection,0.5,-0.6945922574378377
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,18,projection_only,0.4444444444444444,-0.6838977492667027
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,18,projection_alpha,0.4444444444444444,-0.6838977492667027
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,19,random_projection,0.47368421052631576,-0.6946314287001942
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,19,projection_only,0.47368421052631576,-0.6801668936554937
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,19,projection_alpha,0.47368421052631576,-0.6801668936554937
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,20,random_projection,0.55,-0.6943681719658523
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,20,projection_only,0.5,-0.6897363953888735
R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,20,projection_alpha,0.5,-0.6897363953888735
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,3,random_projection,0.0,-0.6952309946552858
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,3,projection_only,0.0,-0.7758567726702731
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,3,projection_alpha,0.0,-0.7758567726702731
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,4,random_projection,0.25,-0.6943257598114716
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,4,projection_only,0.5,-0.6638731172943804
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,4,projection_alpha,0.5,-0.6638731172943804
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,5,random_projection,0.6,-0.6933075507149181
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,5,projection_only,0.8,-0.5291999837857262
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,5,projection_alpha,0.8,-0.5291999837857262
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,6,random_projection,0.0,-0.6956760463962935
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,6,projection_only,0.5,-0.7824935818519564
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,6,projection_alpha,0.5,-0.7824935818519564
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,7,random_projection,0.0,-0.69572291142498
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,7,projection_only,0.14285714285714285,-0.7947059574592042
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,7,projection_alpha,0.14285714285714285,-0.7947059574592042
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,8,random_projection,0.375,-0.6950717300327478
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,8,projection_only,0.125,-0.8005121082853819
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,8,projection_alpha,0.125,-0.8005121082853819
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,9,random_projection,0.5555555555555556,-0.6936801229085985
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,9,projection_only,0.2222222222222222,-0.7804566352994282
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,9,projection_alpha,0.2222222222222222,-0.7804566352994282
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,10,random_projection,0.6,-0.693862689849425
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,10,projection_only,0.5,-0.7421596680664274
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,10,projection_alpha,0.5,-0.7421596680664274
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,11,random_projection,0.6363636363636364,-0.6931231058894202
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,11,projection_only,0.6363636363636364,-0.724599988799815
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,11,projection_alpha,0.6363636363636364,-0.724599988799815
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,12,random_projection,0.5,-0.6933234391816304
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,12,projection_only,0.6666666666666666,-0.7194228449723817
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,12,projection_alpha,0.6666666666666666,-0.7194228449723817
R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,13,random_projection,0.5384615384615384,-0.6928937201005432
