persona_id,condition,fit_type,n_trials,test_acc,test_ll
3,choice_only,partial,17,0.74,-0.5106315702447884
3,choice_only,standard,18,0.78,-0.6824365281584461
3,choice_only,projected,18,0.72,-0.5110152590339327
3,choice_only,partial,18,0.72,-0.5110152590339327
3,choice_only,standard,19,0.74,-0.6817738550366663
3,choice_only,projected,19,0.78,-0.46807344933424333
3,choice_only,partial,19,0.78,-0.46807344933424333
3,choice_only,standard,20,0.78,-0.6808329791388452
3,choice_only,projected,20,0.8,-0.46262680534746814
3,choice_only,partial,20,0.8,-0.46262680534746814
3,inference_affirm,standard,1,0.6,-0.6923725689707568
3,inference_affirm,projected,1,0.7,-0.6253646975015806
3,inference_affirm,partial,1,0.62,-0.6299383289673607
3,inference_affirm,standard,2,0.62,-0.6920009472289488
3,inference_affirm,projected,2,0.66,-0.6381504050681461
3,inference_affirm,partial,2,0.58,-0.6453505051503554
3,inference_affirm,standard,3,0.6,-0.691555518364288
3,inference_affirm,projected,3,0.7,-0.6302904544313455
3,inference_affirm,partial,3,0.74,-0.6297077447147273
3,inference_affirm,standard,4,0.66,-0.6911826525443174
3,inference_affirm,projected,4,0.7,-0.6357188304621474
3,inference_affirm,partial,4,0.72,-0.6397413723853138
3,inference_affirm,standard,5,0.66,-0.6899387946172133
3,inference_affirm,projected,5,0.8,-0.578358167822778
3,inference_affirm,partial,5,0.72,-0.6115372140813319
3,inference_affirm,standard,6,0.66,-0.6896344385647295
3,inference_affirm,projected,6,0.74,-0.5539673179417286
3,inference_affirm,partial,6,0.68,-0.6044942613074782
3,inference_affirm,standard,7,0.68,-0.6888984335072261
3,inference_affirm,projected,7,0.74,-0.5580156091617249
3,inference_affirm,partial,7,0.7,-0.6055514595206358
3,inference_affirm,standard,8,0.68,-0.689275703796638
3,inference_affirm,projected,8,0.72,-0.5771750232719427
3,inference_affirm,partial,8,0.64,-0.61306082396464
3,inference_affirm,standard,9,0.68,-0.6887927099982205
3,inference_affirm,projected,9,0.72,-0.5768508026052657
3,inference_affirm,partial,9,0.76,-0.5923884690785035
3,inference_affirm,standard,10,0.68,-0.6882309879414384
3,inference_affirm,projected,10,0.7,-0.5772807923258383
3,inference_affirm,partial,10,0.68,-0.5961532542476307
3,inference_affirm,standard,11,0.7,-0.6861349760050153
3,inference_affirm,projected,11,0.74,-0.5506087899779368
3,inference_affirm,partial,11,0.74,-0.5666725052022208
3,inference_affirm,standard,12,0.68,-0.6857303557500765
3,inference_affirm,projected,12,0.76,-0.5408794652102347
3,inference_affirm,partial,12,0.72,-0.5605503757766921
3,inference_affirm,standard,13,0.68,-0.685544419550439
3,inference_affirm,projected,13,0.74,-0.5495342830954508
3,inference_affirm,partial,13,0.74,-0.5587994970020946
3,inference_affirm,standard,14,0.68,-0.6854314291065288
3,inference_affirm,projected,14,0.68,-0.5613015900716679
3,inference_affirm,partial,14,0.7,-0.5719351778576677
3,inference_affirm,standard,15,0.72,-0.6847255446388982
3,inference_affirm,projected,15,0.72,-0.5514712295864229
3,inference_affirm,partial,15,0.7,-0.5652018899554441
3,inference_affirm,standard,16,0.76,-0.6840200071899012
3,inference_affirm,projected,16,0.74,-0.5485984963302234
3,inference_affirm,partial,16,0.68,-0.5614149696259356
3,inference_affirm,standard,17,0.74,-0.6832956930401786
3,inference_affirm,projected,17,0.74,-0.5106315702447884
3,inference_affirm,partial,17,0.66,-0.5618408554065859
3,inference_affirm,standard,18,0.78,-0.6824365281584461
3,inference_affirm,projected,18,0.72,-0.5110152590339327
3,inference_affirm,partial,18,0.62,-0.5646845049325786
3,inference_affirm,standard,19,0.74,-0.6817738550366663
3,inference_affirm,projected,19,0.78,-0.46807344933424333
3,inference_affirm,partial,19,0.68,-0.5424389734326815
3,inference_affirm,standard,20,0.78,-0.6808329791388452
3,inference_affirm,projected,20,0.8,-0.46262680534746814
3,inference_affirm,partial,20,0.74,-0.5139806205740297
3,inference_categories,standard,1,0.6,-0.6923725689707568
3,inference_categories,projected,1,0.7,-0.6253646975015806
3,inference_categories,partial,1,0.66,-0.6273336452403914
3,inference_categories,standard,2,0.62,-0.6920009472289488
3,inference_categories,projected,2,0.66,-0.6381504050681461
3,inference_categories,partial,2,0.58,-0.646307432964075
3,inference_categories,standard,3,0.6,-0.691555518364288
3,inference_categories,projected,3,0.7,-0.6302904544313455
3,inference_categories,partial,3,0.7,-0.634400356767661
3,inference_categories,standard,4,0.66,-0.6911826525443174
3,inference_categories,projected,4,0.7,-0.6357188304621474
3,inference_categories,partial,4,0.68,-0.6439946516437183
3,inference_categories,standard,5,0.66,-0.6899387946172133
3,inference_categories,projected,5,0.8,-0.578358167822778
3,inference_categories,partial,5,0.74,-0.5934508269684292
3,inference_categories,standard,6,0.66,-0.6896344385647295
3,inference_categories,projected,6,0.74,-0.5539673179417286
3,inference_categories,partial,6,0.78,-0.575876032429197
3,inference_categories,standard,7,0.68,-0.6888984335072261
3,inference_categories,projected,7,0.74,-0.5580156091617249
3,inference_categories,partial,7,0.76,-0.5766371349215099
3,inference_categories,standard,8,0.68,-0.689275703796638
3,inference_categories,projected,8,0.72,-0.5771750232719427
3,inference_categories,partial,8,0.82,-0.5858775462303701
3,inference_categories,standard,9,0.68,-0.6887927099982205
3,inference_categories,projected,9,0.72,-0.5768508026052657
3,inference_categories,partial,9,0.82,-0.5738873439070156
3,inference_categories,standard,10,0.68,-0.6882309879414384
3,inference_categories,projected,10,0.7,-0.5772807923258383
3,inference_categories,partial,10,0.82,-0.5726161926099193
3,inference_categories,standard,11,0.7,-0.6861349760050153
3,inference_categories,projected,11,0.74,-0.5506087899779368
3,inference_categories,partial,11,0.84,-0.5418531217980638
3,inference_categories,standard,12,0.68,-0.6857303557500765
