user_id,condition,trial,accuracy,log_likelihood,utility_pearson,utility_spearman,weight_recovery_pearson,weight_recovery_spearman
0,standard,92,0.515,-0.6930165010017717,,,,
0,projected,92,0.535,-0.6930463943835761,,,,
0,slider,92,0.51,-0.6931424722353462,,,,
0,partial,92,0.515,-0.6930788276087371,,,,
0,standard,93,0.51,-0.6930153788872002,,,,
0,projected,93,0.54,-0.693045693288943,,,,
0,slider,93,0.54,-0.6931423086993621,,,,
0,partial,93,0.525,-0.6930781126479948,,,,
0,standard,94,0.51,-0.693009386924574,,,,
0,projected,94,0.545,-0.6930403400490185,,,,
0,slider,94,0.545,-0.6931412384353738,,,,
0,partial,94,0.515,-0.6930745766559263,,,,
0,standard,95,0.505,-0.6930034197813711,,,,
0,projected,95,0.535,-0.6930350058462069,,,,
0,slider,95,0.54,-0.6931423086169852,,,,
0,partial,95,0.51,-0.693072119965469,,,,
0,standard,96,0.51,-0.6930011112381681,,,,
0,projected,96,0.54,-0.6930381979888387,,,,
0,slider,96,0.525,-0.6931429488183709,,,,
0,partial,96,0.515,-0.6930712721908092,,,,
0,standard,97,0.51,-0.6929994413292657,,,,
0,projected,97,0.54,-0.6930340297700412,,,,
0,slider,97,0.53,-0.6931437824312405,,,,
0,partial,97,0.52,-0.6930708590297179,,,,
0,standard,98,0.515,-0.6929841195683505,,,,
0,projected,98,0.54,-0.6930209824259435,,,,
0,slider,98,0.565,-0.6931411376814086,,,,
0,partial,98,0.525,-0.6930618162006055,,,,
0,standard,99,0.515,-0.693004673170286,,,,
0,projected,99,0.54,-0.6930320714202223,,,,
0,slider,99,0.57,-0.6931388951672847,,,,
0,partial,99,0.525,-0.6930710430078199,,,,
0,standard,100,0.515,-0.6929881640832078,,,,
0,projected,100,0.54,-0.6930226372019129,,,,
0,slider,100,0.56,-0.6931369784850608,,,,
0,partial,100,0.525,-0.6930617701989624,,,,
1,standard,0,1.0,-0.6931471803599453,,,,
1,projected,0,1.0,-0.6931471803599453,,,,
1,slider,0,1.0,-0.6931471803599453,,,,
1,partial,0,1.0,-0.6931471803599453,,,,
1,standard,1,0.45,-0.6931661127714319,,,,
1,projected,1,0.445,-0.693157568341863,,,,
1,slider,1,0.555,-0.693145104098079,,,,
1,partial,1,0.47,-0.6931556042518305,,,,
1,standard,2,0.48,-0.6931873763996608,,,,
1,projected,2,0.445,-0.6931660533638981,,,,
1,slider,2,0.525,-0.6931467993407923,,,,
1,partial,2,0.48,-0.6931670762780147,,,,
1,standard,3,0.45,-0.69320526846989,,,,
1,projected,3,0.43,-0.6931762359325916,,,,
1,slider,3,0.455,-0.6931488320438618,,,,
1,partial,3,0.455,-0.693177026996242,,,,
1,standard,4,0.455,-0.6931972491720149,,,,
1,projected,4,0.435,-0.6931638543438061,,,,
1,slider,4,0.42,-0.693151303064474,,,,
1,partial,4,0.455,-0.6931742637569732,,,,
1,standard,5,0.46,-0.69321148681063,,,,
1,projected,5,0.44,-0.6931712232850328,,,,
1,slider,5,0.435,-0.6931498357440544,,,,
1,partial,5,0.44,-0.6931806310698494,,,,
1,standard,6,0.43,-0.6932073562189086,,,,
1,projected,6,0.425,-0.6931721644935627,,,,
1,slider,6,0.455,-0.6931500185606763,,,,
1,partial,6,0.415,-0.69317865323166,,,,
1,standard,7,0.43,-0.6932055858428561,,,,
1,projected,7,0.435,-0.6931698891233089,,,,
1,slider,7,0.45,-0.6931504727068117,,,,
1,partial,7,0.415,-0.6931779959022211,,,,
1,standard,8,0.46,-0.6932081848614586,,,,
1,projected,8,0.42,-0.6931737295845386,,,,
1,slider,8,0.495,-0.6931497174386904,,,,
1,partial,8,0.455,-0.6931788903436731,,,,
1,standard,9,0.45,-0.6932068559450582,,,,
1,projected,9,0.415,-0.693176858959869,,,,
1,slider,9,0.455,-0.6931503411944138,,,,
1,partial,9,0.45,-0.6931785283358814,,,,
1,standard,10,0.47,-0.693208840427734,,,,
1,projected,10,0.4,-0.6931766919052498,,,,
1,slider,10,0.465,-0.693150375497054,,,,
1,partial,10,0.465,-0.6931795371176059,,,,
1,standard,11,0.46,-0.6932082609838085,,,,
1,projected,11,0.43,-0.6931787600207266,,,,
1,slider,11,0.49,-0.6931499683855088,,,,
1,partial,11,0.45,-0.6931790292453427,,,,
1,standard,12,0.47,-0.69322105341761,,,,
1,projected,12,0.44,-0.6931887258908788,,,,
1,slider,12,0.445,-0.6931519547842783,,,,
1,partial,12,0.455,-0.6931864107341319,,,,
1,standard,13,0.455,-0.6932238261129658,,,,
1,projected,13,0.44,-0.693186647538071,,,,
1,slider,13,0.445,-0.6931523763632864,,,,
1,partial,13,0.455,-0.6931879939032545,,,,
1,standard,14,0.48,-0.6932228326393328,,,,
1,projected,14,0.455,-0.6931860885337224,,,,
1,slider,14,0.475,-0.6931522613995298,,,,
1,partial,14,0.475,-0.6931874285509915,,,,
1,standard,15,0.49,-0.6932016447575887,,,,
1,projected,15,0.465,-0.6931728053635642,,,,
1,slider,15,0.515,-0.693149612254748,,,,
1,partial,15,0.495,-0.6931755239103249,,,,
1,standard,16,0.505,-0.6932080777378238,,,,
1,projected,16,0.47,-0.6931751277864716,,,,
1,slider,16,0.475,-0.6931500777570179,,,,
1,partial,16,0.5,-0.6931789634478548,,,,
1,standard,17,0.49,-0.6931912836606862,,,,
1,projected,17,0.46,-0.6931667509233392,,,,
1,slider,17,0.52,-0.6931484130964356,,,,
1,partial,17,0.49,-0.6931697649173859,,,,
1,standard,18,0.485,-0.6932078436795146,,,,
1,projected,18,0.485,-0.6931754784493012,,,,
1,slider,18,0.505,-0.6931466813602505,,,,
1,partial,18,0.48,-0.6931771414689538,,,,
1,standard,19,0.47,-0.6932128632423715,,,,
1,projected,19,0.47,-0.6931744254272061,,,,
1,slider,19,0.485,-0.693146469464833,,,,
1,partial,19,0.465,-0.6931795421565713,,,,
1,standard,20,0.455,-0.6932133308592676,,,,
1,projected,20,0.47,-0.6931775720587955,,,,
1,slider,20,0.48,-0.6931471001839253,,,,
1,partial,20,0.455,-0.6931801044025275,,,,
1,standard,21,0.46,-0.6932266065163956,,,,
1,projected,21,0.455,-0.6931885936016172,,,,
1,slider,21,0.49,-0.6931449009544838,,,,
1,partial,21,0.465,-0.6931856324723117,,,,
1,standard,22,0.46,-0.6932468108743183,,,,
1,projected,22,0.48,-0.6932013280431071,,,,
1,slider,22,0.495,-0.6931423685793703,,,,
1,partial,22,0.455,-0.6931944296154079,,,,
1,standard,23,0.475,-0.693241041297884,,,,
1,projected,23,0.49,-0.6932008732846768,,,,
1,slider,23,0.495,-0.6931424526077472,,,,
1,partial,23,0.46,-0.6931916100721095,,,,
1,standard,24,0.465,-0.6932390815281638,,,,
1,projected,24,0.47,-0.6932021354294625,,,,
1,slider,24,0.5,-0.6931427049788386,,,,
1,partial,24,0.46,-0.693190763164973,,,,
1,standard,25,0.46,-0.6932392045038555,,,,
1,projected,25,0.49,-0.6931961685153561,,,,
1,slider,25,0.505,-0.6931438801237421,,,,
1,partial,25,0.46,-0.6931914436226633,,,,
