persona_id,condition,trial,accuracy,log_likelihood
0,slider,12,0.72,-0.692909243254528
0,partial,12,0.68,-0.6928162112870226
0,standard,13,0.66,-0.6927101598255675
0,projected,13,0.76,-0.6929305839959194
0,slider,13,0.76,-0.6928961104344871
0,partial,13,0.7,-0.6928029991977547
0,standard,14,0.64,-0.6927214185415363
0,projected,14,0.74,-0.6929407725605178
0,slider,14,0.76,-0.6929077275570016
0,partial,14,0.7,-0.6928144062222803
0,standard,15,0.6,-0.6926993332776228
0,projected,15,0.72,-0.6929199142580277
0,slider,15,0.72,-0.6928861934327014
0,partial,15,0.62,-0.6927925866089685
0,standard,16,0.62,-0.6927291257468273
0,projected,16,0.72,-0.6929526411122608
0,slider,16,0.74,-0.6928976978936603
0,partial,16,0.66,-0.6928132337837841
0,standard,17,0.62,-0.692665026329766
0,projected,17,0.78,-0.692928429858085
0,slider,17,0.8,-0.6928740354122133
0,partial,17,0.66,-0.6927693703832267
0,standard,18,0.6,-0.6926471109381014
0,projected,18,0.72,-0.6929356460400795
0,slider,18,0.76,-0.692869933104272
0,partial,18,0.68,-0.6927583406678264
0,standard,19,0.56,-0.6926660083019281
0,projected,19,0.7,-0.6929292570520879
0,slider,19,0.78,-0.6928486269728453
0,partial,19,0.64,-0.6927571314376444
0,standard,20,0.64,-0.6926270290236809
0,projected,20,0.74,-0.6929270121519961
0,slider,20,0.76,-0.6928396214669484
0,partial,20,0.66,-0.6927331276552035
0,standard,21,0.58,-0.6926725061092358
0,projected,21,0.72,-0.6929368975843471
0,slider,21,0.74,-0.6928508353811068
0,partial,21,0.68,-0.6927614753662179
0,standard,22,0.56,-0.6927351687695834
0,projected,22,0.68,-0.6929377341567466
0,slider,22,0.76,-0.6928446057764373
0,partial,22,0.7,-0.6927896734000245
0,standard,23,0.56,-0.6928210165708895
0,projected,23,0.68,-0.6929712598221291
0,slider,23,0.7,-0.6928422599765871
0,partial,23,0.64,-0.6928314087520242
0,standard,24,0.56,-0.6927341129726244
0,projected,24,0.64,-0.6929553793780747
0,slider,24,0.72,-0.6927834941810179
0,partial,24,0.64,-0.6927585507620219
0,standard,25,0.56,-0.6927753791129896
0,projected,25,0.66,-0.69296024625391
0,slider,25,0.76,-0.6927853877417571
0,partial,25,0.6,-0.692780112101021
0,standard,26,0.56,-0.6927234358068179
0,projected,26,0.7,-0.6929398747401793
0,slider,26,0.72,-0.6927662828855488
0,partial,26,0.6,-0.6927445733143167
0,standard,27,0.54,-0.6927345637244295
0,projected,27,0.72,-0.692933946507215
0,slider,27,0.72,-0.6927546825950719
0,partial,27,0.6,-0.6927443144182213
0,standard,28,0.56,-0.6927706536999294
0,projected,28,0.68,-0.6929375331364557
0,slider,28,0.74,-0.6927598299744298
0,partial,28,0.58,-0.6927649340349142
0,standard,29,0.54,-0.6928062310578208
0,projected,29,0.68,-0.6929632159626082
0,slider,29,0.72,-0.6927774535230544
0,partial,29,0.62,-0.6927915390870842
0,standard,30,0.54,-0.6928196489651574
0,projected,30,0.68,-0.6929671954830567
0,slider,30,0.68,-0.6927823006912978
0,partial,30,0.56,-0.6928006880253897
0,standard,31,0.54,-0.6928744366512296
0,projected,31,0.66,-0.6929877758261688
0,slider,31,0.68,-0.6927957127390498
0,partial,31,0.54,-0.6928348013219657
0,standard,32,0.58,-0.6928041771131237
0,projected,32,0.66,-0.692976360125858
0,slider,32,0.66,-0.6927746256363144
0,partial,32,0.58,-0.6927891202994253
0,standard,33,0.6,-0.6926999058204127
0,projected,33,0.74,-0.692932151561463
0,slider,33,0.7,-0.692727922306122
0,partial,33,0.58,-0.692713598618199
0,standard,34,0.58,-0.6926450095825196
0,projected,34,0.66,-0.692931809711482
0,slider,34,0.66,-0.6927181709465375
0,partial,34,0.62,-0.6926812963659071
0,standard,35,0.62,-0.6926171555175759
0,projected,35,0.7,-0.6929223117930026
0,slider,35,0.66,-0.6927044814611851
0,partial,35,0.62,-0.6926605006584061
0,standard,36,0.6,-0.692566690740478
0,projected,36,0.68,-0.692909720684252
0,slider,36,0.72,-0.6926877742763881
0,partial,36,0.62,-0.6926268757670512
0,standard,37,0.62,-0.6925352385713236
0,projected,37,0.72,-0.6929109319059598
0,slider,37,0.68,-0.6926958319879332
0,partial,37,0.62,-0.6926151477892861
0,standard,38,0.56,-0.6924968788220189
0,projected,38,0.66,-0.6928831623875511
0,slider,38,0.7,-0.6926726621603497
0,partial,38,0.6,-0.6925843811485699
0,standard,39,0.6,-0.6925523965196967
0,projected,39,0.64,-0.6928727822216599
0,slider,39,0.68,-0.6926629371529412
0,partial,39,0.62,-0.6926072918487394
0,standard,40,0.6,-0.6925018240904222
0,projected,40,0.68,-0.6928508896502532
0,slider,40,0.7,-0.6926396720754844
0,partial,40,0.62,-0.6925703201801222
0,standard,41,0.6,-0.6925294170395285
0,projected,41,0.68,-0.6928438690152235
0,slider,41,0.68,-0.692626389470665
0,partial,41,0.62,-0.6925774793681316
0,standard,42,0.62,-0.6924799240294651
0,projected,42,0.68,-0.6928364934927016
0,slider,42,0.72,-0.6925779772333652
0,partial,42,0.64,-0.6925284915938057
0,standard,43,0.6,-0.6924133756468461
0,projected,43,0.68,-0.6928076963399515
0,slider,43,0.68,-0.6925491556246515
0,partial,43,0.68,-0.6924807911035742
0,standard,44,0.6,-0.6923460613426273
0,projected,44,0.68,-0.6928241109321428
0,slider,44,0.68,-0.6925722936759926
0,partial,44,0.68,-0.6924587302999373
0,standard,45,0.68,-0.6922851939152396
0,projected,45,0.66,-0.6928215660747843
0,slider,45,0.68,-0.6925872596370373
0,partial,45,0.7,-0.69243577798429
0,standard,46,0.64,-0.6922331716755538
0,projected,46,0.62,-0.6928065908715805
0,slider,46,0.68,-0.6925666833835186
0,partial,46,0.72,-0.6923994549003291
0,standard,47,0.66,-0.6922559211145599
0,projected,47,0.62,-0.6927840637094357
0,slider,47,0.7,-0.6925451794935565
0,partial,47,0.68,-0.6924000637999079
0,standard,48,0.66,-0.6921972671593221
0,projected,48,0.66,-0.6927239912297783
0,slider,48,0.7,-0.6924959920703366
0,partial,48,0.72,-0.6923461358932791
0,standard,49,0.66,-0.6922352718535965
0,projected,49,0.66,-0.6927235948181156
0,slider,49,0.68,-0.6924829745820951
0,partial,49,0.68,-0.6923586635963573
0,standard,50,0.64,-0.6922722452284066
0,projected,50,0.66,-0.6927267528531387
0,slider,50,0.68,-0.6924592017805385
0,partial,50,0.7,-0.6923652777420157
6,standard,0,0.36,-0.6931471803599452
6,projected,0,0.36,-0.6931471803599452
6,slider,0,0.36,-0.6931471803599452
6,partial,0,0.36,-0.6931471803599452
6,standard,1,0.6,-0.6930794270197679
6,projected,1,0.46,-0.6931509528843514
6,slider,1,0.56,-0.693142293413642
6,partial,1,0.56,-0.6931108382586538
6,standard,2,0.52,-0.6930728939687275
6,projected,2,0.56,-0.6931515586259911
6,slider,2,0.56,-0.6931391578351324
6,partial,2,0.48,-0.6931060002556595
6,standard,3,0.46,-0.6930515075144709
6,projected,3,0.48,-0.6931628132225812
6,slider,3,0.5,-0.6931461065609703
6,partial,3,0.44,-0.6930987741457777
6,standard,4,0.48,-0.6930745470096769
6,projected,4,0.46,-0.6931757475871129
6,slider,4,0.52,-0.6931602775870193
6,partial,4,0.42,-0.6931173777603896
6,standard,5,0.5,-0.6931334622635642
6,projected,5,0.48,-0.6932023289775775
6,slider,5,0.46,-0.693183581251547
6,partial,5,0.44,-0.6931584860069782
6,standard,6,0.46,-0.6931853032804729
6,projected,6,0.44,-0.6932247065835335
6,slider,6,0.5,-0.6932044946362277
6,partial,6,0.46,-0.6931948599689245
6,standard,7,0.52,-0.6931118394600189
6,projected,7,0.52,-0.6931818971733701
6,slider,7,0.54,-0.6931601634365464
6,partial,7,0.5,-0.6931359506725218
6,standard,8,0.54,-0.6930517318953087
6,projected,8,0.54,-0.6931579107852746
6,slider,8,0.54,-0.693135523557153
6,partial,8,0.54,-0.6930935678404938
6,standard,9,0.54,-0.6930548778066655
6,projected,9,0.56,-0.6931548892467587
6,slider,9,0.54,-0.6931304197298553
6,partial,9,0.52,-0.6930925578701763
6,standard,10,0.54,-0.6929561662394829
6,projected,10,0.58,-0.6931175162058455
6,slider,10,0.56,-0.6930927797169021
6,partial,10,0.58,-0.6930243750401904
6,standard,11,0.58,-0.6929605108663511
6,projected,11,0.56,-0.6931058981848586
6,slider,11,0.64,-0.6930783723067424
6,partial,11,0.6,-0.6930193443424427
6,standard,12,0.52,-0.692975223182721
6,projected,12,0.56,-0.6931051585131732
6,slider,12,0.62,-0.6930756094793807
6,partial,12,0.56,-0.6930253202777991
6,standard,13,0.52,-0.6928681970495884
6,projected,13,0.6,-0.6930631655887176
6,slider,13,0.6,-0.6930253075234823
6,partial,13,0.58,-0.6929465925242289
6,standard,14,0.5,-0.692859382661692
6,projected,14,0.56,-0.6930604745453731
6,slider,14,0.6,-0.6930192230430446
6,partial,14,0.6,-0.6929391251298886
6,standard,15,0.54,-0.6927658027685807
6,projected,15,0.6,-0.693031995981874
6,slider,15,0.6,-0.6929822365237048
6,partial,15,0.6,-0.6928737994510289
6,standard,16,0.54,-0.6928830275278699
6,projected,16,0.52,-0.6930776515788463
6,slider,16,0.62,-0.6930279279268936
6,partial,16,0.56,-0.6929552365785127
6,standard,17,0.54,-0.6928110467687643
6,projected,17,0.54,-0.6930537373228429
6,slider,17,0.62,-0.692998457930394
6,partial,17,0.6,-0.6929045208468516
6,standard,18,0.48,-0.6927894239178635
6,projected,18,0.52,-0.6930545046527606
6,slider,18,0.62,-0.692995125265541
6,partial,18,0.56,-0.6928919666935434
6,standard,19,0.5,-0.6927510808042817
6,projected,19,0.56,-0.6930242873859269
6,slider,19,0.66,-0.6929665030935983
6,partial,19,0.52,-0.6928584646091288
6,standard,20,0.52,-0.692767076258531
6,projected,20,0.58,-0.6930030267305266
6,slider,20,0.72,-0.6929426636049361
6,partial,20,0.56,-0.6928545463716137
6,standard,21,0.54,-0.6927853559680069
6,projected,21,0.64,-0.693004710611021
6,slider,21,0.68,-0.6929374207742357
6,partial,21,0.56,-0.6928610543984199
6,standard,22,0.5,-0.6927983058416022
6,projected,22,0.62,-0.693017740618143
6,slider,22,0.66,-0.6929413328214069
6,partial,22,0.56,-0.6928694704177327
6,standard,23,0.52,-0.692843705332276
6,projected,23,0.62,-0.6930309446697929
6,slider,23,0.66,-0.6929535683388686
6,partial,23,0.54,-0.6928982822301344
6,standard,24,0.52,-0.6928206027744424
6,projected,24,0.64,-0.6930384306977879
6,slider,24,0.64,-0.6929488772629899
6,partial,24,0.58,-0.692884369465564
6,standard,25,0.52,-0.6927856484485275
6,projected,25,0.58,-0.6930041691694356
6,slider,25,0.7,-0.6929048037447164
6,partial,25,0.58,-0.6928448587182104
6,standard,26,0.52,-0.6927875731577281
6,projected,26,0.58,-0.6929891605104588
6,slider,26,0.68,-0.6928758852551478
6,partial,26,0.58,-0.6928313803106226
6,standard,27,0.54,-0.6928154914047365
6,projected,27,0.6,-0.6930175221579518
6,slider,27,0.64,-0.6929000952335161
6,partial,27,0.56,-0.6928574414075098
6,standard,28,0.54,-0.6928503750836512
6,projected,28,0.56,-0.6930414120847946
6,slider,28,0.6,-0.6929220270166759
6,partial,28,0.56,-0.692885836380966
6,standard,29,0.58,-0.6928209313780461
6,projected,29,0.62,-0.6929918305105219
6,slider,29,0.66,-0.6928716209134786
6,partial,29,0.6,-0.6928459343431612
6,standard,30,0.54,-0.6928924092317001
6,projected,30,0.6,-0.6930132655836639
6,slider,30,0.66,-0.6928637042727612
6,partial,30,0.56,-0.6928776878379652
6,standard,31,0.5,-0.6928654928543979
6,projected,31,0.6,-0.6929840828667513
6,slider,31,0.72,-0.692841526282181
6,partial,31,0.58,-0.6928531405094014
6,standard,32,0.54,-0.6927970093682121
6,projected,32,0.6,-0.6929269216720431
6,slider,32,0.7,-0.692785706771193
6,partial,32,0.58,-0.6927909832215229
6,standard,33,0.54,-0.6927575496020943
6,projected,33,0.6,-0.692912620623605
6,slider,33,0.72,-0.6927710466969857
6,partial,33,0.58,-0.692763937396243
6,standard,34,0.54,-0.6927673788569656
6,projected,34,0.56,-0.6929259846221413
6,slider,34,0.72,-0.6927543037521207
6,partial,34,0.56,-0.6927604628550964
6,standard,35,0.56,-0.6927495463293646
6,projected,35,0.66,-0.6928824765423053
6,slider,35,0.72,-0.692707857930371
6,partial,35,0.56,-0.6927283309552371
6,standard,36,0.56,-0.6926393845358199
6,projected,36,0.66,-0.6928504122686451
6,slider,36,0.7,-0.692674323557403
6,partial,36,0.56,-0.6926563355952097
6,standard,37,0.54,-0.6927640885142883
6,projected,37,0.62,-0.6928830617463747
6,slider,37,0.72,-0.6927050243349072
6,partial,37,0.56,-0.6927339887707917
6,standard,38,0.54,-0.6926922152247221
6,projected,38,0.62,-0.692858343964012
6,slider,38,0.7,-0.692672996918213
6,partial,38,0.56,-0.6926820242605005
6,standard,39,0.56,-0.6926763245816511
6,projected,39,0.62,-0.6928910440496345
6,slider,39,0.7,-0.6927041759135121
6,partial,39,0.58,-0.6926896193978866
6,standard,40,0.56,-0.6926563541035929
6,projected,40,0.62,-0.6928638995771703
6,slider,40,0.7,-0.6926723603597168
6,partial,40,0.58,-0.6926637036127771
6,standard,41,0.54,-0.6926775360600506
6,projected,41,0.62,-0.6928861299417589
6,slider,41,0.7,-0.6926851712920663
6,partial,41,0.58,-0.6926807147355969
6,standard,42,0.52,-0.6926884513299375
6,projected,42,0.62,-0.6928963753855971
6,slider,42,0.7,-0.6926984534032223
6,partial,42,0.54,-0.6926927753233194
6,standard,43,0.54,-0.6926379758839452
6,projected,43,0.64,-0.6928478075473359
6,slider,43,0.7,-0.6926539207219765
6,partial,43,0.52,-0.6926452337840869
6,standard,44,0.54,-0.692518745057665
6,projected,44,0.6,-0.692807711513394
6,slider,44,0.68,-0.6926104687882442
6,partial,44,0.58,-0.6925637866434634
6,standard,45,0.54,-0.69253552747441
6,projected,45,0.58,-0.6928262399168703
6,slider,45,0.7,-0.6926272701688103
6,partial,45,0.54,-0.6925805706983613
6,standard,46,0.54,-0.6925502902692238
6,projected,46,0.6,-0.6928425778223947
6,slider,46,0.72,-0.6926441847523576
6,partial,46,0.6,-0.6925964090025769
6,standard,47,0.56,-0.6925951667657929
6,projected,47,0.56,-0.6928661515905116
6,slider,47,0.72,-0.6926695249615694
6,partial,47,0.58,-0.6926314945065432
6,standard,48,0.54,-0.6925270434620819
6,projected,48,0.58,-0.6928261973554265
6,slider,48,0.7,-0.6926289538667963
6,partial,48,0.56,-0.6925771053560059
6,standard,49,0.52,-0.692478961563982
6,projected,49,0.62,-0.692785918050182
6,slider,49,0.7,-0.6925896583041065
6,partial,49,0.58,-0.6925334076469821
6,standard,50,0.56,-0.6924285125512591
6,projected,50,0.66,-0.6927826539314229
6,slider,50,0.72,-0.6925788456604746
6,partial,50,0.6,-0.6925028402779944
5,standard,0,0.28,-0.6931471803599452
5,projected,0,0.28,-0.6931471803599452
5,slider,0,0.28,-0.6931471803599452
5,partial,0,0.28,-0.6931471803599452
5,standard,1,0.48,-0.6931428227045399
5,projected,1,0.62,-0.6931196243417156
5,slider,1,0.52,-0.6931194463764778
5,partial,1,0.56,-0.69313111654631
5,standard,2,0.52,-0.693115259737088
5,projected,2,0.68,-0.6931075415148134
5,slider,2,0.66,-0.6931111867215491
5,partial,2,0.6,-0.6931131967963157
5,standard,3,0.4,-0.6930855966183535
5,projected,3,0.68,-0.6930960496612744
5,slider,3,0.64,-0.693104696913058
5,partial,3,0.54,-0.6930951117551271
5,standard,4,0.58,-0.6931089097680783
5,projected,4,0.62,-0.693104149995996
5,slider,4,0.6,-0.693116997883402
5,partial,4,0.6,-0.6931129122649524
5,standard,5,0.46,-0.6931364275699461
5,projected,5,0.6,-0.6931080021754051
5,slider,5,0.62,-0.693117544198001
5,partial,5,0.52,-0.6931269363328673
5,standard,6,0.48,-0.6931358300471636
5,projected,6,0.62,-0.693105259057297
5,slider,6,0.6,-0.6931155030318579
5,partial,6,0.46,-0.6931256188278515
5,standard,7,0.48,-0.6930749322638559
5,projected,7,0.54,-0.693120652239798
5,slider,7,0.54,-0.6931318021501325
5,partial,7,0.5,-0.6931033283908037
5,standard,8,0.54,-0.693012883399392
5,projected,8,0.48,-0.6931322773189801
5,slider,8,0.5,-0.6931443306699246
5,partial,8,0.56,-0.6930786072732608
5,standard,9,0.64,-0.692905001664791
5,projected,9,0.54,-0.693117077971847
5,slider,9,0.54,-0.6931311444197877
5,partial,9,0.66,-0.693018044105396
5,standard,10,0.68,-0.6928103083228209
5,projected,10,0.66,-0.6930599130505282
5,slider,10,0.66,-0.6930738506080466
5,partial,10,0.68,-0.6929420225556266
5,standard,11,0.66,-0.6928018585148541
5,projected,11,0.64,-0.6930664950491189
5,slider,11,0.66,-0.6930769091363296
5,partial,11,0.7,-0.6929393161636282
5,standard,12,0.6,-0.6927784762974745
5,projected,12,0.62,-0.693056460342111
5,slider,12,0.6,-0.6930671212444177
5,partial,12,0.68,-0.6929227148382529
5,standard,13,0.56,-0.6928101834470016
5,projected,13,0.66,-0.6930457117945242
5,slider,13,0.62,-0.6930559759317632
5,partial,13,0.64,-0.6929329885197988
5,standard,14,0.54,-0.6928679561258828
5,projected,14,0.58,-0.6930412309798071
5,slider,14,0.58,-0.693049457495046
5,partial,14,0.6,-0.6929586033842549
5,standard,15,0.64,-0.6928234812091337
5,projected,15,0.62,-0.6930179966192652
5,slider,15,0.6,-0.6930256567464212
5,partial,15,0.62,-0.6929244640752029
5,standard,16,0.64,-0.6927656923388432
5,projected,16,0.66,-0.6929850252497753
5,slider,16,0.62,-0.6929928651588955
5,partial,16,0.64,-0.6928791435871571
5,standard,17,0.64,-0.6927027907071411
5,projected,17,0.68,-0.6929787695175933
5,slider,17,0.66,-0.6929877703512242
5,partial,17,0.64,-0.6928451378424454
5,standard,18,0.62,-0.6926527432697762
5,projected,18,0.68,-0.692947309612074
5,slider,18,0.64,-0.6929579496705182
5,partial,18,0.64,-0.6928051949174032
5,standard,19,0.6,-0.6926164758901743
5,projected,19,0.66,-0.6929383835403701
5,slider,19,0.64,-0.6929500141292121
5,partial,19,0.66,-0.6927830758697395
5,standard,20,0.68,-0.6925631225238414
5,projected,20,0.64,-0.6929098989343204
5,slider,20,0.66,-0.692920876902108
5,partial,20,0.68,-0.6927418149462758
5,standard,21,0.66,-0.6925414918232198
5,projected,21,0.74,-0.6928877414374627
5,slider,21,0.68,-0.692894851213726
5,partial,21,0.68,-0.692717949762308
5,standard,22,0.7,-0.6924808708666582
5,projected,22,0.74,-0.6928643723845639
5,slider,22,0.72,-0.6928826436554821
5,partial,22,0.72,-0.6926814823006611
5,standard,23,0.68,-0.692454731976143
5,projected,23,0.7,-0.6928562592871811
5,slider,23,0.68,-0.6928791825408971
5,partial,23,0.7,-0.6926666457405467
5,standard,24,0.68,-0.6924652164570898
5,projected,24,0.72,-0.6928383980249622
5,slider,24,0.7,-0.6928630781823744
5,partial,24,0.68,-0.6926638311582739
5,standard,25,0.68,-0.692480480241023
5,projected,25,0.74,-0.6928547000801203
5,slider,25,0.74,-0.6928732497858501
5,partial,25,0.72,-0.6926765360579106
5,standard,26,0.7,-0.6924230800041427
5,projected,26,0.72,-0.6928197584227561
5,slider,26,0.66,-0.6928394976340171
5,partial,26,0.7,-0.6926309249730538
5,standard,27,0.68,-0.692339291183071
5,projected,27,0.68,-0.6927862166478208
5,slider,27,0.7,-0.6928110713291273
5,partial,27,0.7,-0.6925747714671695
5,standard,28,0.66,-0.6923232344067048
5,projected,28,0.72,-0.6927765241420691
5,slider,28,0.72,-0.6928025409238278
5,partial,28,0.68,-0.6925624506086123
5,standard,29,0.66,-0.692340110472204
5,projected,29,0.74,-0.6927745983695401
5,slider,29,0.74,-0.6927973217317915
5,partial,29,0.7,-0.692568274279033
5,standard,30,0.62,-0.692256674230045
5,projected,30,0.78,-0.6927314227915392
5,slider,30,0.76,-0.6927631062666983
5,partial,30,0.68,-0.6925094229603205
5,standard,31,0.64,-0.6922244976271591
5,projected,31,0.78,-0.6926928394248115
5,slider,31,0.76,-0.6927216107985879
5,partial,31,0.68,-0.6924726033047607
5,standard,32,0.64,-0.6922252655606315
5,projected,32,0.78,-0.6926948678894899
5,slider,32,0.76,-0.6927304875877479
5,partial,32,0.72,-0.692477442960997
5,standard,33,0.68,-0.6921605685271246
5,projected,33,0.78,-0.6926937668734293
5,slider,33,0.74,-0.6927295364591418
5,partial,33,0.78,-0.6924446030439304
5,standard,34,0.68,-0.6921019077796556
5,projected,34,0.74,-0.6926775000114879
5,slider,34,0.76,-0.6927167676649106
5,partial,34,0.78,-0.6924088896739139
5,standard,35,0.7,-0.6921058404055378
5,projected,35,0.78,-0.6926444562453666
5,slider,35,0.72,-0.6926730924486542
5,partial,35,0.74,-0.6923890071018364
5,standard,36,0.68,-0.6920344997571877
5,projected,36,0.78,-0.6926295080915653
5,slider,36,0.74,-0.6926604897599808
5,partial,36,0.78,-0.6923469301058327
5,standard,37,0.68,-0.6919612171577971
5,projected,37,0.78,-0.6925989839002946
5,slider,37,0.74,-0.6926410704968563
5,partial,37,0.78,-0.6923004954268372
5,standard,38,0.72,-0.6919489734771553
5,projected,38,0.8,-0.6925740994728103
5,slider,38,0.74,-0.6926181286549392
5,partial,38,0.78,-0.6922829280422765
5,standard,39,0.68,-0.6919600606191973
5,projected,39,0.8,-0.6925754470680716
5,slider,39,0.72,-0.6926278226704956
5,partial,39,0.74,-0.6922933386693394
5,standard,40,0.68,-0.691996038944649
5,projected,40,0.8,-0.6925632682736236
5,slider,40,0.76,-0.6926158683613944
5,partial,40,0.74,-0.6923053035433919
5,standard,41,0.68,-0.6920169690393352
5,projected,41,0.8,-0.6925604226913323
5,slider,41,0.72,-0.6926127993479256
5,partial,41,0.74,-0.6923142074828001
5,standard,42,0.64,-0.6919715340556316
5,projected,42,0.8,-0.6925320654463395
5,slider,42,0.76,-0.6925890809254
5,partial,42,0.76,-0.6922796142010175
5,standard,43,0.68,-0.691921299694051
5,projected,43,0.84,-0.6925014149525367
5,slider,43,0.74,-0.6925599530894841
5,partial,43,0.74,-0.6922399486175399
5,standard,44,0.72,-0.6918906373235673
5,projected,44,0.78,-0.6924864009974502
5,slider,44,0.72,-0.6925449663556726
5,partial,44,0.76,-0.6922171533433304
5,standard,45,0.72,-0.6919663046927086
5,projected,45,0.78,-0.6925028940474626
5,slider,45,0.74,-0.692563402284416
5,partial,45,0.76,-0.6922641833165819
5,standard,46,0.76,-0.6919287403382326
5,projected,46,0.74,-0.6924974224345647
5,slider,46,0.74,-0.6925622965172741
5,partial,46,0.76,-0.6922448196788714
5,standard,47,0.74,-0.6919178560748531
5,projected,47,0.76,-0.6924880000531088
5,slider,47,0.76,-0.6925511925789859
5,partial,47,0.78,-0.6922338016928126
5,standard,48,0.7,-0.6918149300355257
5,projected,48,0.78,-0.6924652979526261
5,slider,48,0.76,-0.692523061423965
5,partial,48,0.76,-0.6921680746086301
5,standard,49,0.7,-0.6918011646571424
5,projected,49,0.8,-0.6924546133507259
5,slider,49,0.76,-0.6925123703749363
5,partial,49,0.76,-0.6921558196414683
5,standard,50,0.72,-0.6917875791025245
5,projected,50,0.76,-0.6924398316679741
5,slider,50,0.74,-0.6924996078443556
5,partial,50,0.78,-0.6921426346127099
4,standard,0,0.4,-0.6931471803599452
4,projected,0,0.4,-0.6931471803599452
4,slider,0,0.4,-0.6931471803599452
4,partial,0,0.4,-0.6931471803599452
4,standard,1,0.42,-0.6931571207433744
4,projected,1,0.46,-0.6931586286915503
4,slider,1,0.5,-0.6931607391404205
4,partial,1,0.44,-0.6931589199155688
4,standard,2,0.48,-0.6932701244020933
4,projected,2,0.44,-0.6931854386566711
4,slider,2,0.44,-0.6931864842767611
4,partial,2,0.48,-0.693228278434484
4,standard,3,0.52,-0.6932393446803731
4,projected,3,0.56,-0.6931315691103213
4,slider,3,0.56,-0.6931459410060219
4,partial,3,0.5,-0.6931926120547621
4,standard,4,0.46,-0.6932551141423119
4,projected,4,0.48,-0.6931591747826634
4,slider,4,0.46,-0.6931720147559268
4,partial,4,0.44,-0.6932135210685365
4,standard,5,0.5,-0.6931279974644142
4,projected,5,0.5,-0.6931544515256408
4,slider,5,0.5,-0.6931684971630699
4,partial,5,0.48,-0.6931482045963078
4,standard,6,0.54,-0.6931134918083596
4,projected,6,0.5,-0.6931451239889402
4,slider,6,0.5,-0.6931593115131258
4,partial,6,0.54,-0.6931363546829012
4,standard,7,0.5,-0.6932201113417452
4,projected,7,0.44,-0.6932033182027252
4,slider,7,0.4,-0.6932167243407296
4,partial,7,0.5,-0.6932183582203321
4,standard,8,0.54,-0.6931775195702791
4,projected,8,0.44,-0.6931768173833959
4,slider,8,0.42,-0.6931891494317272
4,partial,8,0.46,-0.6931832880203789
4,standard,9,0.54,-0.6931539744059181
4,projected,9,0.46,-0.6931610172961719
4,slider,9,0.52,-0.6931717673569254
4,partial,9,0.44,-0.693162797938805
4,standard,10,0.54,-0.6931109475797664
4,projected,10,0.58,-0.6931172791036395
4,slider,10,0.58,-0.693128471232459
4,partial,10,0.48,-0.6931196390202963
4,standard,11,0.44,-0.6930520954673124
4,projected,11,0.56,-0.6930930860778183
4,slider,11,0.56,-0.6931010156367701
4,partial,11,0.48,-0.6930765000282679
4,standard,12,0.52,-0.6929849469433148
4,projected,12,0.58,-0.6930688026494132
4,slider,12,0.56,-0.6930885223284703
4,partial,12,0.58,-0.6930366922257609
4,standard,13,0.52,-0.6929392280969379
4,projected,13,0.56,-0.6930490424207381
4,slider,13,0.54,-0.6930672339598594
4,partial,13,0.54,-0.6930031744111212
4,standard,14,0.6,-0.6929117598268852
4,projected,14,0.5,-0.6930498929214789
4,slider,14,0.56,-0.6930657239030604
4,partial,14,0.64,-0.6929886838060404
4,standard,15,0.62,-0.6928600956740527
4,projected,15,0.62,-0.6930153757805989
4,slider,15,0.62,-0.693031221514198
4,partial,15,0.68,-0.692945615615087
4,standard,16,0.62,-0.6927659577076603
4,projected,16,0.58,-0.6929982875472223
4,slider,16,0.56,-0.6930134026710749
4,partial,16,0.66,-0.6928896006873992
4,standard,17,0.66,-0.6927469661900051
4,projected,17,0.56,-0.6929997239758999
4,slider,17,0.58,-0.6930098944227657
4,partial,17,0.62,-0.6928783442687311
4,standard,18,0.62,-0.6928664880066487
4,projected,18,0.54,-0.693041324183034
4,slider,18,0.54,-0.6930505485339369
4,partial,18,0.58,-0.6929584182233306
4,standard,19,0.68,-0.6927888731744387
4,projected,19,0.58,-0.6930338271410773
4,slider,19,0.56,-0.6930427805623348
4,partial,19,0.66,-0.6929157195278632
4,standard,20,0.7,-0.6927729278886521
4,projected,20,0.54,-0.6930262820917682
4,slider,20,0.58,-0.6930292126645328
4,partial,20,0.56,-0.6929009612873017
4,standard,21,0.68,-0.692701224384097
4,projected,21,0.56,-0.6930179272855725
4,slider,21,0.6,-0.6930222536596032
4,partial,21,0.6,-0.6928615988030731
4,standard,22,0.64,-0.6927593849843962
4,projected,22,0.58,-0.6930529839256948
4,slider,22,0.58,-0.6930561909071917
4,partial,22,0.58,-0.6929076365455864
4,standard,23,0.66,-0.6927858930928023
4,projected,23,0.6,-0.6930627575874668
4,slider,23,0.58,-0.6930645780235093
4,partial,23,0.62,-0.692925084453548
4,standard,24,0.64,-0.6928285041654848
4,projected,24,0.62,-0.6930773260930218
4,slider,24,0.56,-0.6930796433781807
4,partial,24,0.6,-0.6929539138145817
4,standard,25,0.6,-0.6928879360408348
4,projected,25,0.52,-0.6930915957494764
4,slider,25,0.5,-0.6930962803677904
4,partial,25,0.54,-0.6929919364199029
4,standard,26,0.54,-0.6928761366268364
4,projected,26,0.58,-0.6930878059989389
4,slider,26,0.48,-0.6930883133652028
