lambda,scale,alpha,qualtrics_id,condition,domain,fold,n_test,test_acc_std,test_ll_std,test_acc_part,test_ll_part,delta_ll,delta_acc
0.25,0.75,1.0,R_64MjAxTXtmHjKMx,choice_only,dailydilemmas,1,4,0.25,-0.6940710556215365,0.25,-0.6852544729161876,0.008816582705348908,0.0
0.25,0.75,1.0,R_64MjAxTXtmHjKMx,choice_only,dailydilemmas,2,4,0.25,-0.6938039134381895,0.25,-0.7156197211866462,-0.021815807748456706,0.0
0.25,0.75,1.0,R_64MjAxTXtmHjKMx,choice_only,dailydilemmas,3,4,0.75,-0.6920861844549647,0.75,-0.6614375140222251,0.030648670432739666,0.0
0.25,0.75,1.0,R_64MjAxTXtmHjKMx,choice_only,dailydilemmas,4,4,1.0,-0.6918386995488164,1.0,-0.6533012592802796,0.03853744026853678,0.0
0.25,0.75,1.0,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,0,4,1.0,-0.6924009679036246,0.75,-0.6846514170416645,0.007749550861960053,-0.25
0.25,0.75,1.0,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,1,4,1.0,-0.6914967585051052,0.75,-0.6631544727780703,0.0283422857270349,-0.25
0.25,0.75,1.0,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,2,4,0.5,-0.6916899171728221,0.75,-0.6675332856246052,0.0241566315482169,0.25
0.25,0.75,1.0,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,3,4,0.5,-0.6925555829975424,0.5,-0.6678676491803812,0.024687933817161167,0.0
0.25,0.75,1.0,R_5B7Sbr53fSq1D3z,inference_affirm,dailydilemmas,4,4,0.5,-0.6934639971088424,0.25,-0.6976621146234667,-0.004198117514624289,-0.25
0.25,0.75,1.0,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,0,4,0.75,-0.6918140257887567,1.0,-0.6698412484535667,0.021972777335189986,0.25
0.25,0.75,1.0,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,1,4,0.75,-0.6912834457678454,1.0,-0.6560271314410313,0.03525631432681409,0.25
0.25,0.75,1.0,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,2,4,1.0,-0.6919592595083794,0.75,-0.6703799256649098,0.02157933384346966,-0.25
0.25,0.75,1.0,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,3,4,0.5,-0.6923729489017025,0.5,-0.6751684399735862,0.017204508928116313,0.0
0.25,0.75,1.0,R_7fTeTaHgGhgcqkN,inference_affirm,dailydilemmas,4,4,0.75,-0.6914575245591041,0.75,-0.6713414765097063,0.020116048049397817,0.0
0.25,0.75,1.0,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,0,4,0.75,-0.6916294137246326,0.5,-0.6720943329990048,0.019535080725627818,-0.25
0.25,0.75,1.0,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,1,4,0.5,-0.6922729032778986,0.5,-0.6818252449107077,0.01044765836719086,0.0
0.25,0.75,1.0,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,2,4,1.0,-0.6913990748711327,0.75,-0.6583542146160648,0.03304486025506792,-0.25
0.25,0.75,1.0,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,3,4,0.75,-0.6917636640252386,1.0,-0.6607878188194787,0.03097584520575991,0.25
0.25,0.75,1.0,R_12tlw5u4cVbNiP1,inference_affirm,dailydilemmas,4,4,0.75,-0.6918227014195795,1.0,-0.6630232863817767,0.02879941503780281,0.25
0.25,1.0,0.0,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,0,4,0.75,-0.6923275991814979,0.75,-0.6830275432258668,0.009300055955631104,0.0
0.25,1.0,0.0,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,1,4,0.5,-0.692107728588651,0.75,-0.6719529505107882,0.02015477807786281,0.25
0.25,1.0,0.0,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,2,4,0.5,-0.6930055898490717,0.5,-0.6869748780293593,0.0060307118197123755,0.0
0.25,1.0,0.0,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,3,4,0.75,-0.6921698893625947,1.0,-0.664421151251168,0.02774873811142675,0.25
0.25,1.0,0.0,R_5EfMjMbx1z8Kvhl,inference_categories,dailydilemmas,4,4,0.5,-0.6916124977152831,0.75,-0.6585186338247222,0.033093863890560904,0.25
0.25,1.0,0.0,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,0,4,0.75,-0.6928161057074206,0.75,-0.685280650700562,0.0075354550068585935,0.0
0.25,1.0,0.0,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,1,4,0.25,-0.6937101957354634,0.5,-0.7120843028471112,-0.018374107111647775,0.25
0.25,1.0,0.0,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,2,4,0.75,-0.6924772749383264,0.75,-0.6836432428370073,0.008834032101319167,0.0
0.25,1.0,0.0,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,3,4,0.75,-0.692553249130433,0.75,-0.6828392086554474,0.009714040474985586,0.0
0.25,1.0,0.0,R_56aT1YjmRtKACUH,inference_categories,dailydilemmas,4,4,0.5,-0.6927715965415814,0.5,-0.6893617662562679,0.0034098302853134976,0.0
0.25,1.0,0.0,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,0,4,1.0,-0.6922145708976619,0.75,-0.6685032327130913,0.023711338184570607,-0.25
0.25,1.0,0.0,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,1,4,0.5,-0.6935194048429342,0.5,-0.7071676006509728,-0.013648195808038666,0.0
0.25,1.0,0.0,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,2,4,0.5,-0.6928434999593708,0.5,-0.69145843131394,0.0013850686454307537,0.0
0.25,1.0,0.0,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,3,4,0.5,-0.6925147737062834,0.75,-0.6723512551778014,0.020163518528482083,0.25
0.25,1.0,0.0,R_3HS2lsaEfcZSuXu,inference_categories,dailydilemmas,4,4,0.75,-0.6922641213528324,0.75,-0.6690006860853719,0.023263435267460553,0.0
0.25,1.0,0.0,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,0,4,0.75,-0.6928992813204569,0.5,-0.6891599964735691,0.0037392848468877915,-0.25
0.25,1.0,0.0,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,1,4,0.75,-0.692487035620315,0.75,-0.664192629318722,0.028294406301592967,0.0
0.25,1.0,0.0,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,2,4,0.25,-0.6934830207785968,0.5,-0.7029522174154308,-0.009469196636833987,0.25
0.25,1.0,0.0,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,3,4,0.75,-0.6924371284265671,1.0,-0.6728618954694239,0.01957523295714325,0.25
0.25,1.0,0.0,R_6HoVfVJSFl7IrlL,inference_categories,dailydilemmas,4,4,0.75,-0.691991702915315,0.75,-0.6655370870451187,0.026454615870196263,0.0
0.25,1.0,0.0,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,0,4,0.5,-0.6932046971065635,0.25,-0.7056125014318899,-0.0124078043253264,-0.25
0.25,1.0,0.0,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,1,4,0.75,-0.6933010362528886,0.5,-0.6895704366178271,0.0037305996350615045,-0.25
0.25,1.0,0.0,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,2,4,0.5,-0.6925393726246563,0.75,-0.684374579376523,0.00816479324813324,0.25
0.25,1.0,0.0,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,3,4,0.25,-0.693672157233209,0.25,-0.6962628791168737,-0.002590721883664715,0.0
0.25,1.0,0.0,R_5Q5TZ5csoblHSvA,inference_categories,dailydilemmas,4,4,0.5,-0.6927479762012052,0.5,-0.6861397447492381,0.006608231451967095,0.0
0.25,1.0,0.0,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,0,4,0.5,-0.6916147042699178,0.5,-0.6768675578836751,0.014747146386242638,0.0
0.25,1.0,0.0,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,1,4,1.0,-0.6899870586634695,1.0,-0.6404171132873102,0.04956994537615933,0.0
0.25,1.0,0.0,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,2,4,0.25,-0.6917238616310285,0.75,-0.6532895070023625,0.03843435462866596,0.5
0.25,1.0,0.0,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,3,4,1.0,-0.6891156439819446,1.0,-0.6111786883990933,0.0779369555828513,0.0
0.25,1.0,0.0,R_18H831wJaDlPwgg,inference_categories,dailydilemmas,4,4,0.75,-0.6902118746874193,1.0,-0.6263885609179132,0.06382331376950612,0.25
0.25,1.0,0.0,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,0,4,0.75,-0.6923560192102111,0.5,-0.6760679769294008,0.016288042280810267,-0.25
0.25,1.0,0.0,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,1,4,0.5,-0.692708683905009,0.5,-0.6772803087650441,0.015428375139964867,0.0
0.25,1.0,0.0,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,2,4,0.5,-0.6938594465566419,0.5,-0.695634825778863,-0.0017753792222211517,0.0
0.25,1.0,0.0,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,3,4,0.25,-0.693157141606494,0.5,-0.6883404774504078,0.00481666415608617,0.25
0.25,1.0,0.0,R_12mMAseFwoOpgqC,inference_categories,dailydilemmas,4,4,0.75,-0.6923894076906529,0.75,-0.6733546474200743,0.0190347602705786,0.0
0.25,1.0,0.0,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,0,5,0.6,-0.6920068818772697,0.6,-0.6694288926744193,0.022577989202850368,0.0
0.25,1.0,0.0,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,1,5,0.8,-0.6917348847637751,0.8,-0.6590991465727373,0.03263573819103782,0.0
0.25,1.0,0.0,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,2,5,0.8,-0.6916545545853191,0.8,-0.6654781299969794,0.026176424588339686,0.0
0.25,1.0,0.0,R_7ojvA7NDI10RoKR,inference_categories,dailydilemmas,3,5,1.0,-0.6917046586626592,1.0,-0.6505028551903848,0.04120180347227442,0.0
0.25,1.0,0.0,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,0,4,0.25,-0.694026868559669,0.25,-0.7175512588961394,-0.023524390336470358,0.0
0.25,1.0,0.0,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,1,4,0.5,-0.6930937564136729,0.5,-0.6954872247673605,-0.002393468353687589,0.0
0.25,1.0,0.0,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,2,4,0.5,-0.6928904338246693,0.5,-0.689184979310016,0.003705454514653317,0.0
0.25,1.0,0.0,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,3,4,0.75,-0.6928488703434292,0.75,-0.6855877066316864,0.007261163711742791,0.0
0.25,1.0,0.0,R_5gbXjT8uFYXCo7E,inference_categories,dailydilemmas,4,4,0.75,-0.6923363356652761,0.75,-0.6880532125650809,0.004283123100195185,0.0
0.25,1.0,0.0,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,0,4,0.5,-0.6928590408729023,0.5,-0.6922693225912806,0.0005897182816216873,0.0
0.25,1.0,0.0,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,1,4,0.25,-0.6940582712554482,0.25,-0.7092777959254231,-0.015219524669974893,0.0
0.25,1.0,0.0,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,2,4,0.25,-0.6938234561373877,0.0,-0.7044314304243495,-0.010607974286961808,-0.25
0.25,1.0,0.0,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,3,4,0.5,-0.6930868562810306,0.25,-0.7036958537683943,-0.010608997487363658,-0.25
0.25,1.0,0.0,R_7f9o7q4AZOoP4ot,inference_categories,dailydilemmas,4,4,0.25,-0.6937483224132927,0.25,-0.7126646387500009,-0.018916316336708205,0.0
0.25,1.0,0.0,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,0,4,0.25,-0.6936107817399355,0.5,-0.6967644483863046,-0.003153666646369069,0.25
0.25,1.0,0.0,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,1,4,0.75,-0.6927597897553112,0.75,-0.6883305289478748,0.0044292608074363304,0.0
0.25,1.0,0.0,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,2,4,0.5,-0.692882790314926,0.75,-0.6909290423591063,0.001953747955819596,0.25
0.25,1.0,0.0,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,3,4,0.5,-0.6933126230141359,0.25,-0.7039016205226614,-0.010588997508525488,-0.25
0.25,1.0,0.0,R_1WHYlcDjJDcnUfD,inference_categories,dailydilemmas,4,4,0.5,-0.6933165620073277,0.5,-0.6970627889389758,-0.0037462269316480556,0.0
0.25,1.0,0.0,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,0,4,0.75,-0.6921669564928575,0.75,-0.6664524209508966,0.025714535541960903,0.0
0.25,1.0,0.0,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,1,4,1.0,-0.6919515344248186,1.0,-0.6674265495775812,0.02452498484723742,0.0
0.25,1.0,0.0,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,2,4,0.75,-0.6922742370254034,0.75,-0.6683108257168499,0.023963411308553506,0.0
0.25,1.0,0.0,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,3,4,0.75,-0.6922809472749593,0.5,-0.6795205816355553,0.01276036563940397,-0.25
0.25,1.0,0.0,R_6Q0gBjey6IdfZpf,inference_categories,dailydilemmas,4,4,0.5,-0.6923239171830518,0.5,-0.6640440093096613,0.02827990787339041,0.0
0.25,1.0,0.0,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,0,4,0.75,-0.6912657817430935,0.75,-0.6698485106056353,0.02141727113745817,0.0
0.25,1.0,0.0,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,1,4,0.75,-0.6910091198303364,0.75,-0.6657526181089364,0.025256501721400038,0.0
0.25,1.0,0.0,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,2,4,0.75,-0.6916135310151922,0.75,-0.6620094484649034,0.02960408255028879,0.0
0.25,1.0,0.0,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,3,4,0.75,-0.6912827721934094,0.75,-0.6641192210961693,0.027163551097240113,0.0
0.25,1.0,0.0,R_1wzohnjOPhN82Wd,inference_categories,dailydilemmas,4,4,0.25,-0.6945114868894781,0.25,-0.712563566978705,-0.018052080089226985,0.0
0.25,1.0,0.0,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,0,4,0.5,-0.693099326816225,0.5,-0.7039518799929294,-0.010852553176704416,0.0
0.25,1.0,0.0,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,1,4,0.5,-0.6935456776381743,0.5,-0.6960385584425607,-0.002492880804386366,0.0
0.25,1.0,0.0,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,2,4,1.0,-0.6903881142268726,1.0,-0.6583182726554782,0.032069841571394475,0.0
0.25,1.0,0.0,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,3,4,0.75,-0.6910186881848221,0.75,-0.6702205169384561,0.02079817124636607,0.0
0.25,1.0,0.0,R_70kbQcqJL4Tkq6B,inference_categories,dailydilemmas,4,4,0.75,-0.6910584094419714,0.75,-0.6568171912751797,0.03424121816679171,0.0
0.25,1.0,0.0,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,0,4,0.25,-0.6927920742765155,0.25,-0.6850979276331404,0.007694146643375088,0.0
0.25,1.0,0.0,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,1,4,0.5,-0.6924913932327733,0.5,-0.6884226499713135,0.004068743261459784,0.0
0.25,1.0,0.0,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,2,4,0.75,-0.6930215747126403,0.5,-0.7033635080991332,-0.010341933386492919,-0.25
0.25,1.0,0.0,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,3,4,0.75,-0.6913539511353748,0.75,-0.6642643676298465,0.02708958350552826,0.0
0.25,1.0,0.0,R_6rftRMhNP0o6boD,inference_categories,dailydilemmas,4,4,1.0,-0.6911317756524363,1.0,-0.6662430612278534,0.02488871442458296,0.0
0.25,1.0,0.0,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,0,4,1.0,-0.6913708595536875,1.0,-0.6461562641713521,0.04521459538233541,0.0
0.25,1.0,0.0,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,1,4,0.75,-0.6912995160513344,1.0,-0.6603097306513506,0.03098978539998387,0.25
0.25,1.0,0.0,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,2,4,0.5,-0.6926591280607736,0.75,-0.6852582281635817,0.007400899897191837,0.25
0.25,1.0,0.0,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,3,4,0.75,-0.6920955861097676,0.75,-0.6659966062725282,0.02609897983723941,0.0
0.25,1.0,0.0,R_6jv2PrGBJcO4of6,inference_categories,dailydilemmas,4,4,0.5,-0.6944162521312823,0.5,-0.7267724532075897,-0.03235620107630732,0.0
0.25,1.0,0.0,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,0,4,0.75,-0.6901793664806752,0.75,-0.6352760835688319,0.05490328291184332,0.0
0.25,1.0,0.0,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,1,4,0.5,-0.6905398035230048,0.5,-0.6453226105738198,0.045217192949185026,0.0
0.25,1.0,0.0,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,2,4,0.75,-0.6916850396000928,0.75,-0.6529557034355075,0.03872933616458529,0.0
0.25,1.0,0.0,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,3,4,0.75,-0.6917166981820564,0.75,-0.6598101301222593,0.03190656805979708,0.0
0.25,1.0,0.0,R_1dHqTtKKq3yQvmX,inference_categories,dailydilemmas,4,4,0.75,-0.6905830384527758,0.75,-0.6244503142792237,0.0661327241735521,0.0
0.25,1.0,0.0,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,0,4,1.0,-0.6920433577900249,1.0,-0.6629588016073762,0.029084556182648713,0.0
0.25,1.0,0.0,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,1,4,1.0,-0.6919164570325738,1.0,-0.6406729652846995,0.05124349174787424,0.0
0.25,1.0,0.0,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,2,4,0.75,-0.6928577825296892,0.75,-0.6657177252494274,0.02714005728026181,0.0
0.25,1.0,0.0,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,3,4,0.25,-0.6932254130917721,0.5,-0.6904610798045094,0.002764333287262666,0.25
0.25,1.0,0.0,R_1P81VK8fH860C4V,inference_categories,dailydilemmas,4,4,1.0,-0.6913179800919581,1.0,-0.6422560302189232,0.049061949873034916,0.0
0.25,1.0,0.0,R_7go085j249AymBb,inference_categories,dailydilemmas,0,4,0.5,-0.6920457681275483,0.5,-0.6638421017118982,0.028203666415650086,0.0
0.25,1.0,0.0,R_7go085j249AymBb,inference_categories,dailydilemmas,1,4,0.75,-0.6918687893093179,0.75,-0.6597831107926424,0.03208567851667554,0.0
0.25,1.0,0.0,R_7go085j249AymBb,inference_categories,dailydilemmas,2,4,0.75,-0.6916919699910548,1.0,-0.6558010236835018,0.03589094630755296,0.25
0.25,1.0,0.0,R_7go085j249AymBb,inference_categories,dailydilemmas,3,4,0.75,-0.6921476975615788,0.75,-0.6672729115092942,0.024874786052284548,0.0
0.25,1.0,0.0,R_7go085j249AymBb,inference_categories,dailydilemmas,4,4,0.5,-0.6933859969559947,0.5,-0.6921883201621185,0.0011976767938761679,0.0
0.25,1.0,0.0,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,0,4,0.25,-0.6927821561848767,0.25,-0.6869095913799692,0.0058725648049074985,0.0
0.25,1.0,0.0,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,1,4,0.75,-0.6925641341245401,0.75,-0.679936044786621,0.012628089337919146,0.0
0.25,1.0,0.0,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,2,4,0.75,-0.6928042560852457,0.75,-0.6804414394566924,0.012362816628553208,0.0
0.25,1.0,0.0,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,3,4,1.0,-0.6921312027011314,1.0,-0.6657187626470142,0.026412440054117137,0.0
0.25,1.0,0.0,R_6xzSCFMWRhzZIRg,inference_categories,dailydilemmas,4,4,0.75,-0.6925934243944709,0.75,-0.6823333505135074,0.010260073880963505,0.0
0.25,1.0,0.0,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,0,4,1.0,-0.6915691978027982,0.75,-0.6505111818412325,0.041058015961565775,-0.25
0.25,1.0,0.0,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,1,4,0.5,-0.6922579912654148,0.5,-0.6741742592047808,0.01808373206063396,0.0
0.25,1.0,0.0,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,2,4,1.0,-0.6920351292436367,1.0,-0.660143205257639,0.03189192398599772,0.0
0.25,1.0,0.0,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,3,4,1.0,-0.6918581079995139,0.75,-0.6533691078561474,0.038489000143366425,-0.25
0.25,1.0,0.0,R_5EychZPB1u00qZH,inference_categories,dailydilemmas,4,4,0.25,-0.693113923592781,0.25,-0.7024111637232807,-0.009297240130499707,0.0
0.25,1.0,0.0,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,0,4,0.5,-0.6934585289871318,0.5,-0.6961602828727391,-0.0027017538856073386,0.0
0.25,1.0,0.0,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,1,4,0.75,-0.6924249223884483,0.75,-0.6665783318248426,0.02584659056360572,0.0
0.25,1.0,0.0,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,2,4,0.75,-0.6921256744126439,1.0,-0.6634792966468069,0.028646377765837006,0.25
0.25,1.0,0.0,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,3,4,0.75,-0.6923140677501498,0.75,-0.671573249151407,0.020740818598742772,0.0
0.25,1.0,0.0,R_59glCvaBnt5WTU6,inference_categories,dailydilemmas,4,4,0.75,-0.6924660984930848,0.75,-0.6797339431465085,0.012732155346576346,0.0
0.25,1.0,0.0,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,0,4,0.5,-0.6925040934732599,0.5,-0.66878329306416,0.023720800409099962,0.0
0.25,1.0,0.0,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,1,4,0.25,-0.693942222109138,0.75,-0.7130671045995749,-0.019124882490436867,0.5
0.25,1.0,0.0,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,2,4,0.75,-0.6912821629528922,0.75,-0.6593617864818562,0.03192037647103607,0.0
0.25,1.0,0.0,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,3,4,0.5,-0.6924616239598635,0.75,-0.6740068475359016,0.018454776423961983,0.25
0.25,1.0,0.0,R_1nBL27EvLs0Bkk4,inference_categories,dailydilemmas,4,4,1.0,-0.6911718043804796,1.0,-0.6494806978882617,0.041691106492217966,0.0
0.25,1.0,0.0,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,0,4,0.75,-0.6927384253042169,0.75,-0.6822426174852533,0.010495807818963643,0.0
0.25,1.0,0.0,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,1,4,0.5,-0.6927163458859349,0.25,-0.6914322785865531,0.001284067299381797,-0.25
0.25,1.0,0.0,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,2,4,0.5,-0.6932754640605925,0.75,-0.6863185064411547,0.00695695761943782,0.25
0.25,1.0,0.0,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,3,4,0.75,-0.6926125292192916,0.75,-0.6898313526396912,0.0027811765796004195,0.0
0.25,1.0,0.0,R_6FsUQnzEYAQwtwa,inference_categories,dailydilemmas,4,4,0.75,-0.6926171705827615,0.5,-0.6810186347167542,0.011598535866007342,-0.25
0.25,1.0,0.0,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,0,4,1.0,-0.6916563926178843,1.0,-0.6536339610979693,0.03802243151991491,0.0
0.25,1.0,0.0,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,1,4,0.75,-0.6913416045752215,0.5,-0.6516934378947716,0.0396481666804499,-0.25
0.25,1.0,0.0,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,2,4,0.75,-0.6917451406050665,0.75,-0.6546463238183505,0.037098816786716005,0.0
0.25,1.0,0.0,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,3,4,0.75,-0.6915415809271314,0.75,-0.6635793629021596,0.027962218024971786,0.0
0.25,1.0,0.0,R_5pX1jjp1Yu1RSN7,inference_categories,dailydilemmas,4,4,0.25,-0.6954732529707177,0.25,-0.7376118681852544,-0.04213861521453666,0.0
0.25,1.0,0.0,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,0,5,1.0,-0.6901900358599771,1.0,-0.6125166531654282,0.07767338269454882,0.0
0.25,1.0,0.0,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,1,5,0.6,-0.6912324351004475,0.8,-0.6431457426945999,0.04808669240584762,0.20000000000000007
0.25,1.0,0.0,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,2,5,0.8,-0.691829432035987,0.8,-0.6576104348493146,0.03421899718667243,0.0
0.25,1.0,0.0,R_5DY1mtPtJpWz8WC,inference_categories,dailydilemmas,3,5,0.6,-0.6903303706504949,0.6,-0.6267511958816858,0.06357917476880903,0.0
0.25,1.0,0.0,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,0,4,0.75,-0.6919509454770811,1.0,-0.6652893289273203,0.026661616549760847,0.25
0.25,1.0,0.0,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,1,4,0.5,-0.693423134032705,0.5,-0.7056494695593332,-0.012226335526628218,0.0
0.25,1.0,0.0,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,2,4,0.5,-0.692956189895669,0.75,-0.6842934842817099,0.008662705613959099,0.25
0.25,1.0,0.0,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,3,4,0.5,-0.6922843616630568,0.5,-0.6778808158859781,0.014403545777078697,0.0
0.25,1.0,0.0,R_1PN3SGDWOMibPAh,inference_categories,dailydilemmas,4,4,1.0,-0.6918221546867992,1.0,-0.6683072539745237,0.023514900712275466,0.0
0.25,1.0,0.0,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,0,4,0.5,-0.6921819867098238,0.75,-0.6705359929017715,0.021645993808052322,0.25
0.25,1.0,0.0,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,1,4,0.75,-0.6927603848918005,0.5,-0.6943322838859373,-0.001571898994136789,-0.25
0.25,1.0,0.0,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,2,4,0.5,-0.6928712779217644,0.5,-0.7011887859888503,-0.008317508067085866,0.0
0.25,1.0,0.0,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,3,4,0.75,-0.6917737093762071,1.0,-0.6585203124940653,0.033253396882141795,0.25
0.25,1.0,0.0,R_3SrBXsc2uYrsSZz,inference_categories,dailydilemmas,4,4,1.0,-0.691789791299691,1.0,-0.6606793153097608,0.03111047598993022,0.0
