persona_id,condition,fit_type,n_trials,test_acc,test_ll
11,choice_only,projected,11,0.72,-0.6671999823293701
11,choice_only,partial,11,0.72,-0.6671999823293701
11,choice_only,standard,12,0.68,-0.6928392639439314
11,choice_only,projected,12,0.66,-0.6707988771389527
11,choice_only,partial,12,0.66,-0.6707988771389527
11,choice_only,standard,13,0.68,-0.6927655948630244
11,choice_only,projected,13,0.72,-0.6604185240669738
11,choice_only,partial,13,0.72,-0.6604185240669738
11,choice_only,standard,14,0.7,-0.6926552303314172
11,choice_only,projected,14,0.74,-0.6513806999138361
11,choice_only,partial,14,0.74,-0.6513806999138361
11,choice_only,standard,15,0.74,-0.6924802624392629
11,choice_only,projected,15,0.76,-0.6402164610427475
11,choice_only,partial,15,0.76,-0.6402164610427475
11,choice_only,standard,16,0.76,-0.6925307334833427
11,choice_only,projected,16,0.74,-0.6434787603348262
11,choice_only,partial,16,0.74,-0.6434787603348262
11,choice_only,standard,17,0.7,-0.6924793921963074
11,choice_only,projected,17,0.78,-0.6383881877044049
11,choice_only,partial,17,0.78,-0.6383881877044049
11,choice_only,standard,18,0.74,-0.6923564918807447
11,choice_only,projected,18,0.78,-0.6287938393767076
11,choice_only,partial,18,0.78,-0.6287938393767076
11,choice_only,standard,19,0.74,-0.6923441171199941
11,choice_only,projected,19,0.72,-0.6257122929856154
11,choice_only,partial,19,0.72,-0.6257122929856154
11,choice_only,standard,20,0.74,-0.692132748277119
11,choice_only,projected,20,0.7,-0.6142065655103847
11,choice_only,partial,20,0.7,-0.6142065655103847
11,inference_affirm,standard,1,0.72,-0.6929962449253563
11,inference_affirm,projected,1,0.74,-0.6772513804345186
11,inference_affirm,partial,1,0.74,-0.6780268784406032
11,inference_affirm,standard,2,0.78,-0.6930135275639389
11,inference_affirm,projected,2,0.72,-0.6817286277299011
11,inference_affirm,partial,2,0.74,-0.6764976268484011
11,inference_affirm,standard,3,0.78,-0.6929675688732806
11,inference_affirm,projected,3,0.76,-0.6715201096710918
11,inference_affirm,partial,3,0.76,-0.666917427825829
11,inference_affirm,standard,4,0.78,-0.6928996538220673
11,inference_affirm,projected,4,0.76,-0.6614095893867664
11,inference_affirm,partial,4,0.76,-0.6568071612802185
11,inference_affirm,standard,5,0.62,-0.6930303111564102
11,inference_affirm,projected,5,0.72,-0.6792977886396429
11,inference_affirm,partial,5,0.76,-0.672207514997217
11,inference_affirm,standard,6,0.58,-0.6930288208247924
11,inference_affirm,projected,6,0.62,-0.6797560955979673
11,inference_affirm,partial,6,0.72,-0.6729351438053088
11,inference_affirm,standard,7,0.62,-0.693008227970845
11,inference_affirm,projected,7,0.74,-0.6781595835987849
11,inference_affirm,partial,7,0.68,-0.671450419954261
11,inference_affirm,standard,8,0.58,-0.6930341905877078
11,inference_affirm,projected,8,0.62,-0.683661540620637
11,inference_affirm,partial,8,0.64,-0.6767216056114337
11,inference_affirm,standard,9,0.58,-0.6929890278673541
11,inference_affirm,projected,9,0.68,-0.6780452716386715
11,inference_affirm,partial,9,0.62,-0.671901817047797
11,inference_affirm,standard,10,0.7,-0.692831271837267
11,inference_affirm,projected,10,0.82,-0.661009647425399
11,inference_affirm,partial,10,0.76,-0.6565854128805212
11,inference_affirm,standard,11,0.68,-0.6928267841996782
11,inference_affirm,projected,11,0.72,-0.6671999823293701
11,inference_affirm,partial,11,0.78,-0.6619879978105189
11,inference_affirm,standard,12,0.68,-0.6928392639439314
11,inference_affirm,projected,12,0.66,-0.6707988771389527
11,inference_affirm,partial,12,0.74,-0.6656184251727849
11,inference_affirm,standard,13,0.68,-0.6927655948630244
11,inference_affirm,projected,13,0.72,-0.6604185240669738
11,inference_affirm,partial,13,0.82,-0.649865721036057
11,inference_affirm,standard,14,0.7,-0.6926552303314172
11,inference_affirm,projected,14,0.74,-0.6513806999138361
11,inference_affirm,partial,14,0.76,-0.645259745225174
11,inference_affirm,standard,15,0.74,-0.6924802624392629
11,inference_affirm,projected,15,0.76,-0.6402164610427475
11,inference_affirm,partial,15,0.78,-0.6335977295718372
11,inference_affirm,standard,16,0.76,-0.6925307334833427
11,inference_affirm,projected,16,0.74,-0.6434787603348262
11,inference_affirm,partial,16,0.76,-0.6367542836993875
11,inference_affirm,standard,17,0.7,-0.6924793921963074
11,inference_affirm,projected,17,0.78,-0.6383881877044049
11,inference_affirm,partial,17,0.8,-0.627536645555628
11,inference_affirm,standard,18,0.74,-0.6923564918807447
11,inference_affirm,projected,18,0.78,-0.6287938393767076
11,inference_affirm,partial,18,0.78,-0.6185025606642691
11,inference_affirm,standard,19,0.74,-0.6923441171199941
11,inference_affirm,projected,19,0.72,-0.6257122929856154
11,inference_affirm,partial,19,0.74,-0.6159597378359686
11,inference_affirm,standard,20,0.74,-0.692132748277119
11,inference_affirm,projected,20,0.7,-0.6142065655103847
11,inference_affirm,partial,20,0.74,-0.6052852203139149
11,inference_categories,standard,1,0.72,-0.6929962449253563
11,inference_categories,projected,1,0.74,-0.6772513804345186
11,inference_categories,partial,1,0.72,-0.6770510842060233
11,inference_categories,standard,2,0.78,-0.6930135275639389
11,inference_categories,projected,2,0.72,-0.6817286277299011
11,inference_categories,partial,2,0.7,-0.6836944165707629
11,inference_categories,standard,3,0.78,-0.6929675688732806
11,inference_categories,projected,3,0.76,-0.6715201096710918
11,inference_categories,partial,3,0.72,-0.6768445480061095
11,inference_categories,standard,4,0.78,-0.6928996538220673
11,inference_categories,projected,4,0.76,-0.6614095893867664
11,inference_categories,partial,4,0.78,-0.6666573482185725
11,inference_categories,standard,5,0.62,-0.6930303111564102
11,inference_categories,projected,5,0.72,-0.6792977886396429
11,inference_categories,partial,5,0.64,-0.6849053416778158
11,inference_categories,standard,6,0.58,-0.6930288208247924
11,inference_categories,projected,6,0.62,-0.6797560955979673
11,inference_categories,partial,6,0.62,-0.6850561588499308
11,inference_categories,standard,7,0.62,-0.693008227970845
11,inference_categories,projected,7,0.74,-0.6781595835987849
11,inference_categories,partial,7,0.64,-0.6840288567651974
11,inference_categories,standard,8,0.58,-0.6930341905877078
11,inference_categories,projected,8,0.62,-0.683661540620637
11,inference_categories,partial,8,0.64,-0.6882800242831637
11,inference_categories,standard,9,0.58,-0.6929890278673541
11,inference_categories,projected,9,0.68,-0.6780452716386715
11,inference_categories,partial,9,0.62,-0.6794765846479714
11,inference_categories,standard,10,0.7,-0.692831271837267
11,inference_categories,projected,10,0.82,-0.661009647425399
11,inference_categories,partial,10,0.72,-0.6624362212432823
11,inference_categories,standard,11,0.68,-0.6928267841996782
11,inference_categories,projected,11,0.72,-0.6671999823293701
11,inference_categories,partial,11,0.68,-0.6693436307837146
11,inference_categories,standard,12,0.68,-0.6928392639439314
11,inference_categories,projected,12,0.66,-0.6707988771389527
11,inference_categories,partial,12,0.68,-0.6731198227354657
11,inference_categories,standard,13,0.68,-0.6927655948630244
11,inference_categories,projected,13,0.72,-0.6604185240669738
11,inference_categories,partial,13,0.7,-0.6629518837159916
11,inference_categories,standard,14,0.7,-0.6926552303314172
11,inference_categories,projected,14,0.74,-0.6513806999138361
11,inference_categories,partial,14,0.68,-0.654078742001897
11,inference_categories,standard,15,0.74,-0.6924802624392629
11,inference_categories,projected,15,0.76,-0.6402164610427475
11,inference_categories,partial,15,0.72,-0.6430077163117569
11,inference_categories,standard,16,0.76,-0.6925307334833427
11,inference_categories,projected,16,0.74,-0.6434787603348262
11,inference_categories,partial,16,0.7,-0.6461882577411522
11,inference_categories,standard,17,0.7,-0.6924793921963074
11,inference_categories,projected,17,0.78,-0.6383881877044049
11,inference_categories,partial,17,0.72,-0.6405193866502511
11,inference_categories,standard,18,0.74,-0.6923564918807447
11,inference_categories,projected,18,0.78,-0.6287938393767076
11,inference_categories,partial,18,0.7,-0.6319511752049884
11,inference_categories,standard,19,0.74,-0.6923441171199941
11,inference_categories,projected,19,0.72,-0.6257122929856154
11,inference_categories,partial,19,0.7,-0.6292267483565145
11,inference_categories,standard,20,0.74,-0.692132748277119
11,inference_categories,projected,20,0.7,-0.6142065655103847
11,inference_categories,partial,20,0.72,-0.6184898828141216
10,choice_only,standard,1,0.72,-0.6927744571274559
10,choice_only,projected,1,0.68,-0.652708569736747
10,choice_only,partial,1,0.68,-0.652708569736747
10,choice_only,standard,2,0.7,-0.6928174815681858
10,choice_only,projected,2,0.68,-0.6582528325442
10,choice_only,partial,2,0.68,-0.6582528325442
10,choice_only,standard,3,0.78,-0.6925946027139291
10,choice_only,projected,3,0.7,-0.6394825745798568
10,choice_only,partial,3,0.7,-0.6394825745798568
10,choice_only,standard,4,0.76,-0.6925862038030646
10,choice_only,projected,4,0.7,-0.6401874422159577
10,choice_only,partial,4,0.7,-0.6401874422159577
10,choice_only,standard,5,0.78,-0.6924982769463375
10,choice_only,projected,5,0.7,-0.6334798695400451
10,choice_only,partial,5,0.7,-0.6334798695400451
10,choice_only,standard,6,0.74,-0.6924646993036674
10,choice_only,projected,6,0.68,-0.6293238135186578
10,choice_only,partial,6,0.68,-0.6293238135186578
10,choice_only,standard,7,0.68,-0.6928215296502723
10,choice_only,projected,7,0.62,-0.6535099893443528
10,choice_only,partial,7,0.62,-0.6535099893443528
10,choice_only,standard,8,0.7,-0.6924972962825412
10,choice_only,projected,8,0.66,-0.6380268374990282
10,choice_only,partial,8,0.66,-0.6380268374990282
10,choice_only,standard,9,0.66,-0.6925992811391137
10,choice_only,projected,9,0.66,-0.645102731983005
10,choice_only,partial,9,0.66,-0.645102731983005
10,choice_only,standard,10,0.72,-0.6923742215516406
10,choice_only,projected,10,0.68,-0.632938149310353
10,choice_only,partial,10,0.68,-0.632938149310353
10,choice_only,standard,11,0.74,-0.6921692242364152
10,choice_only,projected,11,0.7,-0.6232428999733607
10,choice_only,partial,11,0.7,-0.6232428999733607
10,choice_only,standard,12,0.74,-0.6919468943103084
10,choice_only,projected,12,0.7,-0.6140774111739556
10,choice_only,partial,12,0.7,-0.6140774111739556
10,choice_only,standard,13,0.74,-0.6918511420477483
10,choice_only,projected,13,0.7,-0.6114513100059955
10,choice_only,partial,13,0.7,-0.6114513100059955
10,choice_only,standard,14,0.76,-0.6916336477043308
10,choice_only,projected,14,0.7,-0.6045900819001432
10,choice_only,partial,14,0.7,-0.6045900819001432
10,choice_only,standard,15,0.74,-0.6914274096504751
10,choice_only,projected,15,0.7,-0.5981509160811062
10,choice_only,partial,15,0.7,-0.5981509160811062
10,choice_only,standard,16,0.72,-0.6915837406073352
10,choice_only,projected,16,0.68,-0.602543435250181
10,choice_only,partial,16,0.68,-0.602543435250181
10,choice_only,standard,17,0.74,-0.6916468751827394
10,choice_only,projected,17,0.7,-0.6061598985087024
10,choice_only,partial,17,0.7,-0.6061598985087024
10,choice_only,standard,18,0.76,-0.6915524756047898
10,choice_only,projected,18,0.7,-0.6030981960419405
10,choice_only,partial,18,0.7,-0.6030981960419405
10,choice_only,standard,19,0.74,-0.6915088706925074
10,choice_only,projected,19,0.72,-0.601485374600069
10,choice_only,partial,19,0.72,-0.601485374600069
10,choice_only,standard,20,0.74,-0.6917039458929486
10,choice_only,projected,20,0.7,-0.6113550859270847
10,choice_only,partial,20,0.7,-0.6113550859270847
10,inference_affirm,standard,1,0.72,-0.6927744571274559
10,inference_affirm,projected,1,0.68,-0.652708569736747
10,inference_affirm,partial,1,0.68,-0.655917846343594
10,inference_affirm,standard,2,0.7,-0.6928174815681858
10,inference_affirm,projected,2,0.68,-0.6582528325442
10,inference_affirm,partial,2,0.64,-0.6601911450408702
10,inference_affirm,standard,3,0.78,-0.6925946027139291
10,inference_affirm,projected,3,0.7,-0.6394825745798568
10,inference_affirm,partial,3,0.66,-0.6400577213827121
10,inference_affirm,standard,4,0.76,-0.6925862038030646
10,inference_affirm,projected,4,0.7,-0.6401874422159577
10,inference_affirm,partial,4,0.66,-0.6393868856426119
10,inference_affirm,standard,5,0.78,-0.6924982769463375
10,inference_affirm,projected,5,0.7,-0.6334798695400451
10,inference_affirm,partial,5,0.68,-0.6325047837841327
10,inference_affirm,standard,6,0.74,-0.6924646993036674
10,inference_affirm,projected,6,0.68,-0.6293238135186578
10,inference_affirm,partial,6,0.66,-0.6262731543760228
10,inference_affirm,standard,7,0.68,-0.6928215296502723
10,inference_affirm,projected,7,0.62,-0.6535099893443528
10,inference_affirm,partial,7,0.68,-0.6274377794128418
10,inference_affirm,standard,8,0.7,-0.6924972962825412
10,inference_affirm,projected,8,0.66,-0.6380268374990282
10,inference_affirm,partial,8,0.64,-0.6232530204690875
10,inference_affirm,standard,9,0.66,-0.6925992811391137
10,inference_affirm,projected,9,0.66,-0.645102731983005
10,inference_affirm,partial,9,0.66,-0.6303250330606115
10,inference_affirm,standard,10,0.72,-0.6923742215516406
10,inference_affirm,projected,10,0.68,-0.632938149310353
10,inference_affirm,partial,10,0.7,-0.6175804599449434
10,inference_affirm,standard,11,0.74,-0.6921692242364152
10,inference_affirm,projected,11,0.7,-0.6232428999733607
10,inference_affirm,partial,11,0.68,-0.6112940657690795
10,inference_affirm,standard,12,0.74,-0.6919468943103084
10,inference_affirm,projected,12,0.7,-0.6140774111739556
10,inference_affirm,partial,12,0.7,-0.6054353605957856
10,inference_affirm,standard,13,0.74,-0.6918511420477483
10,inference_affirm,projected,13,0.7,-0.6114513100059955
10,inference_affirm,partial,13,0.7,-0.6038299435775621
10,inference_affirm,standard,14,0.76,-0.6916336477043308
10,inference_affirm,projected,14,0.7,-0.6045900819001432
10,inference_affirm,partial,14,0.72,-0.5970980628557353
10,inference_affirm,standard,15,0.74,-0.6914274096504751
10,inference_affirm,projected,15,0.7,-0.5981509160811062
10,inference_affirm,partial,15,0.74,-0.5901313851630465
10,inference_affirm,standard,16,0.72,-0.6915837406073352
10,inference_affirm,projected,16,0.68,-0.602543435250181
10,inference_affirm,partial,16,0.74,-0.5943933828008369
10,inference_affirm,standard,17,0.74,-0.6916468751827394
10,inference_affirm,projected,17,0.7,-0.6061598985087024
10,inference_affirm,partial,17,0.72,-0.5975745909590543
10,inference_affirm,standard,18,0.76,-0.6915524756047898
10,inference_affirm,projected,18,0.7,-0.6030981960419405
10,inference_affirm,partial,18,0.72,-0.5932452575981622
10,inference_affirm,standard,19,0.74,-0.6915088706925074
10,inference_affirm,projected,19,0.72,-0.601485374600069
10,inference_affirm,partial,19,0.7,-0.5917138509185501
10,inference_affirm,standard,20,0.74,-0.6917039458929486
10,inference_affirm,projected,20,0.7,-0.6113550859270847
10,inference_affirm,partial,20,0.68,-0.6010213583258353
10,inference_categories,standard,1,0.72,-0.6927744571274559
10,inference_categories,projected,1,0.68,-0.652708569736747
10,inference_categories,partial,1,0.68,-0.6572530811470065
10,inference_categories,standard,2,0.7,-0.6928174815681858
10,inference_categories,projected,2,0.68,-0.6582528325442
10,inference_categories,partial,2,0.72,-0.6649556974832304
10,inference_categories,standard,3,0.78,-0.6925946027139291
10,inference_categories,projected,3,0.7,-0.6394825745798568
10,inference_categories,partial,3,0.68,-0.6650288837007341
10,inference_categories,standard,4,0.76,-0.6925862038030646
10,inference_categories,projected,4,0.7,-0.6401874422159577
10,inference_categories,partial,4,0.68,-0.6661191173759246
10,inference_categories,standard,5,0.78,-0.6924982769463375
10,inference_categories,projected,5,0.7,-0.6334798695400451
10,inference_categories,partial,5,0.66,-0.6562367834351153
10,inference_categories,standard,6,0.74,-0.6924646993036674
10,inference_categories,projected,6,0.68,-0.6293238135186578
10,inference_categories,partial,6,0.66,-0.649483102063509
10,inference_categories,standard,7,0.68,-0.6928215296502723
10,inference_categories,projected,7,0.62,-0.6535099893443528
10,inference_categories,partial,7,0.64,-0.6772791831226599
10,inference_categories,standard,8,0.7,-0.6924972962825412
10,inference_categories,projected,8,0.66,-0.6380268374990282
10,inference_categories,partial,8,0.64,-0.6725287429246358
10,inference_categories,standard,9,0.66,-0.6925992811391137
10,inference_categories,projected,9,0.66,-0.645102731983005
10,inference_categories,partial,9,0.62,-0.6806091535129632
10,inference_categories,standard,10,0.72,-0.6923742215516406
10,inference_categories,projected,10,0.68,-0.632938149310353
10,inference_categories,partial,10,0.62,-0.6758962787783009
10,inference_categories,standard,11,0.74,-0.6921692242364152
10,inference_categories,projected,11,0.7,-0.6232428999733607
10,inference_categories,partial,11,0.66,-0.6650145075071073
10,inference_categories,standard,12,0.74,-0.6919468943103084
10,inference_categories,projected,12,0.7,-0.6140774111739556
10,inference_categories,partial,12,0.7,-0.6500414692553917
10,inference_categories,standard,13,0.74,-0.6918511420477483
10,inference_categories,projected,13,0.7,-0.6114513100059955
10,inference_categories,partial,13,0.72,-0.644988402423222
10,inference_categories,standard,14,0.76,-0.6916336477043308
10,inference_categories,projected,14,0.7,-0.6045900819001432
10,inference_categories,partial,14,0.72,-0.6410047550291713
10,inference_categories,standard,15,0.74,-0.6914274096504751
10,inference_categories,projected,15,0.7,-0.5981509160811062
10,inference_categories,partial,15,0.72,-0.6301793015474347
10,inference_categories,standard,16,0.72,-0.6915837406073352
10,inference_categories,projected,16,0.68,-0.602543435250181
10,inference_categories,partial,16,0.7,-0.6361112228637267
10,inference_categories,standard,17,0.74,-0.6916468751827394
10,inference_categories,projected,17,0.7,-0.6061598985087024
10,inference_categories,partial,17,0.68,-0.6420088355901241
10,inference_categories,standard,18,0.76,-0.6915524756047898
10,inference_categories,projected,18,0.7,-0.6030981960419405
10,inference_categories,partial,18,0.72,-0.6361470837639449
10,inference_categories,standard,19,0.74,-0.6915088706925074
10,inference_categories,projected,19,0.72,-0.601485374600069
10,inference_categories,partial,19,0.72,-0.6296126182548708
10,inference_categories,standard,20,0.74,-0.6917039458929486
10,inference_categories,projected,20,0.7,-0.6113550859270847
10,inference_categories,partial,20,0.68,-0.6431844000484717
12,choice_only,standard,1,0.66,-0.6930278310006731
12,choice_only,projected,1,0.66,-0.6804351430112031
12,choice_only,partial,1,0.66,-0.6804351430112031
12,choice_only,standard,2,0.62,-0.6929970507251355
12,choice_only,projected,2,0.68,-0.6704572294360501
12,choice_only,partial,2,0.68,-0.6704572294360501
12,choice_only,standard,3,0.54,-0.6931305068345877
12,choice_only,projected,3,0.66,-0.6835524337456143
12,choice_only,partial,3,0.66,-0.6835524337456143
12,choice_only,standard,4,0.36,-0.6932647349198555
12,choice_only,projected,4,0.48,-0.6950287387223207
12,choice_only,partial,4,0.48,-0.6950287387223207
12,choice_only,standard,5,0.3,-0.693356400504833
12,choice_only,projected,5,0.32,-0.705096774573746
12,choice_only,partial,5,0.32,-0.705096774573746
12,choice_only,standard,6,0.4,-0.6933057749598476
12,choice_only,projected,6,0.34,-0.7061794372217537
12,choice_only,partial,6,0.34,-0.7061794372217537
12,choice_only,standard,7,0.38,-0.6933937528137344
12,choice_only,projected,7,0.28,-0.7137664147889279
12,choice_only,partial,7,0.28,-0.7137664147889279
12,choice_only,standard,8,0.38,-0.6933641984239016
12,choice_only,projected,8,0.32,-0.716834483404217
12,choice_only,partial,8,0.32,-0.716834483404217
12,choice_only,standard,9,0.38,-0.6933895396298884
12,choice_only,projected,9,0.36,-0.7202150674264758
12,choice_only,partial,9,0.36,-0.7202150674264758
12,choice_only,standard,10,0.56,-0.6929390335931886
12,choice_only,projected,10,0.68,-0.6692822034761938
12,choice_only,partial,10,0.68,-0.6692822034761938
12,choice_only,standard,11,0.64,-0.6929796775772817
12,choice_only,projected,11,0.72,-0.6745619227143942
12,choice_only,partial,11,0.72,-0.6745619227143942
12,choice_only,standard,12,0.64,-0.6928512369836238
12,choice_only,projected,12,0.72,-0.6626806784744592
12,choice_only,partial,12,0.72,-0.6626806784744592
12,choice_only,standard,13,0.7,-0.6926512457131078
12,choice_only,projected,13,0.7,-0.6489454574448055
12,choice_only,partial,13,0.7,-0.6489454574448055
12,choice_only,standard,14,0.68,-0.6927621674262865
12,choice_only,projected,14,0.7,-0.6499656532940539
12,choice_only,partial,14,0.7,-0.6499656532940539
12,choice_only,standard,15,0.7,-0.6927500270423732
12,choice_only,projected,15,0.68,-0.6457791402719252
12,choice_only,partial,15,0.68,-0.6457791402719252
12,choice_only,standard,16,0.72,-0.6922029953558027
12,choice_only,projected,16,0.7,-0.6264031627015062
12,choice_only,partial,16,0.7,-0.6264031627015062
12,choice_only,standard,17,0.7,-0.692214031592076
12,choice_only,projected,17,0.72,-0.6275632316315499
12,choice_only,partial,17,0.72,-0.6275632316315499
12,choice_only,standard,18,0.72,-0.6921657272616496
12,choice_only,projected,18,0.72,-0.6251735712490086
12,choice_only,partial,18,0.72,-0.6251735712490086
12,choice_only,standard,19,0.72,-0.6920645787820568
12,choice_only,projected,19,0.72,-0.6190926535077632
12,choice_only,partial,19,0.72,-0.6190926535077632
12,choice_only,standard,20,0.7,-0.6919007750553945
12,choice_only,projected,20,0.7,-0.6134521891554047
12,choice_only,partial,20,0.7,-0.6134521891554047
12,inference_affirm,standard,1,0.66,-0.6930278310006731
12,inference_affirm,projected,1,0.66,-0.6804351430112031
12,inference_affirm,partial,1,0.7,-0.6784598276080653
12,inference_affirm,standard,2,0.62,-0.6929970507251355
12,inference_affirm,projected,2,0.68,-0.6704572294360501
12,inference_affirm,partial,2,0.64,-0.6706874535993507
12,inference_affirm,standard,3,0.54,-0.6931305068345877
12,inference_affirm,projected,3,0.66,-0.6835524337456143
12,inference_affirm,partial,3,0.68,-0.6817843674800627
12,inference_affirm,standard,4,0.36,-0.6932647349198555
12,inference_affirm,projected,4,0.48,-0.6950287387223207
12,inference_affirm,partial,4,0.64,-0.6852125619170742
12,inference_affirm,standard,5,0.3,-0.693356400504833
12,inference_affirm,projected,5,0.32,-0.705096774573746
12,inference_affirm,partial,5,0.46,-0.694985733170298
12,inference_affirm,standard,6,0.4,-0.6933057749598476
12,inference_affirm,projected,6,0.34,-0.7061794372217537
12,inference_affirm,partial,6,0.54,-0.6904200186487225
12,inference_affirm,standard,7,0.38,-0.6933937528137344
12,inference_affirm,projected,7,0.28,-0.7137664147889279
12,inference_affirm,partial,7,0.48,-0.6957677889438658
12,inference_affirm,standard,8,0.38,-0.6933641984239016
12,inference_affirm,projected,8,0.32,-0.716834483404217
12,inference_affirm,partial,8,0.52,-0.6959572802762001
12,inference_affirm,standard,9,0.38,-0.6933895396298884
12,inference_affirm,projected,9,0.36,-0.7202150674264758
12,inference_affirm,partial,9,0.44,-0.6987352042807424
12,inference_affirm,standard,10,0.56,-0.6929390335931886
12,inference_affirm,projected,10,0.68,-0.6692822034761938
12,inference_affirm,partial,10,0.72,-0.6586810058472223
12,inference_affirm,standard,11,0.64,-0.6929796775772817
12,inference_affirm,projected,11,0.72,-0.6745619227143942
12,inference_affirm,partial,11,0.68,-0.6607129292122896
12,inference_affirm,standard,12,0.64,-0.6928512369836238
12,inference_affirm,projected,12,0.72,-0.6626806784744592
12,inference_affirm,partial,12,0.7,-0.6566326592906409
12,inference_affirm,standard,13,0.7,-0.6926512457131078
12,inference_affirm,projected,13,0.7,-0.6489454574448055
12,inference_affirm,partial,13,0.68,-0.6443259220031726
12,inference_affirm,standard,14,0.68,-0.6927621674262865
12,inference_affirm,projected,14,0.7,-0.6499656532940539
12,inference_affirm,partial,14,0.7,-0.6415813304894824
12,inference_affirm,standard,15,0.7,-0.6927500270423732
12,inference_affirm,projected,15,0.68,-0.6457791402719252
12,inference_affirm,partial,15,0.72,-0.6409427156328382
12,inference_affirm,standard,16,0.72,-0.6922029953558027
12,inference_affirm,projected,16,0.7,-0.6264031627015062
12,inference_affirm,partial,16,0.66,-0.6261035923275021
12,inference_affirm,standard,17,0.7,-0.692214031592076
12,inference_affirm,projected,17,0.72,-0.6275632316315499
12,inference_affirm,partial,17,0.68,-0.6288893976948587
12,inference_affirm,standard,18,0.72,-0.6921657272616496
12,inference_affirm,projected,18,0.72,-0.6251735712490086
12,inference_affirm,partial,18,0.68,-0.6260072322317825
12,inference_affirm,standard,19,0.72,-0.6920645787820568
12,inference_affirm,projected,19,0.72,-0.6190926535077632
12,inference_affirm,partial,19,0.7,-0.6204400907776688
12,inference_affirm,standard,20,0.7,-0.6919007750553945
12,inference_affirm,projected,20,0.7,-0.6134521891554047
12,inference_affirm,partial,20,0.7,-0.6168677675981559
12,inference_categories,standard,1,0.66,-0.6930278310006731
12,inference_categories,projected,1,0.66,-0.6804351430112031
12,inference_categories,partial,1,0.7,-0.6779674621838455
12,inference_categories,standard,2,0.62,-0.6929970507251355
12,inference_categories,projected,2,0.68,-0.6704572294360501
12,inference_categories,partial,2,0.7,-0.666260301596828
12,inference_categories,standard,3,0.54,-0.6931305068345877
12,inference_categories,projected,3,0.66,-0.6835524337456143
12,inference_categories,partial,3,0.64,-0.6788756337918171
12,inference_categories,standard,4,0.36,-0.6932647349198555
12,inference_categories,projected,4,0.48,-0.6950287387223207
12,inference_categories,partial,4,0.52,-0.6930796975575693
12,inference_categories,standard,5,0.3,-0.693356400504833
12,inference_categories,projected,5,0.32,-0.705096774573746
12,inference_categories,partial,5,0.36,-0.702987957336402
12,inference_categories,standard,6,0.4,-0.6933057749598476
12,inference_categories,projected,6,0.34,-0.7061794372217537
12,inference_categories,partial,6,0.32,-0.7053700788614767
12,inference_categories,standard,7,0.38,-0.6933937528137344
12,inference_categories,projected,7,0.28,-0.7137664147889279
12,inference_categories,partial,7,0.24,-0.7121889518571974
12,inference_categories,standard,8,0.38,-0.6933641984239016
12,inference_categories,projected,8,0.32,-0.716834483404217
12,inference_categories,partial,8,0.34,-0.7115738683074367
12,inference_categories,standard,9,0.38,-0.6933895396298884
12,inference_categories,projected,9,0.36,-0.7202150674264758
12,inference_categories,partial,9,0.36,-0.7151149917134642
12,inference_categories,standard,10,0.56,-0.6929390335931886
12,inference_categories,projected,10,0.68,-0.6692822034761938
12,inference_categories,partial,10,0.42,-0.7102050146807274
12,inference_categories,standard,11,0.64,-0.6929796775772817
12,inference_categories,projected,11,0.72,-0.6745619227143942
12,inference_categories,partial,11,0.38,-0.718962314884852
12,inference_categories,standard,12,0.64,-0.6928512369836238
12,inference_categories,projected,12,0.72,-0.6626806784744592
12,inference_categories,partial,12,0.52,-0.6986348731873485
12,inference_categories,standard,13,0.7,-0.6926512457131078
12,inference_categories,projected,13,0.7,-0.6489454574448055
12,inference_categories,partial,13,0.68,-0.6777080586041655
12,inference_categories,standard,14,0.68,-0.6927621674262865
12,inference_categories,projected,14,0.7,-0.6499656532940539
12,inference_categories,partial,14,0.6,-0.6833030113134809
12,inference_categories,standard,15,0.7,-0.6927500270423732
12,inference_categories,projected,15,0.68,-0.6457791402719252
12,inference_categories,partial,15,0.6,-0.675917401278453
12,inference_categories,standard,16,0.72,-0.6922029953558027
12,inference_categories,projected,16,0.7,-0.6264031627015062
12,inference_categories,partial,16,0.72,-0.6574016526412848
12,inference_categories,standard,17,0.7,-0.692214031592076
12,inference_categories,projected,17,0.72,-0.6275632316315499
12,inference_categories,partial,17,0.7,-0.6621783307059524
12,inference_categories,standard,18,0.72,-0.6921657272616496
12,inference_categories,projected,18,0.72,-0.6251735712490086
12,inference_categories,partial,18,0.7,-0.6585448144421058
12,inference_categories,standard,19,0.72,-0.6920645787820568
12,inference_categories,projected,19,0.72,-0.6190926535077632
12,inference_categories,partial,19,0.68,-0.6596093709046232
12,inference_categories,standard,20,0.7,-0.6919007750553945
12,inference_categories,projected,20,0.7,-0.6134521891554047
12,inference_categories,partial,20,0.72,-0.6538453957048584
13,choice_only,standard,1,0.6,-0.6929739892229209
13,choice_only,projected,1,0.74,-0.6677684926921919
13,choice_only,partial,1,0.74,-0.6677684926921919
13,choice_only,standard,2,0.7,-0.6929202687440575
13,choice_only,projected,2,0.7,-0.6666607339490355
13,choice_only,partial,2,0.7,-0.6666607339490355
13,choice_only,standard,3,0.72,-0.6927598020033515
13,choice_only,projected,3,0.74,-0.6521011422042444
13,choice_only,partial,3,0.74,-0.6521011422042444
13,choice_only,standard,4,0.7,-0.6925938280546532
